permno,mkt_cap,asset_name,2018-09-04,2018-09-05,2018-09-06,2018-09-07,2018-09-10,2018-09-11,2018-09-12,2018-09-13,2018-09-14,2018-09-17,2018-09-18,2018-09-19,2018-09-20,2018-09-21,2018-09-24,2018-09-25,2018-09-26,2018-09-27,2018-09-28,2018-10-01,2018-10-02,2018-10-03,2018-10-04,2018-10-05,2018-10-08,2018-10-09,2018-10-10,2018-10-11,2018-10-12,2018-10-15,2018-10-16,2018-10-17,2018-10-18,2018-10-19,2018-10-22,2018-10-23,2018-10-24,2018-10-25,2018-10-26,2018-10-29,2018-10-30,2018-10-31,2018-11-01,2018-11-02,2018-11-05,2018-11-06,2018-11-07,2018-11-08,2018-11-09,2018-11-12,2018-11-13,2018-11-14,2018-11-15,2018-11-16,2018-11-19,2018-11-20,2018-11-21,2018-11-23,2018-11-26,2018-11-27,2018-11-28,2018-11-29,2018-11-30
55976,283698639.0,WALMART INC,-0.005216,0.013213,-0.00176,-0.006428,0.011166,-0.002683,-0.006933,-0.008857,-0.005572,0.002432,0.006433,-0.001991,0.005355,0.001567,-0.010219,0.001896,-0.005363,-0.004863,-0.002337,0.005218,0.007945,-0.011351,0.001488,-0.009553,0.01479,0.02524,-0.013597,-0.019215,0.009476,-0.010442,0.021211,0.007828,-0.004039,0.01019,-0.000103,0.006794,-0.002454,0.016605,-0.00242,0.008692,0.026253,-0.020894,0.002992,0.007556,0.015493,0.004081,0.009581,0.005368,0.006484,-0.01601,-0.008954,-0.013697,-0.0196,-0.018586,-0.009315,-0.027072,0.000106,0.009876,0.000526,-0.001156,0.025463,-0.001744,0.0037
59408,278723194.8,BANK OF AMERICA CORP,0.00679,0.001285,-0.005773,0.000324,-0.001296,0.000973,-0.013614,-0.00953,0.007631,-0.002963,-0.002312,0.02615,0.006129,-0.00513,-0.009346,-0.002277,-0.017607,-0.006306,-0.016032,0.006449,-0.002361,0.014199,0.014333,-0.006572,0.001323,-0.00958,-0.024683,-0.030096,0.003526,-0.018974,0.021848,0.012969,-0.022491,0.002478,-0.033192,-0.013148,-0.030718,0.015273,-0.007522,0.008337,0.006389,0.026886,0.011273,0.002877,0.006095,0.005346,0.011698,0.011563,-0.012123,-0.026999,0.00036,-0.019813,0.025358,-0.005376,0.0,-0.013333,-0.004017,-0.011001,0.021876,0.006531,0.024874,-0.013718,0.012839
92655,270677876.61965996,UNITEDHEALTH GROUP INC,0.000186,-0.00324,0.010873,-0.005081,-0.03187,0.005044,0.006244,0.010736,-0.000678,-0.005428,-0.002198,0.007748,0.003995,0.001051,0.002587,-0.0144,-0.002277,0.006618,0.005252,0.011502,0.005686,0.000998,-0.009524,0.00328,-0.000706,0.004089,-0.026026,-0.022655,0.009684,0.002465,0.047339,-0.019335,-0.001833,-0.005659,-0.011723,0.010183,-0.032243,0.030899,-0.022934,-0.00643,0.006861,0.011886,-0.001607,0.000307,0.0,0.009693,0.042081,0.007355,-0.000361,-0.015079,-0.011602,-0.015824,-7.5e-05,0.023288,-0.018664,-0.017102,-0.003633,0.004107,0.017353,0.018748,0.036142,0.005695,-0.001026
21936,267231359.24999997,PFIZER INC,-0.003613,0.011603,-0.001673,0.010053,-0.003318,0.005944,0.002363,0.010375,0.002567,0.001164,0.011625,-0.005746,0.011327,0.007086,-0.002951,-0.003187,-0.002512,0.005037,0.003872,0.004538,-0.001129,0.013342,-0.002455,0.004698,0.008239,0.004196,-0.021113,-0.038194,0.022658,-0.015075,0.018785,0.014569,-0.012789,0.011364,-0.002921,-0.006085,-0.036735,0.021893,-0.018659,0.014789,-0.007865,0.003964,0.014166,-0.016945,0.013743,-0.011719,0.032318,-0.00473,0.009806,-0.003839,-0.013376,-0.014017,0.006991,0.006943,0.015399,-0.014713,-0.009878,0.000928,0.004636,0.016844,0.018834,0.013586,0.015821
38703,255509204.32,WELLS FARGO & CO NEW,0.005472,0.002551,-0.017303,-0.009149,0.001045,-0.001392,-0.025096,-0.016804,-0.004909,-0.007674,0.003498,0.013211,0.005976,-0.010081,-0.013275,-0.000553,-0.019731,-0.006396,-0.004922,-0.005898,-0.002297,0.009975,0.016334,-0.00598,0.009024,-0.002609,-0.020549,-0.018882,0.013025,0.021685,0.009204,0.013586,-0.024973,-0.003955,-0.023445,-0.001743,-0.026571,0.033274,-0.011762,0.019122,0.008807,0.010249,0.0062,0.000934,0.000933,-0.00205,0.00056,0.000187,-0.002257,-0.013009,0.00745,-0.011187,0.012848,0.002272,0.007178,-0.014629,-0.002094,-0.011444,0.020259,0.005862,0.021809,-0.005704,0.004441
14888,252809506.32000002,ALIBABA GROUP HOLDING LTD,-0.026113,-0.036435,-0.026548,0.015638,-0.037014,0.007035,0.025403,0.025207,-0.004773,-0.035511,-0.014098,0.038174,0.019984,-0.007536,-0.008929,0.006681,0.007001,0.005562,-0.00938,-0.016752,-0.010926,0.013356,-0.038431,-0.009607,-0.02257,-0.027789,-0.058868,0.026105,0.037985,-0.021251,0.037736,-0.009759,-0.041312,0.006407,0.041069,-0.014449,-0.048005,0.035743,-0.011964,-0.066424,0.022117,0.043644,0.063045,-0.024198,-0.019988,0.019358,0.034319,-0.023016,-0.027787,-0.014015,0.029128,0.023541,0.038421,-0.013571,-0.029656,-0.023741,0.023496,0.006158,0.037784,0.002885,0.018407,-0.019204,0.029306
92611,249380992.17798,VISA INC,0.006195,-0.034709,0.012827,-0.008997,0.006145,0.009786,0.007423,0.007232,0.001422,-0.011228,0.009919,-0.001423,0.012346,0.005427,-0.006265,0.003152,-0.002072,0.005024,0.000467,0.004664,-0.007428,-0.002004,-0.017473,-0.009539,-0.023872,0.00296,-0.047713,-0.013208,0.047334,-0.020206,0.032865,0.005009,-0.022183,0.005672,0.003998,-0.010808,-0.034934,0.046626,-0.019784,-0.024757,-0.011688,0.03834,0.021618,-0.007456,0.000143,0.007081,0.02834,0.003108,-0.008951,-0.02925,0.0,-0.001646,0.018639,-0.011703,-0.038665,-0.010315,0.007873,-0.011531,0.023105,-0.000221,0.040247,-0.016127,0.018764
65875,249160504.5,VERIZON COMMUNICATIONS INC,-0.021703,0.011844,0.008733,-0.005342,0.002222,0.011087,0.004569,-0.000546,-0.007099,0.00275,-0.005667,-0.016363,0.008411,0.008712,-0.016171,-0.009152,0.001697,0.008468,-0.003732,0.008429,0.010773,-0.002389,0.013446,-0.001454,0.001456,0.010405,-0.012002,-0.018406,0.0075,-0.00242,0.001866,0.004842,0.012787,0.004575,0.001457,0.04056,0.003671,-0.017241,-0.016303,0.017474,0.030099,-0.018735,-0.018217,0.010348,0.010242,0.0,0.007691,0.010755,0.003261,0.004448,-0.001022,0.004773,0.002375,0.019127,0.00681,-0.019136,-0.005045,-0.00879,0.009038,0.025013,-0.009728,-0.010157,0.014298
17778,238958000.0,BERKSHIRE HATHAWAY INC DEL,0.004592,0.008416,0.000359,0.005203,0.002673,0.002114,-0.00279,-0.002373,0.010648,-0.001305,0.008815,0.013939,0.004262,-0.006235,-0.010551,0.002013,-0.012828,0.001372,-0.014569,0.006031,0.003013,0.003029,0.012418,0.00488,0.011645,0.006879,-0.049251,-0.034785,0.006494,-0.006452,0.021916,0.00143,-0.006345,0.004077,-0.017162,-0.012877,-0.016732,0.007453,-0.017953,0.010765,0.018597,0.006957,0.002148,0.000146,0.050335,0.009616,0.013273,0.005459,-0.01061,-0.020096,0.01133,-0.009182,0.008032,0.006283,-0.005007,-0.032861,0.001047,-0.018845,0.018367,0.008404,0.019781,0.004557,-0.001473
18163,235462970.08,PROCTER & GAMBLE CO,-0.003014,0.007134,-0.007684,-0.008953,0.005738,-0.004491,0.013413,0.004091,0.001917,0.007655,-0.002967,0.0,0.016191,0.005389,-0.018061,-0.013647,0.001684,-0.004804,0.004465,0.005286,0.008247,-0.015766,-0.013369,0.002808,0.003043,-0.002427,-0.009246,-0.031557,0.002409,0.013534,0.010982,0.010493,-0.011029,0.087986,-0.008018,0.006467,0.026388,-0.005142,-0.012809,0.004325,0.010766,-0.005718,0.010262,0.002456,0.015477,0.003399,-0.002404,0.000767,0.011493,0.003138,0.008306,0.000214,0.003637,-0.000107,-0.005649,-0.012756,-0.007492,0.001422,0.00437,0.008484,0.003128,-0.002043,0.018207
66093,227364720.0,A T & T INC,-0.002505,0.005022,0.004997,-0.001865,0.008406,0.008645,0.022957,0.00778,-0.002375,0.000595,0.002974,-0.01038,0.002098,0.010168,0.003848,-0.004424,-0.012145,0.002099,0.004788,-0.00268,0.01284,0.0,0.005896,-0.00381,0.00353,-0.003225,-0.019403,-0.033486,0.015748,0.003411,0.000927,0.005557,-0.002149,0.011385,-0.006085,0.010713,-0.080557,-0.012517,-0.029686,0.018907,0.028003,0.006892,-0.006193,0.000984,0.003604,0.010774,0.004522,-0.001929,-0.011276,0.002933,-0.01462,0.005935,-0.012783,0.005644,0.001981,-0.030643,0.011897,-0.013772,0.020095,0.016361,0.009855,-0.00553,0.021917
14541,227267459.56,CHEVRON CORP NEW,0.003461,0.000421,-0.031029,-0.005467,-0.001047,0.004717,0.006695,0.004405,0.009286,0.001108,0.005276,0.011682,-0.000753,0.014319,0.012301,0.006116,-0.01151,0.004264,-0.001551,0.017256,0.002814,0.00457,-0.002873,0.003041,-0.00391,0.01586,-0.033276,-0.034013,-0.005573,-0.007048,0.004874,-0.001872,0.001535,0.005704,-0.007872,-0.032506,-0.028131,0.012431,-0.000448,-0.023312,0.017626,0.007217,-0.004299,0.032023,0.036695,-0.000336,0.016569,-0.012493,0.001257,-0.017739,-0.017378,0.003208,0.020308,0.018042,0.003024,-0.027801,0.012662,-0.033767,0.012148,0.002,0.025432,0.00601,0.000757
59328,225050840.0,INTEL CORP,-0.009705,-0.005004,-0.00964,-0.017139,-0.003229,-0.02959,0.0,0.014244,-0.000658,-0.002635,0.014971,0.001085,0.022752,-0.011441,0.005358,-0.021317,-0.004574,0.003939,0.030732,-0.017763,0.035522,0.013721,-0.01292,-0.022855,0.0,-0.010206,-0.037594,-0.012723,0.014696,-0.007799,0.031664,-0.001088,-0.020048,-0.02157,0.022955,-0.011331,-0.046742,0.044555,0.031144,-0.006347,0.051982,-0.018425,0.028584,-0.02302,0.018255,-0.008756,0.031111,0.005542,-0.017963,-0.030347,0.015863,-0.00633,0.021661,0.014966,-0.016998,-0.012708,-0.007597,-0.010419,0.019553,0.013066,0.016434,-0.023741,0.033753
76076,215221700.94,CISCO SYSTEMS INC,-0.000837,-0.009638,0.000212,-0.004865,0.000425,-0.00085,-0.002977,0.007464,0.003387,-0.006118,0.007429,-0.003793,0.009518,0.01739,-0.002471,0.000619,-0.001238,-0.001653,0.006621,0.004522,0.002865,0.002653,-0.00875,-0.005167,-0.012674,-0.000631,-0.039166,-0.033092,0.036038,-0.022752,0.025744,0.002619,-0.010448,-0.00264,0.009263,-0.00743,-0.029723,0.031768,-0.026831,-0.009266,0.01688,0.026245,-0.002186,-0.003724,0.014512,0.007802,0.030108,0.011273,-0.027457,-0.031628,-0.01096,-0.017509,0.055042,-0.00898,-0.012945,-0.027541,0.008991,-0.007797,0.023125,0.012069,0.025369,0.001057,0.011196
11308,214528305.6,COCA COLA CO,0.004263,0.013852,0.008594,-0.001092,0.007437,-0.000868,0.004781,-0.000433,0.003491,0.007175,-0.00842,0.000653,0.014796,-0.001286,-0.010949,-0.008465,0.003722,0.00349,0.003912,0.000866,0.006057,-0.013761,-0.000436,0.000654,0.013078,-0.001936,-0.015305,-0.022767,0.000896,0.005148,0.012915,0.008134,-0.005451,0.015786,-0.00777,0.008484,0.007981,-0.004708,-0.012685,0.01176,0.025183,0.005249,-0.002924,0.005446,0.014375,0.008626,0.005294,-0.00081,0.007095,0.003824,-0.0002,-0.002006,-0.000402,0.008645,0.006777,-0.022372,-0.013163,0.005951,-0.00306,0.010231,0.006887,-0.00684,0.028992
22752,206313831.84,MERCK & CO INC NEW,-0.009331,0.00986,0.011075,0.00418,-0.001579,-0.0069,0.011291,0.013885,-0.005224,0.006287,0.0,-0.006248,0.011432,0.004521,-0.004501,-0.001837,-0.004529,0.005545,0.003111,0.008317,0.003076,-0.005296,-0.002102,-0.002668,0.006054,0.012315,-0.026127,-0.029524,0.021062,-0.005014,0.025338,0.008425,0.00543,0.001939,0.003041,-0.006477,-0.021637,-0.008222,0.006289,0.014915,0.019874,0.010155,-0.006657,-0.011625,0.011762,0.002598,0.024144,0.005328,-0.008214,-0.002271,-0.001071,-0.00697,0.010123,0.016302,0.003813,-0.020563,0.000134,-0.001605,0.010312,0.01193,0.011659,0.008805,0.018354
91233,205278606.37930998,MASTERCARD INC,0.005845,-0.026105,0.007625,-0.007896,0.002748,0.008409,0.002717,0.014905,0.003407,-0.006836,0.016538,-0.008453,0.014666,0.002304,-0.002479,0.003479,0.00063,0.000225,0.001349,0.005211,-0.006256,0.003418,-0.031282,-0.012214,-0.023446,0.007203,-0.062309,-0.011084,0.04992,-0.019097,0.03724,-0.001925,-0.018131,-0.00275,0.007092,-0.010122,-0.033295,0.043487,-0.03286,-0.03266,-0.017326,0.052948,0.01032,-0.009964,0.001315,0.00591,0.045644,0.002977,-0.015513,-0.031514,-0.004871,-0.002977,0.015842,-0.008321,-0.049035,-0.011729,0.003208,-0.026964,0.050657,0.00589,0.048192,-0.027783,0.022425
66181,203676500.25528,HOME DEPOT INC,0.021467,-0.004535,0.008523,0.001651,0.021626,0.014998,-0.008744,-0.011935,-0.001814,-0.003205,0.012572,0.003128,-0.002929,0.006302,-0.020717,-0.002548,0.000289,-0.003277,0.001499,0.002172,-0.013728,-0.004933,-0.024001,-0.012421,0.010337,-0.013407,-0.010473,-0.020444,0.014388,-0.006754,0.012607,-0.043445,-0.025544,-0.00327,-0.006116,-0.001231,-0.008738,0.011867,-0.038197,0.005632,0.017552,-0.002043,0.026041,-0.002937,0.012561,-0.000988,0.02868,0.004113,-0.010692,-0.035271,-0.002396,0.005028,-0.014119,-0.001917,-0.019376,-0.026154,0.001479,-0.002658,0.005745,0.020021,0.030251,-0.009976,0.026529
19561,196919808.27885002,BOEING CO,0.010094,0.001242,0.01324,-0.005665,-0.021244,0.009916,0.023635,0.005801,0.01221,-0.010673,0.021407,0.004511,0.006133,0.012981,-0.011391,-0.002065,-0.005991,0.006465,0.012276,0.027938,0.010673,0.015348,-0.005888,-0.009026,-0.001811,-0.000855,-0.046622,-0.025472,0.005585,-0.003416,0.026109,-0.007468,-0.016826,-0.008599,-0.000786,-0.016658,0.013141,0.025716,-0.012371,-0.065911,0.042671,0.014146,0.023136,-0.014653,0.011824,0.012404,0.015145,0.001236,-0.003857,-0.03333,-0.021063,-0.013705,-0.009138,-0.016453,-0.044679,-0.010095,-0.001196,-0.015757,0.012935,0.005279,0.048643,0.027166,0.012261
10104,184700929.6,ORACLE CORP,0.0,-0.011116,-0.006869,0.002096,0.021962,0.001228,0.008585,-0.007702,0.005923,-0.001421,-0.00305,0.008158,0.020231,0.013286,0.00274,0.009368,-0.00174,0.001162,-0.002515,0.004655,-0.030309,-0.009556,-0.005628,-0.002426,0.000203,-0.009927,-0.03008,-0.01308,0.012826,-0.001477,0.023557,-0.007672,-0.010029,0.004432,0.007354,0.001043,-0.02563,0.025663,-0.013344,-0.00634,0.032965,0.005559,-0.005119,0.004939,0.003891,0.004692,0.020508,0.003382,0.003569,-0.027465,0.005892,-0.013533,0.03665,0.010666,-0.031659,-0.024622,0.006,0.001645,-0.009035,-0.016991,0.015809,-0.006018,0.017954
89525,177107740.6,COMCAST CORP NEW,-0.016491,-0.002749,-0.009923,0.00696,0.005253,-0.00165,-0.005785,0.026323,-0.00216,0.0,0.021104,-0.011129,0.01313,0.00238,-0.059895,-0.006455,-0.000848,-0.004241,0.005395,0.003106,0.010417,-0.014286,0.000568,-0.018461,0.01794,0.007391,-0.032731,-0.017795,0.028215,0.013576,0.025933,0.011111,-0.012637,0.001113,-0.006392,-0.002797,-0.042917,0.05041,-0.016741,0.021283,0.047791,0.011403,-0.004982,-0.007642,0.009559,-0.007628,0.015107,0.0,0.001044,-0.008868,-0.007368,0.015111,0.005223,0.002598,-0.010625,-0.037192,0.020403,-0.003199,0.010163,0.015621,0.018248,0.009217,-0.010401
13856,172126601.92,PEPSICO INC,-0.009017,0.019099,0.011559,-0.006696,0.007362,-0.002113,0.004588,0.010013,-0.003652,0.007245,-0.012305,-0.001842,0.012745,-0.00269,-0.022975,-0.002672,-0.004198,-0.004036,0.006754,-0.00975,-0.017975,-0.011038,-0.008464,-0.001126,0.015964,-0.000647,-0.007214,-0.021241,0.002094,0.003324,0.016662,0.008567,-0.003508,0.021866,-0.00807,0.006673,0.025697,-0.000974,-0.021267,0.022092,0.007795,-0.012218,-0.007742,-0.003049,0.028965,0.007168,0.003472,0.003892,0.012235,-0.004341,0.001453,-0.004183,0.001286,0.013271,0.005577,-0.025292,-0.006207,0.001128,0.003899,0.005006,0.017692,-0.001941,0.031031
26403,171926613.79,DISNEY WALT CO,-0.010445,-0.008841,0.00355,0.006439,-0.002613,-0.009758,-0.001277,0.011054,-0.012741,0.000915,0.001554,0.002374,0.016668,-0.01093,0.021467,0.007626,0.013905,0.007204,0.007756,-0.005986,0.012216,-0.006374,-0.006672,-0.011625,0.010803,0.007499,-0.034477,-0.015152,0.013135,0.007371,0.024242,0.00809,-0.008111,0.023412,-0.005299,-0.003551,-0.052949,0.022847,-0.008497,-0.001325,0.015216,0.00061,0.01106,-0.007924,0.002344,0.010914,0.002913,-0.008971,0.017241,-0.011017,0.001285,0.002311,-8.5e-05,-0.007856,-0.006627,-0.030757,0.010369,-0.008405,0.004193,0.011995,0.019315,0.004393,-0.009605
70519,158226056.23000002,CITIGROUP INC,0.002246,-0.003221,-0.014894,-0.006704,-0.000144,-0.002872,0.015555,-0.005106,0.00556,0.00482,0.006772,0.033072,0.014514,-0.008557,-0.004181,-0.004469,-0.01442,0.006901,-0.016587,0.002648,-0.001807,0.007799,0.003593,-0.002754,0.002347,-0.009643,-0.026986,-0.022445,0.021351,-0.009021,0.007224,0.001865,-0.017468,0.003497,-0.032966,-0.012915,-0.029363,0.018339,-0.011698,0.00218,0.002797,0.014412,0.005652,0.008203,0.020935,-0.009213,0.023695,-0.007032,-0.029802,-0.023571,0.008877,-0.019759,0.017323,0.005418,-0.005081,-0.032343,0.005437,-0.017815,0.032065,-0.004237,0.033407,-0.010369,-0.001695
43449,145324236.3909,MCDONALDS CORP,-0.003144,0.009399,0.003063,0.000977,0.007139,-0.002726,0.000729,-0.014204,-0.009606,-0.016787,-0.00234,0.008937,0.010114,0.028049,-0.012039,0.018982,-0.003906,0.004645,0.004564,-0.003706,-0.00894,-0.003148,0.006923,0.004644,0.007204,0.012279,-0.008597,-0.032072,0.005216,-0.000916,0.002444,0.016456,0.00024,0.004077,-0.005135,0.063134,0.001129,-0.011503,-0.011237,-0.000635,0.030364,-0.008908,-0.011419,0.010693,0.020594,0.012861,0.008429,0.006676,0.00248,-0.008444,-0.001953,-0.000869,-0.001577,0.021955,-0.004638,-0.01612,-0.005389,-0.004324,0.010773,0.004024,0.01744,0.007506,0.002166
