permno,mkt_cap,asset_name,2014-05-01,2014-05-02,2014-05-05,2014-05-06,2014-05-07,2014-05-08,2014-05-09,2014-05-12,2014-05-13,2014-05-14,2014-05-15,2014-05-16,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-23,2014-05-27,2014-05-28,2014-05-29,2014-05-30,2014-06-02,2014-06-03,2014-06-04,2014-06-05,2014-06-06,2014-06-09,2014-06-10,2014-06-11,2014-06-12,2014-06-13,2014-06-16,2014-06-17,2014-06-18,2014-06-19,2014-06-20,2014-06-23,2014-06-24,2014-06-25,2014-06-26,2014-06-27,2014-06-30,2014-07-01,2014-07-02,2014-07-03,2014-07-07,2014-07-08,2014-07-09,2014-07-10,2014-07-11,2014-07-14,2014-07-15,2014-07-16,2014-07-17,2014-07-18,2014-07-21,2014-07-22,2014-07-23,2014-07-24,2014-07-25,2014-07-28,2014-07-29,2014-07-30,2014-07-31
10104,179932966.71,ORACLE CORP,0.002202,-0.003905,0.009801,-0.004853,0.001219,-0.004627,0.00416,0.022174,-0.00143,-0.000239,0.001194,-0.005724,0.011274,-0.014232,0.002887,-0.003839,0.015173,-0.005694,-0.008113,0.015155,-0.004265,-0.00119,-0.003812,-0.002631,0.009592,0.012589,0.001642,-0.000937,-0.002344,-0.013158,0.003333,0.000237,0.004033,0.011579,-0.007008,-0.039755,0.006859,-0.008273,-0.00736,-0.007662,0.009464,0.0,0.005922,0.004415,0.009524,-0.007983,-0.00807,-0.007397,0.00149,-0.004712,0.008971,0.001235,-0.006907,-0.008693,0.002255,0.00025,0.010497,-0.002968,0.003969,-0.003459,0.005455,0.001973,0.008122,-0.013916
11308,172322953.96,COCA COLA CO,-0.000245,0.004169,-0.00464,-0.006624,0.010373,-0.0044,0.003437,-0.001223,0.007104,-0.005352,-0.009049,0.009131,-0.004402,-0.003193,0.007146,-0.007096,0.0,0.004682,-0.00466,0.001971,0.006149,-0.001222,0.000489,-0.002202,0.002452,0.002446,-0.001952,0.003911,-0.005113,-0.003304,-0.001237,0.007184,0.006394,0.01564,0.005534,-0.002393,0.000959,0.002876,0.002628,0.001668,0.003807,0.004029,-0.001653,0.0,-0.001419,-0.002131,-0.004746,0.000238,0.00739,-0.006862,0.009769,-0.006607,0.000475,-0.002374,0.009757,-0.000707,-0.028538,-0.009225,0.003921,0.000732,-0.007805,-0.008112,-0.018092,-0.008329
59328,167789390.0,INTEL CORP,-0.008992,-0.001512,-0.000568,0.001146,0.006489,-0.001138,-0.001519,0.002662,0.003034,-0.004537,-0.012153,-0.007305,0.008521,0.0,0.006144,-0.001908,0.005315,0.016014,0.006365,0.002976,0.013353,-0.002196,0.014674,-0.002169,0.002174,0.018438,-0.00923,0.011824,-0.010977,0.001074,0.068312,0.004687,-0.001999,-0.000668,0.005346,0.003656,0.000993,0.008932,0.012459,-0.003238,0.004873,-0.00097,0.002589,0.0,0.005165,-0.003532,-0.007734,0.003248,0.011978,-0.00032,0.00768,0.006986,0.092715,-0.027417,0.0,0.010683,0.021436,-0.008339,-0.007246,0.0,-0.000584,-0.001169,0.00468,-0.013392
22752,165815614.24,MERCK & CO INC NEW,0.018101,-0.023482,0.007042,-0.025925,-0.022238,-0.018087,0.00693,0.001449,0.00832,0.011121,-0.008515,-0.000358,0.008591,-0.006211,0.010357,-0.001591,0.005665,-0.002112,-0.005115,0.02305,0.002773,0.00121,-0.000345,0.000345,0.002935,-0.004303,0.001556,0.009493,0.005471,-0.00119,-0.001029,-0.002919,-0.000172,0.006028,-0.001883,0.010635,-0.007128,-0.009915,0.016229,-0.005607,-0.017085,0.005562,0.011409,0.009229,0.00254,-0.011487,-0.005981,0.006533,0.000512,-0.00239,-0.004449,-0.004641,0.004144,-0.009458,0.012847,-0.005828,0.007414,-0.005477,0.001721,-0.001031,-0.003095,0.010523,-0.008535,-0.023072
90319,164218966.96644,GOOGLE INC,0.006824,-0.008653,0.002735,-0.023836,-0.008745,0.004189,0.0124,0.022426,0.005776,-0.013166,-0.009899,-0.00155,0.019932,0.002895,0.017228,0.01046,0.015033,0.019635,-0.007689,0.000193,0.00191,-0.012788,-0.017419,-0.001353,0.020171,0.001947,0.008303,-0.004258,-0.001408,-0.014097,0.001519,-0.014366,-0.003051,0.018243,0.007723,0.002708,0.013715,-0.003047,0.023387,-0.00198,0.001573,-0.001742,0.011665,-0.0012,0.003893,-0.003912,-0.020922,0.008575,-0.005691,0.011396,0.012972,-0.002019,-0.004114,-0.016593,0.04182,-0.011023,0.008572,0.002684,-0.003602,-0.008176,0.001572,-0.008464,0.002509,-0.026686
17778,161034144.0,BERKSHIRE HATHAWAY INC DEL,0.001076,-0.006347,-0.012822,-0.012725,0.022282,-0.00757,0.004119,0.001215,0.00372,-0.002117,-0.010704,0.00443,0.000999,-0.006297,0.004091,0.002948,-0.001732,0.005757,0.000293,0.004933,-0.00156,-0.001313,-0.006941,0.001833,0.006993,0.004138,-0.00507,0.002031,0.000262,-0.007315,-0.007489,-0.001425,-0.001374,0.008916,-0.000965,4.7e-05,-0.00315,0.001427,0.002572,-0.000441,-8.9e-05,-0.003456,0.003157,0.005244,0.010971,-0.003099,-0.003109,0.003326,-0.002797,0.002078,0.002488,-0.003123,-0.003652,-0.011772,0.014098,0.002821,-0.00202,-0.002258,0.001228,-0.006319,0.007086,-0.007384,0.002919,-0.018736
59408,160366910.75,BANK OF AMERICA CORP,-0.003303,0.010603,-0.011148,-0.02321,0.004752,0.008784,-0.012726,0.022388,-0.002654,-0.012641,-0.019542,-0.002749,0.011027,-0.009543,0.005506,0.006845,0.00068,0.033967,-0.005256,0.00066,-0.00066,0.007926,-0.003277,0.0,0.014464,0.010369,0.016036,0.005051,-0.020729,-0.010904,0.001297,-0.010363,0.020288,0.003849,-0.00639,-0.005788,0.012298,-0.009591,-0.001291,-0.003879,-0.005191,0.002609,0.014964,0.016026,0.011357,-0.005615,-0.022585,0.001284,-0.010257,-0.003886,0.012354,0.015414,-0.018975,-0.019987,0.019079,0.001937,0.0,0.0,0.006443,-0.001921,-0.005773,-0.010323,0.015645,-0.021181
26403,148730762.72,DISNEY WALT CO,0.002773,0.009427,0.011331,-0.002339,-0.009132,0.016316,0.004289,0.005735,-0.004125,-0.014133,-0.009516,0.002994,0.00821,0.000493,0.013565,0.001947,0.011779,0.005041,-0.001672,0.005144,-0.000238,0.003095,-0.004628,0.004292,0.00641,-0.002005,0.010283,-0.00854,-0.005192,-0.01791,0.0,0.006039,-0.001681,0.00505,0.002273,-0.011341,-0.000724,-0.000967,0.014756,0.006555,0.010065,0.005158,0.008514,-0.000347,0.004627,-0.002879,-0.00843,0.01584,-0.004128,0.000345,-0.001496,-0.007031,-0.009286,-0.003749,0.009173,-0.000816,0.005482,-0.001972,0.008833,-0.006567,0.010669,-0.010901,0.011717,-0.015251
70519,148295120.0,CITIGROUP INC,-0.002922,-0.000628,-0.011523,-0.01738,0.007334,0.009422,-0.003182,0.005959,0.003173,-0.006326,-0.012733,-0.00172,0.007106,-0.004704,0.006445,0.00619,0.003182,0.005921,-0.005255,-0.000845,0.006134,0.003994,0.009003,-0.006433,0.015664,0.006169,0.013284,-0.005042,-0.010541,-0.011063,-0.014087,0.001051,0.003149,0.002929,-0.00772,-0.004626,0.015209,-0.005202,0.000209,-0.012338,-0.001906,-0.000849,0.007643,0.011589,0.004791,-0.00539,-0.011672,-0.000843,-0.010131,0.002132,0.030213,0.017968,0.010753,-0.012846,0.007727,-0.004237,0.005066,0.011694,-0.001794,-0.001198,-0.006596,-0.005634,0.011736,-0.0216
83443,148240699.8,BERKSHIRE HATHAWAY INC DEL,0.00163,-0.007516,-0.011554,-0.015323,0.022299,-0.00612,0.005289,-0.000393,0.004714,-0.002815,-0.009174,0.003957,0.002128,-0.008417,0.00476,0.002526,-0.001418,0.005678,-0.00047,0.0051,0.001795,-0.003584,-0.007429,0.002364,0.007624,0.00351,-0.00513,0.002031,-0.000234,-0.007331,-0.005814,-0.003082,-0.000951,0.009045,0.000629,-0.004008,-0.000552,0.000868,0.002761,-0.000236,0.001731,-0.005969,0.005373,0.003851,0.012292,-0.00464,-0.00373,0.004134,-0.00233,0.001401,0.002721,-0.003799,-0.002957,-0.012411,0.013911,0.002339,-0.001244,-0.002258,0.001717,-0.006233,0.006429,-0.007868,0.002984,-0.018084
13407,146393237.20000002,FACEBOOK INC,0.022917,-0.011284,0.01257,-0.04394,-0.019477,-0.010978,0.008457,0.045248,0.0,-0.010029,-0.022134,0.001742,0.020512,-0.010978,0.032958,0.000496,0.013731,0.034702,0.000473,0.005039,-0.008303,-0.003475,-0.003329,0.007476,-0.002431,-0.010857,0.00608,0.045961,0.000167,-0.022665,0.003265,-0.004806,0.003272,0.018634,-0.019184,0.002463,0.013488,0.005354,0.026172,-0.004597,0.007001,-0.004586,0.011443,-0.023656,-0.002408,-0.015085,-0.03875,0.035214,-0.001501,0.022621,0.023515,-0.010825,0.00737,-0.018476,0.030267,0.014325,-0.001873,0.029161,0.051761,0.002801,-0.003591,-0.016151,0.013119,-0.027144
84788,144612643.01964,AMAZON COM INC,0.012363,0.00039,0.006623,-0.040864,-0.015704,-0.014998,0.013596,0.03634,0.005877,-0.023044,-0.008165,0.008503,-0.003174,0.014945,0.012683,-0.000328,0.02404,-0.004548,-0.002123,0.011671,-0.00392,-0.01187,-0.005343,-0.001335,0.05473,0.018852,-0.006582,0.014992,0.008393,-0.027715,0.001105,0.004138,-0.006105,0.026903,-0.022071,-0.008563,0.009377,-0.009412,0.010119,-0.005344,-0.003439,0.000647,0.023431,0.001384,0.013946,-0.01168,-0.029201,0.019024,-0.006213,0.055745,0.026343,-0.002477,0.004119,-0.009682,0.017608,0.003067,0.003002,-0.007482,0.001312,-0.096484,-0.011111,-0.00128,0.007844,-0.029519
14277,140520698.04,SCHLUMBERGER LTD,-0.007386,0.002282,0.000693,-0.000989,0.008713,-0.015705,-0.000598,0.000698,-0.000399,0.004888,-0.012309,0.000904,0.007029,0.000997,0.011854,0.000197,-0.002067,0.007594,-0.002839,0.019535,0.001733,0.002595,-0.000577,-0.001252,0.001832,0.020017,0.006887,-0.00178,9.4e-05,-0.001971,0.018057,-0.011085,-0.008874,0.009237,0.004856,0.011431,0.000643,-0.017631,0.064218,0.019939,0.014468,0.001273,-0.000848,-0.001018,-0.001954,-0.000596,-0.005791,0.001799,-0.013338,-0.006066,0.010811,-0.012765,0.012406,-0.010701,-0.019888,0.006052,0.003273,-0.011463,0.008831,-0.011671,0.000984,-0.006882,-0.007649,-0.017049
77274,138393388.5,GILEAD SCIENCES INC,0.006752,-0.016578,0.027281,-0.018915,0.005746,-0.000508,0.013083,0.007397,-0.000622,0.008344,-0.010745,0.008739,0.01547,-0.011091,0.008257,0.013324,-0.023643,0.015073,-0.003651,0.002688,-0.010599,0.004187,0.012262,0.005693,-0.00265,-0.004952,-0.041085,0.006772,0.016093,-0.00297,0.001737,0.000619,-0.012133,-0.004011,0.003901,0.017799,-0.004926,0.000124,0.012251,0.004645,0.009248,-0.000362,0.028706,0.021222,0.009185,-0.00785,-0.001147,0.018023,0.002932,-0.002361,0.012623,-0.00946,-0.022472,-0.022184,0.04843,-0.003699,0.005289,0.011306,0.002214,-0.007731,0.018032,0.016729,0.008603,-0.023883
13856,132748110.89999999,PEPSICO INC,-0.003726,-0.000584,0.00456,-0.006286,0.016751,-0.001613,0.005885,-0.002753,0.003451,-0.004471,-0.012667,0.009331,-0.005084,-0.005226,0.005254,-0.006039,0.002921,0.008156,0.006241,0.00758,0.006839,-0.005208,0.003983,-0.00153,0.003774,0.001709,0.001024,0.004773,-0.007238,-0.00638,-0.000344,0.004129,-0.003084,0.018561,0.013498,-0.011099,-0.007969,-0.003847,0.006019,0.000339,0.001693,0.006534,-0.002351,0.006059,0.003903,-0.001777,-0.001447,0.000446,0.003676,-0.002775,0.01369,-0.008125,0.001771,-0.005635,0.001111,-0.001998,-0.008231,0.018504,0.012002,-0.003917,-0.006335,-0.009124,-0.013645,-0.00911
76076,128856649.17,CISCO SYSTEMS INC,-0.004327,-0.003042,0.000654,-0.010237,0.006602,0.006471,8.7e-05,0.007385,-0.01423,-0.002192,0.060066,0.007858,-0.000821,-0.009446,0.014925,-0.004085,0.005742,0.007749,0.004452,-0.005641,-0.002431,0.006499,-0.004237,-0.007092,0.008163,0.005263,-0.001208,0.008065,0.0016,-0.015176,0.001622,-0.006883,-0.001223,0.005306,0.003248,0.004856,-0.005236,-0.006883,0.007746,-0.002832,0.002028,0.006073,0.009256,0.005582,0.006392,0.001588,-0.006342,0.014759,0.0,0.003145,-0.003135,0.009041,0.012076,-0.013472,0.010925,-0.002316,0.003868,-0.010405,0.005841,0.00542,-0.001925,-0.008102,-0.003112,-0.015607
92602,128110363.31,PHILIP MORRIS INTERNATIONAL INC,0.003395,-0.003966,-0.000469,-0.000703,0.006098,0.004779,0.002204,-0.003125,-0.002322,-0.002095,-0.004898,0.005156,-0.00035,-0.006065,0.010913,0.001625,0.003245,0.003928,0.005063,0.011677,0.001924,-0.002485,-0.004869,0.00091,-0.000796,0.004892,0.0,0.000679,0.000566,-0.002261,0.00238,0.006557,-0.003257,0.012847,0.016244,-0.00219,-0.00779,-0.001327,-0.005371,-0.027,-0.018962,-0.006364,-0.001186,0.007719,0.009781,0.004551,0.00244,-0.003013,-0.013135,0.006007,0.006322,-0.015823,0.0013,-0.001771,0.017386,-0.005231,-0.00222,-0.003514,0.005407,-0.008066,-0.004361,0.002012,-0.017248,-0.014184
77178,123556489.28,QUALCOMM INC,0.003557,0.0,0.007216,-0.003142,0.000189,0.002206,0.0,0.005912,0.005002,0.000498,-0.007835,-0.004512,0.004911,0.000627,-0.002379,-0.001381,0.004022,0.007261,-0.002983,-0.000374,0.003242,0.005594,-0.000994,-0.00597,-0.003253,0.009038,-0.00535,-0.009631,0.000379,0.001641,-0.002899,-0.005815,0.006484,0.000379,0.007072,0.001379,-0.005384,-0.008183,-0.009266,0.009225,0.002793,0.002659,0.006692,0.005519,0.010228,-0.002099,-0.002103,0.001488,-0.004209,-0.01032,-0.001005,-0.001006,0.002266,-0.018965,0.016387,0.003527,0.023346,0.000859,-0.06652,-0.000945,-0.003548,-0.006858,0.009693,-0.03051
89525,111199070.69999999,COMCAST CORP NEW,0.006762,-0.001535,0.008264,-0.01239,-0.001351,-0.01237,-0.001957,-0.006863,-0.010661,-0.005588,0.009633,-0.002385,0.014146,-0.004912,0.01382,0.006816,0.005222,0.001732,-0.004034,0.004243,0.002497,0.006897,-0.004566,-0.000573,0.008032,0.003794,0.000756,-0.001322,-0.003215,-0.000759,-0.003797,-0.002287,-0.002865,0.008812,0.005317,-0.003778,-0.005878,0.004005,0.010828,0.007329,0.009888,-0.004157,0.00801,0.008224,0.006324,-0.013115,-0.016058,0.026637,-0.006852,0.003588,0.009166,-0.002906,0.002915,-0.015441,0.006273,-0.013201,0.01505,0.001464,0.007677,-0.013423,0.006251,0.004751,0.007638,-0.030319
66181,110571834.44999999,HOME DEPOT INC,-0.002264,0.000882,-0.008942,-0.016139,-0.004392,-0.000389,0.008566,0.007206,-0.012776,-0.012424,-0.000917,0.014691,-0.011117,0.019085,0.001539,0.008965,0.005077,0.006441,-0.000126,0.002761,0.00413,0.007603,0.003711,-0.001611,-0.001987,0.003235,-0.000372,0.001613,-0.011519,-0.017291,-0.00459,0.010632,0.014195,0.008623,-0.003345,-0.003357,0.005863,-0.002604,0.001243,0.002732,0.004706,-0.002095,0.010623,0.001956,0.000854,-0.007678,-0.008106,-0.000371,-0.016475,0.002645,-0.001884,0.005034,-0.002504,-0.001381,0.006662,-0.00462,0.010413,0.00596,0.002222,-0.002094,0.000494,-0.00111,0.009632,-0.01113
