permno,mkt_cap,asset_name,2017-02-01,2017-02-02,2017-02-03,2017-02-06,2017-02-07,2017-02-08,2017-02-09,2017-02-10,2017-02-13,2017-02-14,2017-02-15,2017-02-16,2017-02-17,2017-02-21,2017-02-22,2017-02-23,2017-02-24,2017-02-27,2017-02-28,2017-03-01,2017-03-02,2017-03-03,2017-03-06,2017-03-07,2017-03-08,2017-03-09,2017-03-10,2017-03-13,2017-03-14,2017-03-15,2017-03-16,2017-03-17,2017-03-20,2017-03-21,2017-03-22,2017-03-23,2017-03-24,2017-03-27,2017-03-28,2017-03-29,2017-03-30,2017-03-31,2017-04-03,2017-04-04,2017-04-05,2017-04-06,2017-04-07,2017-04-10,2017-04-11,2017-04-12,2017-04-13,2017-04-17,2017-04-18,2017-04-19,2017-04-20,2017-04-21,2017-04-24,2017-04-25,2017-04-26,2017-04-27,2017-04-28
14593,748968063.8616,APPLE INC,0.060981,-0.001709,0.004279,0.009374,0.009517,0.003877,0.007195,-0.002266,0.008856,0.012979,0.003629,-0.001218,0.002771,0.007221,0.002999,-0.00423,0.000952,0.001976,0.000438,0.020439,-0.005937,0.005901,-0.003148,0.001292,-0.003727,-0.002302,0.003317,0.000431,-0.001509,0.010576,0.001637,-0.004975,0.010501,-0.011452,0.011299,-0.003536,-0.001987,0.001707,0.020727,0.002225,-0.001318,-0.001876,0.000278,0.007446,-0.005181,-0.0025,-0.002228,-0.001186,-0.010756,0.0012,-0.005289,0.00553,-0.004442,-0.003683,0.012511,-0.001193,0.00963,0.006196,-0.005881,0.000766,-0.000974
10107,528546456.9,MICROSOFT CORP,-0.016551,-0.006449,0.008073,-0.000628,-0.0033,-0.001419,0.011367,-0.000937,0.01125,0.003708,-0.000619,-0.000155,0.00155,-0.002012,-0.002016,0.00404,0.0,-0.006035,-0.003892,0.015005,-0.014321,0.003749,0.000311,0.002023,0.009161,-0.004001,0.00309,-0.003388,-0.004636,0.005279,-0.001699,0.003558,0.000925,-0.011089,0.012771,-0.00246,0.001696,0.001847,0.002919,0.002757,0.003666,0.002283,-0.004707,0.002746,-0.002586,0.002593,-0.000761,-0.002284,-0.000763,-0.003818,-0.004293,0.00816,-0.001375,-0.005352,0.007073,0.013741,0.017018,0.005775,-0.001325,0.006487,0.002783
84788,442122090.47025,AMAZON COM INC,0.010771,0.009131,-0.035419,-0.00316,0.006018,0.008874,0.002013,0.007427,0.010961,-0.000167,0.007544,0.001709,0.001102,0.013455,-0.000969,-0.003997,-0.008155,0.004023,-0.004242,0.009514,-0.004888,0.001143,-0.003848,-0.000697,0.005295,0.002939,-0.000633,0.002499,-0.002411,0.000516,0.000528,-0.001301,0.005467,-0.016068,0.005764,-0.000802,-0.002089,0.001431,0.010841,0.021402,0.00231,0.011639,0.005606,0.017184,0.002702,-0.012098,-0.003785,0.013588,-0.00516,-0.006793,-0.012899,0.019578,0.001985,-0.005068,0.003181,-0.003913,0.009883,0.000231,0.00184,0.009997,0.007197
13407,355242085.0,FACEBOOK INC,0.02233,-0.017939,0.00107,0.008246,-0.001666,0.017901,-0.000447,0.000373,-0.001043,-0.001492,-0.003063,0.002998,-0.002316,0.001423,0.017948,-0.005583,0.000591,0.007162,-0.006378,0.013871,-0.004803,0.002998,0.001823,-0.000873,0.003059,0.003776,0.003979,0.005836,-0.002006,0.002871,0.001932,-0.001072,0.000715,-0.010219,0.007797,-0.00043,0.005805,-0.000142,0.010262,0.006278,-0.001682,-0.002528,0.001619,-0.003866,0.000847,-0.004794,-0.002763,0.001847,-0.007941,-0.00243,-0.001361,0.014563,-0.003253,0.009293,0.010754,-0.000835,0.012458,0.007012,0.000478,0.007778,0.017265
11850,346174117.8,EXXON MOBIL CORP,-0.011324,0.006149,0.001079,-0.002753,-0.006482,-0.006524,0.004418,0.008309,0.005817,-0.002169,0.004105,-0.010342,-0.006561,0.00159,-0.011723,0.010503,-0.00856,0.005673,-0.002698,0.020905,0.003373,-0.010084,0.004487,-0.003743,-0.018056,0.007898,-0.000735,-0.002328,-0.005281,0.012471,0.000854,-0.000853,0.0,-0.002073,-0.000855,0.001223,-0.007696,0.000246,0.007261,0.002199,0.020483,-0.020191,0.000732,0.003655,0.001942,0.005816,-0.003012,0.004471,-0.003489,0.001569,-0.015427,-0.001347,-0.006497,-0.006909,0.00646,-0.00395,0.005205,0.007644,-0.004038,-0.00172,0.004799
22111,334713835.24,JOHNSON & JOHNSON,-0.000177,0.003003,0.000616,-0.002112,0.000705,-0.000705,0.005996,0.010168,0.005554,0.004142,0.007219,0.007509,0.006606,0.006731,-0.00117,0.01824,0.015037,-0.002689,-0.001552,0.013501,-0.001857,0.001294,-0.000646,0.00097,0.00218,0.014907,0.002064,0.003724,0.002921,0.015034,-0.003877,-0.003114,7.8e-05,-0.006403,-0.00778,-0.002851,-0.003336,0.00255,-0.001113,-0.005889,-0.002081,-0.000882,0.001124,-8e-05,0.000962,0.002003,-0.00104,-0.004643,-0.000965,0.009499,-0.00327,0.00584,-0.031021,-0.003694,0.00412,-0.000903,0.009281,0.004394,0.000648,0.001862,-0.002182
14542,314338230.25934,ALPHABET INC,-0.001374,0.003563,0.003707,-0.000187,0.007026,0.001747,0.00146,0.005077,0.006846,0.001477,-0.001792,0.006325,0.004744,0.004335,-0.001082,0.000686,-0.003236,0.000772,-0.00732,0.014614,-0.005519,-0.001866,-0.001568,0.004989,0.004159,0.003962,0.005449,0.002716,9.5e-05,0.001868,0.001865,0.003935,-0.004366,-0.021146,-0.001048,-0.014477,-0.003853,0.006238,0.001721,0.012778,0.000108,-0.002333,0.010837,-0.004746,-0.003786,-0.004246,-0.003877,7.3e-05,-0.001673,0.001178,-0.000922,0.016526,-0.000418,0.001661,0.004104,0.00183,0.02321,0.011058,-0.000653,0.002891,0.036271
47896,309533646.0,JPMORGAN CHASE & CO,0.003781,-0.004238,0.030618,-0.004703,-0.000576,-0.008764,0.014425,-0.002294,0.013218,0.015995,0.011501,-0.000662,-0.003314,0.008645,0.000549,0.000769,-0.008779,0.001107,0.002101,0.032885,-0.015598,0.007163,-0.009483,-0.005548,-0.002188,0.003947,-0.003167,0.000876,0.001642,0.002404,-0.000981,-0.010476,-0.007168,-0.029324,0.001602,-0.001599,-0.001144,-0.000573,0.015589,-0.003725,0.00861,-0.013366,-0.003643,0.003314,-0.012828,0.003365,-0.003469,-0.003481,-0.001747,-0.003849,-0.01171,0.017299,-0.008153,-0.00822,0.012906,-0.01204,0.035258,0.008686,0.001926,-0.009273,-0.006963
90319,275163969.03258,ALPHABET INC,-0.006035,0.003704,0.002285,0.001817,0.009262,0.000784,0.000217,0.005771,0.004923,0.001275,-0.003226,0.005792,0.005201,0.003213,0.002461,-0.000423,-0.003749,0.002194,-0.005579,0.013989,-0.008054,-0.000906,-0.002132,0.004579,0.002925,0.00492,0.004156,0.003686,0.001538,0.002864,0.001854,0.002724,-0.005113,-0.020474,-0.0004,-0.011944,-0.005371,0.004035,0.002528,0.010992,-0.000459,-0.001978,0.010557,-0.004879,-0.004293,-0.004494,-0.003544,-0.000475,-0.002162,0.001881,-0.001521,0.017794,-0.001333,0.002951,0.004168,-0.001314,0.023261,0.011275,0.000338,0.002587,0.037109
38703,269022328.0,WELLS FARGO & CO NEW,-0.00071,-0.002862,0.027265,-0.012572,-0.003714,-0.012602,0.019774,0.002292,0.003869,0.015767,0.009831,-0.007344,-0.000516,0.002754,0.001888,0.002228,-0.011626,0.004325,-0.0031,0.031963,-0.017077,0.003066,-0.004755,-0.005289,-0.001544,0.008418,0.002555,-0.002549,0.001022,-0.000851,0.01039,-0.010958,-0.017726,-0.030887,-0.009311,-0.001446,0.010498,-0.007881,0.010291,-0.005182,0.010239,-0.010313,-0.003054,-0.005226,-0.003986,0.007093,-0.009572,-0.00547,-0.006967,-0.019202,-0.033321,0.02668,-0.005121,-0.00572,0.025887,-0.009346,0.012264,0.016962,-0.000367,-0.001834,-0.011021
12060,252465618.85999998,GENERAL ELECTRIC CO,-0.000337,-0.000337,0.000674,-0.001347,-0.003372,-0.004398,0.005437,0.004393,0.010767,0.007989,0.002312,0.003295,-0.002627,0.004939,-0.006225,-0.002308,0.005663,-0.008281,-0.004342,0.012747,0.0,-0.002319,-0.003984,-0.004667,-0.002009,-0.004698,0.020904,-0.013871,-0.010717,0.007448,-0.000336,0.00437,-0.004685,-0.011769,0.004764,0.003048,0.003376,-0.009421,0.006114,0.002026,0.006402,-0.002344,0.002685,0.004685,-0.001666,-0.001335,0.002005,0.000667,0.001,-0.008988,-0.007054,0.002706,0.006748,0.005362,0.009,-0.023786,0.0,-0.003384,-0.006452,-0.006152,-0.003095
66093,243605610.00000003,A T & T INC,-0.002372,-0.020923,0.0017,-0.004606,0.001461,0.002189,0.002427,0.001695,-0.017641,0.00246,0.00908,0.003162,0.005576,0.006027,-0.003355,0.008656,0.009774,-0.012748,-0.000717,0.005982,0.000714,-0.001426,-0.00119,-0.001907,-0.002627,0.00407,0.009776,0.000472,-0.006608,0.011879,-0.003522,0.004006,-0.004459,-0.008015,-0.010219,0.0,0.00072,-0.004559,0.001687,-0.002647,0.007479,-0.005029,0.000481,0.002887,-0.004318,-0.010118,-0.000246,-0.005174,-0.001734,0.006202,-0.006903,0.000497,-0.001241,0.0,0.002733,-0.010654,0.002254,-0.001999,0.012519,-0.013106,-0.007016
59408,232797594.6,BANK OF AMERICA CORP,0.011042,-0.007427,0.025088,-0.007299,-0.009516,-0.010044,0.01985,-0.00173,0.013865,0.028205,0.021613,0.0,-0.002441,0.010604,0.000404,-0.008471,-0.014239,0.014032,0.004477,0.036264,-0.010588,0.008323,-0.007469,-0.001584,0.001983,0.003563,-0.001578,-0.000395,0.000791,-0.005529,0.001589,-0.014274,-0.016895,-0.058102,-0.003475,0.005667,0.002167,-0.003893,0.01954,-0.005537,0.02227,-0.01173,0.0,-0.006359,-0.011519,0.003884,-0.004299,-0.006045,-0.004344,-0.01178,-0.013687,0.021039,-0.004384,0.001321,0.014512,-0.015605,0.040511,0.014812,-0.003753,-0.010046,-0.013108
55976,227912380.08,WAL MART STORES INC,-0.007642,0.007096,-0.002998,-0.001504,0.007379,0.013754,0.018729,-0.015345,-0.003675,0.013133,0.000437,0.00262,0.00726,0.029984,0.003639,-0.005578,0.015145,-0.008979,-0.011291,-0.006767,0.0044,-0.010317,-0.002142,-0.000143,0.006297,0.00086,0.003435,-0.00214,0.011008,-0.00198,-0.001984,-0.007808,0.001288,-0.001143,0.005007,-0.005552,-0.003579,0.000718,0.009475,0.005973,0.012016,0.006845,-0.003468,0.002506,-0.004999,-0.003071,0.02058,0.002195,0.005064,0.000136,-0.003949,0.004648,0.005443,0.002436,0.009856,0.001872,-0.002135,0.003611,0.005063,0.000133,-0.003446
18163,223356430.62,PROCTER & GAMBLE CO,-0.003082,0.004924,-0.003988,-0.000114,0.006979,0.003636,0.003849,-0.007894,0.003865,-0.005096,0.037105,-0.003622,0.003304,0.006367,-0.002509,-0.00339,-0.000878,-0.001757,0.00198,0.006479,-0.008182,-0.00451,-0.001436,-0.000885,-0.001661,0.002219,0.008081,0.002635,-0.003395,0.004396,0.000438,-0.004812,0.002418,-0.000329,-0.002193,-0.002418,-0.002203,-0.000883,0.002984,-0.001763,-0.004415,-0.00388,-0.001892,0.002565,0.000667,-0.006335,-0.001902,0.002914,0.003464,0.005679,-0.0031,0.003999,0.004536,-0.005621,-0.003013,-0.007948,0.010494,0.005025,-0.025111,-0.00057,-0.004105
83443,216475336.94304,BERKSHIRE HATHAWAY INC DEL,-0.003229,-0.003728,0.005767,-0.003172,-0.002998,-0.000368,0.007184,-0.000183,0.011219,0.006632,0.001977,0.00275,0.004948,0.002076,0.004085,0.003184,0.000411,0.002409,0.00463,0.034185,-0.007841,-0.001194,-0.001594,-0.00057,-0.001883,0.002286,-0.002224,0.002343,-0.003763,-0.000343,-0.003378,-0.007238,-0.00434,-0.01511,-0.001003,0.003485,-0.00724,-0.007233,0.005196,-0.010219,0.004622,-0.004063,0.00114,-6e-05,-0.006173,0.003859,-0.001802,0.001083,-0.003907,-0.003561,-0.013385,0.008901,-0.004016,-0.005682,0.01364,-0.009516,0.014503,0.010556,0.000597,-0.006443,-0.008046
14541,202149765.4,CHEVRON CORP NEW,-0.003143,0.010901,0.01212,-0.005195,-0.014073,0.001706,0.006094,0.007037,0.007607,-0.002722,0.000444,-0.01679,-0.003162,0.012599,-0.011994,0.005798,-0.008107,0.014802,0.006711,0.012267,-0.004566,0.001676,-0.003347,-0.012017,-0.019676,0.003923,0.00518,-0.011391,-0.018198,0.014158,-0.009368,-0.001669,-0.000186,0.00353,0.00324,-0.004797,0.001112,-0.015835,0.008374,0.008398,-0.002683,-0.003804,0.004005,0.007978,-0.000184,0.005983,-0.003934,0.005236,-0.004204,0.0,-0.026338,0.00066,-0.004615,-0.013721,0.006236,9.5e-05,0.009915,0.007552,-0.00609,-0.00575,0.011662
21936,201997873.92000002,PFIZER INC,0.008194,0.001895,0.011346,0.004363,-0.004654,0.00187,0.007467,-0.000927,0.008037,0.004293,0.023206,0.003283,0.0,0.0,-0.000892,0.013992,0.005872,0.000584,-0.004667,0.008792,0.002615,0.00029,-0.004925,-0.01048,-0.002354,0.004129,0.001762,0.0,0.003225,0.011981,-0.005775,-0.003195,0.001748,-0.003781,0.006423,-0.005222,-0.008457,0.005294,-0.000585,0.004977,0.000582,-0.004076,0.000877,0.002921,-0.004368,-0.00234,-0.000293,-0.001759,-0.003232,-0.000295,-0.001179,0.003542,-0.004706,-0.006797,0.003868,-0.002964,0.002973,0.000593,0.002666,0.000295,0.001772
17778,191038380.0,BERKSHIRE HATHAWAY INC DEL,-0.002238,-0.004482,0.005386,-0.003341,-0.002309,-0.000446,0.007573,0.0,0.009513,0.008371,0.00228,0.002032,0.00532,0.00337,0.001817,0.002947,0.000549,0.00296,0.005102,0.034667,-0.009071,-0.001669,-0.001368,0.000228,-0.00194,0.001967,-0.001427,0.001901,-0.004145,-0.000431,-0.003316,-0.007539,-0.003676,-0.016857,0.000903,0.003238,-0.009427,-0.005628,0.006533,-0.010926,0.008164,-0.007744,0.003002,-0.0002,-0.006586,0.005585,-0.003296,0.003744,-0.007181,-0.002699,-0.011818,0.006939,-0.003851,-0.00693,0.01292,-0.006675,0.013439,0.009568,0.000478,-0.005574,-0.008682
66181,187502492.91169,HOME DEPOT INC,-0.001018,-0.003565,0.007521,-0.010799,0.001172,0.009001,0.00602,0.008219,0.000143,0.010653,0.005872,-0.004571,0.010315,0.014126,0.001586,-0.003718,0.008569,-0.004454,-0.002684,0.012214,0.008658,-0.000946,-0.0046,-0.001495,0.006164,-0.002042,0.001569,0.00395,-0.001831,0.005368,0.005272,0.00585,-0.012032,-0.008051,0.005116,0.004275,-0.001892,-0.005687,0.002247,-0.001087,-0.000612,-0.000817,-0.00143,-0.00191,0.00205,0.004092,-0.000747,0.00734,-6.8e-05,-0.011201,-0.004299,0.009595,0.003055,-0.003655,0.010189,0.008607,0.0126,0.007505,0.007776,0.01232,-0.000128
65875,187283830.79,VERIZON COMMUNICATIONS INC,-0.012651,-0.002273,0.006214,-0.011322,0.000208,0.006869,0.009097,0.003483,-0.008779,-0.005767,-0.003936,0.007903,0.015064,0.004879,0.004855,0.012885,0.005764,-0.013044,-0.006207,0.003627,0.003413,0.002201,-0.001198,-0.011793,-0.005663,0.002441,0.00142,0.002432,-0.002224,0.015802,-0.001994,0.006994,-0.002977,-0.001592,-0.008971,-0.001408,0.000806,-0.01087,0.003256,-0.003448,-0.001425,-0.006319,0.008821,0.002643,-0.005881,-0.000255,0.004749,-0.002466,0.003296,0.004517,-0.006132,0.003908,0.0084,-0.005689,-0.01083,-0.023962,-0.004233,-0.007439,0.014133,-0.014569,-0.016285
89525,185506335.28,COMCAST CORP NEW,0.002519,-0.006877,0.002264,-0.009567,0.004293,-0.002271,0.004552,0.001599,0.007452,0.005019,0.006637,-0.007899,-0.008817,0.006107,0.00132,-0.007644,0.006374,-0.009501,-0.002931,0.004543,-0.003724,-0.006142,0.005911,-0.000534,-0.008284,0.007276,-0.001605,-0.000536,0.002949,0.009088,-0.001854,-0.005839,0.000534,-0.010939,-0.000809,0.00486,0.004299,-0.007223,-0.000539,0.003505,0.007791,0.002133,0.003392,0.006124,-0.011908,0.021157,-0.002754,-0.009336,-0.01168,0.001612,-0.004023,0.001616,0.010484,-0.001596,0.012523,0.004211,-0.003931,0.012628,0.007794,0.020624,-0.010104
10104,184996192.64000002,ORACLE CORP,-0.006732,0.003514,0.011256,-0.008162,-0.000748,-0.001248,0.005247,0.01392,0.007355,0.000243,0.007543,0.004347,0.011301,0.004993,0.005678,0.010586,0.004888,-0.010887,-0.002576,0.007748,-0.000699,-0.004663,-0.002811,0.000705,0.000235,-0.00399,0.005655,-0.002343,0.004932,0.006076,0.062253,-0.001531,-0.009417,-0.008623,-0.001115,0.003572,-0.006674,0.004255,-0.003345,-0.003804,0.003594,-0.001567,0.0,-0.000448,-0.002243,-0.006968,0.00249,-0.002258,0.003864,0.000226,-0.004074,0.006591,0.005193,-0.007412,0.007694,-0.002246,0.009228,-0.002676,-0.000671,0.00179,0.004244
11308,184360920.85,COCA COLA CO,-0.007457,0.003393,0.003382,0.000481,0.008181,0.002864,-0.018325,-0.016242,0.000986,-0.002216,-0.002221,0.018793,0.000728,0.005578,0.003377,0.001442,0.00288,-0.002633,0.006959,0.004766,0.007353,0.000235,-0.007062,-0.004504,0.0,0.000953,0.006186,0.002601,-0.001427,0.003574,0.003086,-0.005207,0.003569,0.007587,-0.002824,-0.004955,-0.001186,0.004748,0.002599,-0.000236,0.004243,-0.003756,-0.000707,0.006366,-0.002577,0.002349,-0.001406,0.001877,-0.000703,0.006564,-0.003493,0.006544,0.009519,-0.00575,-0.003238,-0.000464,0.004876,-0.003928,0.003016,-0.005319,0.003255
26403,182792268.79999998,DISNEY WALT CO,0.005874,-0.006199,-0.002803,-0.006618,-0.005202,0.0,0.004495,-0.002101,0.003569,0.006202,-0.00136,0.00481,-0.005871,-0.000454,0.001,-0.003542,0.005377,-0.000816,-0.00127,0.008629,-0.004053,0.005878,-0.005124,0.001717,-0.00018,0.001714,-0.000991,0.005409,0.007084,-0.003918,-0.00143,0.000448,0.0085,-0.008517,0.002953,0.001428,-0.000891,0.00214,0.005962,-0.0046,0.005776,0.001855,-0.001676,-0.001413,-0.000354,0.000443,-0.004157,-0.001332,0.005692,-0.000265,0.001415,0.005124,0.003603,-0.004028,0.00932,-0.003049,-0.006466,0.013017,0.003473,0.002249,-0.002072
92602,172150370.12,PHILIP MORRIS INTERNATIONAL INC,-0.001872,0.03012,0.022967,-0.010978,0.0163,0.00984,0.001364,-0.001362,0.000974,-0.00146,0.003412,0.000583,0.006506,0.008682,-0.000287,0.019038,0.011266,0.009098,0.00598,0.007956,-0.003811,0.003734,-0.004355,0.007473,-0.007508,0.005104,0.002358,0.004342,-0.002252,0.014896,0.002491,0.002662,0.008938,0.004561,-0.004318,-0.000443,-0.01027,0.005278,0.003737,0.005319,0.001058,-0.005462,8.9e-05,0.004783,-0.002292,-0.005301,0.008971,-0.004842,0.003273,0.003174,-0.006328,0.014859,0.004096,-0.011284,-0.034501,-0.003273,0.025269,0.006228,-0.017154,-0.008637,0.005899
22752,170879564.9,MERCK & CO INC NEW,0.001774,0.033494,0.001714,0.010111,-0.011395,0.001869,0.001088,-0.003727,0.009665,0.013741,-0.007615,0.001535,0.001992,0.001376,-0.002902,0.008577,0.004708,-0.004686,0.000304,0.005162,-0.001963,0.007567,-0.001652,-0.007673,-0.002426,0.001368,-0.004401,-0.014939,0.000779,0.007788,-0.008037,-0.004363,0.003286,-0.00312,-0.006415,-0.003465,-0.00158,0.000158,0.002374,0.004736,-0.002986,0.001418,-0.001102,0.003151,-0.001571,-0.005191,-0.001739,-0.009187,0.00048,0.00751,-0.006979,0.003035,-0.008439,0.005942,-0.001437,-0.010552,0.004039,0.002575,0.006421,-0.001914,-0.003995
76076,170281860.0,CISCO SYSTEMS INC,-0.007161,0.022295,0.00449,-0.000639,0.004792,-0.005723,0.007355,0.000317,0.014599,0.010635,0.015785,0.023766,0.004167,0.011559,-0.001172,-0.001467,0.008226,-0.001748,-0.002335,0.007607,-0.001452,-0.002908,-0.002916,0.000293,-0.005263,0.00147,0.005577,-0.00467,0.000587,0.003517,-0.000292,0.0,0.001461,-0.011669,0.006493,-0.004106,0.003534,-0.002641,0.000883,-0.00823,0.0,0.001778,-0.006509,0.003574,-0.012272,0.002424,-0.003628,0.001517,-0.002726,-0.009113,-0.006131,0.005861,0.00184,-0.000612,0.005513,-0.000305,0.014016,0.004207,-0.000598,0.010479,0.009481
59328,170230350.0,INTEL CORP,-0.008148,0.004381,0.002726,-0.006846,0.002206,0.000825,-0.025289,-0.003384,0.013016,0.003631,0.00334,0.009986,0.001923,0.001097,-0.012322,0.00305,0.009674,-0.000548,-0.008491,-0.007459,-0.000557,-0.000278,-0.009192,0.006466,-0.005028,0.005615,0.002513,-0.020886,0.000569,-0.002274,0.00114,0.0037,0.004536,-0.011008,0.009418,-0.002827,-0.003119,0.006542,0.005934,-0.000843,0.00506,0.008951,0.002495,0.003319,-0.001654,-0.005246,0.0,-0.006384,-0.001676,-0.003078,-0.010665,0.006525,0.008033,0.004054,0.007519,0.00387,0.011839,0.003265,0.001627,0.013539,-0.034197
92655,168603556.79999998,UNITEDHEALTH GROUP INC,0.003763,-0.011985,0.006905,-0.008402,0.000125,-0.00137,0.000811,0.001932,0.007714,0.007037,0.007111,-0.003896,-0.036847,0.018716,0.0,0.012643,0.002829,0.014228,0.0,0.01548,-0.003751,0.005319,0.002973,-0.002371,0.001396,0.000596,0.011726,0.001353,-0.006756,0.016089,-0.002794,-0.00934,-0.010018,-0.001786,-0.003995,-0.010417,-0.001754,-0.002424,0.004557,-0.011551,0.009484,-0.00594,0.009634,-0.003744,0.002425,-0.000181,0.004113,-0.003253,0.002115,-0.001628,-0.003624,0.013458,0.008434,0.003915,0.01353,-0.002215,0.006836,0.009923,0.001954,0.001434,0.001432
92611,168414925.0,VISA INC,-0.003264,-0.001698,0.04593,-0.002904,-0.000583,-0.008044,0.005759,0.003739,0.006286,0.004743,0.009845,-0.001485,0.000572,0.00526,-0.001365,0.004328,0.002835,-0.004863,-0.000682,0.01194,-0.005169,0.002937,0.001689,0.001349,-0.001123,0.001686,0.006958,0.004235,-0.006215,0.004132,0.001335,0.002221,-0.011746,-0.012559,0.005224,0.003841,0.003714,-0.002691,0.001911,0.000673,-0.001906,-0.001573,0.005514,-0.006491,0.002816,0.000674,-0.003929,0.001352,-0.000113,-0.001913,0.002143,0.010577,-0.000891,0.000223,0.015599,0.0,0.00768,0.002831,-0.003148,-0.002396,-0.004148
70519,162775096.0,CITIGROUP INC,0.00394,0.001606,0.031797,-0.002078,-0.007807,-0.015212,0.01669,0.006462,0.022905,0.014928,0.011198,-0.001983,-0.003478,0.006315,0.001156,0.0,-0.017486,0.007723,-0.003499,0.028925,-0.014787,0.006103,-0.011803,0.00365,0.010083,0.0072,-0.000975,0.00065,-0.001463,-0.009766,0.005095,-0.012756,-0.01292,-0.026011,-0.004652,0.004847,0.000345,0.004477,0.018687,-0.000505,0.018858,-0.011403,-0.00234,0.0,-0.001508,0.005034,-0.007681,-0.002524,-0.004217,-0.008809,-0.008033,0.016368,-0.009663,-0.011811,0.011779,-0.011813,0.029799,0.012954,-0.001827,-0.009151,-0.004546
13856,161820593.28,PEPSICO INC,-0.00742,0.009902,0.010382,-0.005137,0.009946,0.000758,0.002649,0.001227,0.003959,0.003755,-0.001777,0.013024,0.000277,0.011188,0.000457,0.001188,0.002647,-0.005099,0.010158,0.000929,0.003463,0.004087,-0.008412,-0.002828,-0.000183,-0.002562,0.005228,-0.001642,-0.00064,0.016188,0.00027,0.002249,-0.002155,0.005578,0.002237,-0.002142,0.003042,-0.002587,0.005544,-0.000178,-0.002224,-0.002853,0.0,0.001967,-0.001249,-0.003216,0.000269,0.003673,-0.002589,0.016826,-0.008186,0.00568,0.008472,-0.005775,-0.000264,-0.001409,0.007846,-0.0014,-0.007271,-0.006088,0.005682
12490,150591964.73503,INTERNATIONAL BUSINESS MACHS COR,-0.001318,0.001664,0.007103,0.000227,0.014785,-0.004987,0.005903,0.008295,0.003806,0.004293,0.008605,-0.001376,-0.004189,-0.002269,0.004937,0.00276,-0.001651,-0.010753,0.002341,0.011845,-0.007804,-0.002659,0.002333,-0.000499,-0.005156,-0.01265,0.003669,-0.007704,-0.004194,0.000512,0.008134,-0.008971,0.000285,-0.010359,0.005176,0.000229,-0.005663,-0.000345,0.004258,-0.003266,-0.00046,0.00161,0.002067,0.000115,-0.009397,-0.002487,-0.001798,-0.005461,-0.003621,0.000469,-0.006621,0.009261,-0.006137,-0.049162,0.003773,-0.01183,0.002307,-0.00224,-0.002058,0.001624,-0.000187
14888,144558876.0,ALIBABA GROUP HOLDING LTD,0.002566,-0.007187,-0.004462,0.00508,-0.000694,0.027174,-0.002221,-0.009483,0.007229,-0.014646,-0.000394,-0.007189,-0.002976,0.015917,0.020368,-0.016699,0.004782,0.006314,-0.006757,0.011079,-0.00817,0.001163,-0.00968,0.003128,0.005749,0.000194,0.001453,0.017313,-0.008842,-0.005372,0.01871,-0.000189,0.015529,-0.02014,0.009516,0.02036,-0.00194,0.00037,-0.002591,0.015863,-0.006027,-0.009371,0.002411,-0.005273,-0.000744,0.005585,0.008793,0.024865,-0.01128,0.00172,-0.003796,0.014064,-0.004742,-0.004225,0.019863,0.001328,0.015472,0.005398,-0.004416,0.004001,0.000606
13901,138945981.6,ALTRIA GROUP INC,0.00295,0.00084,0.00056,-0.002798,0.012765,-0.000692,0.004712,-0.000966,-0.005247,-0.002221,0.004035,0.007482,0.003576,0.009319,-0.000679,0.011685,-0.000403,0.00215,0.004424,0.009076,0.001587,-0.001981,0.000132,0.00688,-0.003417,0.004615,0.003412,-0.002485,-0.004098,0.00438,-0.00489,-0.001859,0.005588,0.004631,-0.011326,-0.013987,-0.011483,0.00041,-0.000137,-0.003143,-0.012473,-0.008744,0.0028,0.004608,-0.000278,-0.00709,0.004061,0.000697,0.004459,0.00111,-0.011918,0.014165,0.000415,-0.003179,-0.009707,0.00084,0.015111,-0.001654,-0.012702,0.00028,0.003495
91233,123136352.0,MASTERCARD INC,-0.012508,0.001333,0.013696,9.4e-05,9.4e-05,0.001126,0.005435,-0.00028,0.009416,0.005541,0.007164,-0.003283,0.001098,0.006763,-0.006536,0.011879,0.002348,-0.003874,-0.000995,0.016748,-0.008726,0.003683,-0.003401,-0.003592,0.00018,-0.001712,0.003791,0.002877,-0.009325,0.013847,0.005803,0.00142,-0.003722,-0.015123,0.006684,0.001346,0.003405,-0.000357,0.004735,-0.003645,0.005444,-0.001775,-0.002045,-0.001336,0.001784,0.003212,-0.00169,0.000713,-0.00187,-0.005709,-0.002243,0.013037,-0.001331,-0.002044,0.020483,-0.002793,0.012514,0.003717,0.000344,0.008006,-0.006661
14008,120105372.03399,AMGEN INC,0.019084,-0.000564,0.049818,-0.005671,0.001441,0.007793,-0.003866,0.002508,0.00548,0.002326,0.022255,0.001863,0.006856,-0.000866,-0.003061,0.008111,0.003161,0.008994,0.002271,0.009687,-0.000954,0.011962,-0.004106,-0.01159,0.002255,0.006412,0.014085,-0.002149,-0.005137,0.013769,-0.013636,-0.06385,0.003736,-0.014122,0.003596,-0.00842,-0.001807,-0.005008,-0.001213,-0.010018,0.008095,-0.001886,-0.001097,0.002868,-0.012899,6.2e-05,0.006965,-0.003611,0.001966,-0.000368,-0.008832,0.003094,-0.005305,6.2e-05,0.004837,-0.010059,0.017019,0.009562,-0.000546,-0.011482,0.003687
