permno,mkt_cap,asset_name,2015-07-01,2015-07-02,2015-07-06,2015-07-07,2015-07-08,2015-07-09,2015-07-10,2015-07-13,2015-07-14,2015-07-15,2015-07-16,2015-07-17,2015-07-20,2015-07-21,2015-07-22,2015-07-23,2015-07-24,2015-07-27,2015-07-28,2015-07-29,2015-07-30,2015-07-31,2015-08-03,2015-08-04,2015-08-05,2015-08-06,2015-08-07,2015-08-10,2015-08-11,2015-08-12,2015-08-13,2015-08-14,2015-08-17,2015-08-18,2015-08-19,2015-08-20,2015-08-21,2015-08-24,2015-08-25,2015-08-26,2015-08-27,2015-08-28,2015-08-31,2015-09-01,2015-09-02,2015-09-03,2015-09-04,2015-09-08,2015-09-09,2015-09-10,2015-09-11,2015-09-14,2015-09-15,2015-09-16,2015-09-17,2015-09-18,2015-09-21,2015-09-22,2015-09-23,2015-09-24,2015-09-25,2015-09-28,2015-09-29,2015-09-30
13407,203084100.0,FACEBOOK INC,0.013351,0.004315,0.003036,-0.003769,-0.018001,0.002685,0.024103,0.024446,-0.004661,0.000892,0.012144,0.04535,0.030957,0.004902,-0.013721,-0.016488,0.015821,-0.028675,0.011893,0.01784,-0.018352,-0.012604,0.001383,-0.00085,0.025303,-0.013687,-0.008621,-0.001591,-0.005629,0.006088,-0.008069,0.010596,-0.00519,0.013201,0.001471,-0.049837,-0.049691,-0.046131,0.011085,0.050482,0.029132,0.014265,-0.017361,-0.0246,0.030494,-0.019357,0.001248,0.014389,0.010164,0.017028,0.000761,0.002824,0.006392,0.00592,0.009524,0.000636,0.012182,-0.027106,0.010865,0.004682,-0.017371,-0.038375,-0.028472,0.037268
66093,200399580.0,A T & T INC,0.001408,0.004498,-0.003358,0.004493,-0.014258,-0.011498,0.00756,0.006638,0.006881,-0.011105,0.012381,-0.004266,-0.003142,-0.009456,-0.008678,-0.009921,0.01061,0.000875,0.000291,0.010486,0.003171,-0.001724,-0.002303,-0.002308,-0.000289,-0.009546,-0.000876,0.016662,-0.003738,-0.018182,-0.006173,0.007098,0.005286,0.003506,0.000291,-0.011933,-0.016789,-0.030258,-0.017609,0.027987,0.022943,-0.004486,-0.002704,-0.026506,0.01547,0.006703,-0.014528,0.017813,-0.010863,-0.000915,-0.000916,-0.005196,0.009524,0.002435,-0.004857,-0.007016,0.000307,-0.008907,-0.002169,-0.002795,0.006851,-0.0133,0.005329,0.015903
18163,195183723.23999998,PROCTER & GAMBLE CO,0.018916,0.002634,0.001501,0.020862,-0.008933,-0.004075,0.003595,0.011859,0.001587,0.001341,0.001826,-0.000729,-0.000608,-0.006814,-0.001679,-0.001608,-0.005081,-0.003986,0.003251,0.004861,-0.040065,-0.008916,-0.003911,-0.006414,-0.001844,-0.000396,-0.003433,0.011924,-0.002095,0.00223,-0.007985,-0.002111,-0.00119,-0.005296,-0.013443,-0.002833,-0.028007,-0.037584,-0.010414,0.036247,0.008181,-0.003777,-0.007583,-0.025046,0.013208,0.001719,-0.016731,0.017743,-0.021435,-0.002337,0.001464,-0.005262,0.020423,0.009359,0.001997,-0.004271,0.010152,-0.006511,0.000997,0.015656,0.018358,-0.012385,0.007106,-0.004704
21936,193716400.68,PFIZER INC,0.004772,-0.009498,-0.003596,0.014436,-0.008301,0.012257,0.014767,0.013388,0.007467,-0.002851,0.003431,-0.000855,0.004848,-0.002838,-0.007399,-0.002867,-0.014951,0.002335,0.029412,0.011598,-0.000839,0.009236,0.002496,-0.001107,-0.000277,-0.018146,0.000569,0.004831,-0.006787,0.007118,-0.000283,-0.001131,0.005096,0.000563,-0.007038,-0.020414,-0.029233,-0.042039,-0.024588,0.03478,0.025594,-0.01804,-0.013472,-0.026692,0.019452,-0.002502,-0.016306,0.036978,-0.017522,0.020651,0.01073,-0.007886,0.014063,0.000302,0.009042,-0.018817,-0.01309,-0.004935,0.011159,0.002453,-0.024771,-0.033553,0.006489,0.012573
90319,185902281.18,GOOGLE INC,0.006037,0.007436,-0.003143,0.008083,-0.015145,0.005446,0.021041,0.028088,0.021776,-0.000377,0.030516,0.162584,-0.009691,0.003623,-0.00036,-0.029305,-0.029582,0.005345,0.002112,0.002683,0.004732,-0.010624,0.010981,-0.005175,0.018162,-0.004664,-0.008595,-0.001881,0.040957,0.001695,-0.007173,0.004166,0.006876,-0.007751,0.00771,-0.020979,-0.052172,-0.040247,-0.009125,0.077179,0.01246,-0.012381,-0.017993,-0.028187,0.024382,-0.012188,-0.012699,0.023722,-0.00073,0.011921,0.006481,-0.004319,0.019311,0.000677,0.009241,-0.016005,0.009169,-0.02066,0.000138,0.00248,-0.022537,-0.024838,-0.002627,0.025313
65875,176898215.41,VERIZON COMMUNICATIONS INC,0.008367,0.004255,-0.00339,0.004464,-0.00254,-0.00687,0.015997,0.004255,0.004449,-0.001687,0.010564,-0.005018,0.010717,-0.023493,-0.011071,-0.002153,-0.006688,-0.004561,0.001309,0.0146,0.002362,0.002571,0.003847,-0.006387,-0.000643,-0.000214,-0.00579,0.018766,0.007834,0.005252,-0.003971,-0.003567,0.000632,-0.001263,-0.000421,-0.011804,-0.016638,-0.029501,-0.027716,0.038161,0.022808,-0.002598,-0.001302,-0.024125,0.010022,0.008159,-0.019685,0.02365,-0.01068,0.001542,0.005939,-0.001749,0.015772,-0.003882,-0.020784,-0.014592,0.00516,-0.008259,-0.010128,0.002501,0.002949,-0.010855,-0.004801,-0.000459
11308,174522160.48,COCA COLA CO,0.006883,-0.000253,-0.001773,0.021055,-0.009689,0.001505,0.011774,0.006685,0.012543,-0.000972,0.00851,-0.005545,0.003152,-0.004592,-0.00704,-0.001467,-0.009794,0.002473,0.000247,0.000986,-0.000739,0.012821,0.011198,0.007463,0.006452,-0.004748,-0.003578,-0.002155,-0.004798,-0.005304,-0.003878,0.00365,0.002424,-0.001209,-0.012591,-0.00564,-0.025154,-0.029092,-0.010162,0.019479,0.013943,0.004584,-0.003295,-0.014496,0.003871,0.006684,-0.016343,0.009865,-0.015424,0.003133,0.001041,-0.000787,0.010499,0.016883,0.005875,-0.010158,0.005387,-0.010207,-0.000773,0.010062,0.012005,-0.002272,0.003289,0.011599
26403,172499087.6,DISNEY WALT CO,0.014456,-0.00139,0.006349,0.0121,-0.016311,0.003559,0.007266,0.013827,-0.001694,0.003818,0.006509,-0.001764,0.006058,-0.002258,0.000168,-0.004441,0.000926,-0.00555,0.001776,0.01165,0.001585,-0.00025,0.009333,0.004706,-0.091709,-0.017914,0.00737,0.015089,-0.027027,-0.009352,0.004954,-0.003348,0.017637,-0.019349,-0.004582,-0.060404,-0.011798,-0.035208,0.005558,0.034832,0.029628,0.003034,-0.005855,-0.023263,0.023917,0.000981,-0.010001,0.030108,-0.02019,0.006771,0.018324,-0.006317,-0.003757,0.005124,0.002309,-0.013052,0.005543,-0.008897,-0.008976,-0.009353,-0.00318,-0.018046,0.009443,0.027962
83443,162656513.92634,BERKSHIRE HATHAWAY INC DEL,0.010359,-0.000945,-0.003639,0.011323,-0.011124,0.009861,0.010705,0.01188,-0.00191,0.010558,0.009186,-0.000278,0.004379,-0.006297,-0.000557,-0.009337,-0.006541,-0.003752,0.017766,-0.002095,-0.00049,-0.00077,-0.002872,0.002459,0.005747,-0.001045,0.001395,-0.000906,-0.004323,-0.008403,0.002472,0.004368,-0.001754,-0.006745,-0.006296,-0.014807,-0.030132,-0.034645,-0.014124,0.038124,0.027298,-0.003597,-0.012524,-0.027081,0.013879,-0.000529,-0.018994,0.025147,-0.017382,0.000536,0.005434,-0.003578,0.01039,0.00242,-0.008372,-0.018027,0.014562,-0.012826,-0.001083,-0.002555,0.006287,-0.007868,0.001477,0.012344
59408,162630583.6,BANK OF AMERICA CORP,0.011751,-0.011034,-0.005285,-0.014758,-0.026363,0.014154,0.01335,0.019162,0.006463,0.032108,0.015272,0.008357,0.001105,-0.002208,0.020465,-0.014634,-0.015402,-0.012849,0.011885,0.01566,-0.001652,-0.013789,-0.006152,0.001688,0.003933,-0.003358,-0.003369,0.016338,-0.013858,-0.015177,0.005708,0.00454,0.003955,-0.004502,-0.013002,-0.042383,-0.037081,-0.050311,-0.001962,0.052425,0.023661,-0.004866,-0.001223,-0.046512,0.020539,0.005678,-0.018193,0.032588,-0.016089,0.008805,0.0,-0.004988,0.02193,0.001226,-0.028781,-0.018916,0.008997,-0.00828,0.009634,-0.010814,0.021865,-0.026432,-0.007757,0.014984
17778,158534880.0,BERKSHIRE HATHAWAY INC DEL,0.007396,-0.002142,-0.002054,0.012895,-0.009436,0.007537,0.009916,0.009152,0.000222,0.0096,0.010056,4.6e-05,0.002408,-0.00316,-0.001928,-0.008636,-0.006968,-0.006166,0.020719,-0.003585,0.001983,-0.003469,-0.002336,0.003045,0.004908,0.002086,-0.000869,-0.000755,-0.003716,-0.006993,0.000869,0.003734,-0.003183,-0.005626,-0.006789,-0.013282,-0.025796,-0.032074,-0.009209,0.032441,0.022145,0.001971,-0.013699,-0.021659,0.006135,0.00153,-0.015847,0.02086,-0.018569,0.003881,0.003491,-0.003686,0.008639,0.000552,-0.006594,-0.029783,0.025088,-0.008304,-0.004642,-0.003491,0.004231,-0.006757,0.001635,0.008362
10104,154038363.35999998,ORACLE CORP,-0.001489,0.002982,-0.001487,0.000249,-0.009711,0.010309,0.00448,0.010902,-0.00049,0.000245,0.004168,-0.013672,-0.011634,-0.009016,-0.003791,-0.010654,0.0,-0.012564,0.019995,0.012984,-0.003518,0.007314,-0.005759,-0.001259,-0.000504,-0.008073,0.006104,0.008342,-0.01805,0.002808,0.000764,0.002544,0.007866,0.002769,-0.007532,-0.022768,-0.027958,-0.039148,-0.017461,0.041185,-0.002438,0.017382,-0.009877,-0.029118,0.02055,0.004082,-0.017073,0.038875,-0.015658,0.01402,0.008242,-0.009494,0.011448,0.00737,-0.039979,-0.009799,0.01237,-0.017377,-0.005526,0.001945,-0.000277,-0.016921,0.001975,0.017178
70519,149318410.45,CITIGROUP INC,0.007965,-0.005568,-0.005237,-0.01053,-0.031193,0.017235,0.015826,0.017962,0.006662,0.009837,0.037726,0.002731,0.001702,0.004248,0.020981,-0.007789,-0.019542,-0.012607,0.007074,0.009423,0.00017,-0.007133,-0.000342,0.000513,0.004618,-0.010896,-0.00327,0.014333,-0.018727,-0.012665,0.00738,0.004535,0.003126,-0.003808,-0.009557,-0.029298,-0.031267,-0.060821,-0.009138,0.048115,0.022188,-0.002994,0.003754,-0.047494,0.015901,0.000773,-0.023171,0.020953,-0.014908,0.003734,0.000587,-0.002348,0.020008,0.011346,-0.017874,-0.026331,0.008352,-0.006508,-0.005161,-0.019753,0.028903,-0.030069,-0.000612,0.012449
14541,148332104.64,CHEVRON CORP NEW,-0.003939,-0.002289,-0.011474,0.005276,-0.017949,0.002351,0.006718,0.002012,0.010042,-0.01371,0.002547,-0.014077,-0.002254,0.010329,-0.004153,-0.006096,-0.025178,-0.016115,0.036572,0.009199,-0.002359,-0.048909,-0.03255,-0.004556,-0.013848,0.013805,-0.016903,0.025552,-0.001281,0.011774,-0.010831,0.001631,-0.019653,0.002523,-0.030321,-0.02064,-0.043917,-0.048047,-0.029118,0.043845,0.062252,0.035935,0.006963,-0.034572,-0.001663,0.002562,-0.020317,0.002217,-0.024987,0.009877,0.001718,-0.000264,0.018477,0.023973,0.004936,-0.02103,0.004502,-0.010757,-0.014628,0.010116,0.010535,-0.024839,0.006335,0.034492
66181,148301055.47,HOME DEPOT INC,0.008459,-0.005175,-0.001525,0.009702,-0.012456,0.003423,0.015443,0.015915,0.004003,0.001907,-0.007354,-0.002266,-0.00926,0.003968,0.009134,-0.002698,-0.008727,-0.004578,0.015654,0.013323,0.000773,0.004894,-0.001196,0.005475,0.003999,-0.012203,0.003174,0.00573,0.000765,0.0,0.011301,0.006133,-0.000418,0.025898,-0.000326,-0.018084,-0.036337,-0.031164,-0.013951,0.044697,0.014923,-0.00119,-0.00902,-0.024043,0.030158,0.00103,-0.018696,0.017567,-0.021129,0.004563,0.008298,-0.00615,0.012638,0.014116,0.000764,-0.023662,0.012682,-0.006691,0.003195,0.001463,0.003438,-0.022614,-0.010429,0.02285
59328,142562200.0,INTEL CORP,-0.007726,0.012425,-0.016855,-0.004661,-0.013378,-0.019322,0.008296,0.019198,-0.002691,0.001349,0.007073,-0.014381,-0.012555,-0.013059,-0.004004,-0.00035,-0.01871,0.010335,0.021517,0.001727,-0.003447,0.001384,0.003454,0.002754,0.007896,-0.003777,-0.004481,0.026316,-0.022605,0.016914,-0.020027,0.005196,0.002068,-0.005846,-0.019025,-0.029267,-0.035234,-0.011672,-0.014476,0.055276,0.015385,0.025253,0.004222,-0.025228,0.028037,0.016783,-0.019257,0.034362,-0.008814,0.001026,0.006833,-0.002715,0.011569,0.001345,-0.002016,-0.023225,0.004824,-0.016804,0.002442,-0.009047,0.011587,-0.001735,0.01669,0.03078
77274,142277310.0,GILEAD SCIENCES INC,-0.009139,-0.008361,0.005389,-0.004582,-0.019022,0.003719,0.003352,0.007122,0.024531,0.000256,0.012437,-0.004964,-0.000507,-0.003553,-0.002887,0.001873,-0.041051,-0.020296,0.022888,0.023348,0.018927,-0.000339,0.014763,-0.006104,-0.001767,-0.028316,-0.007459,0.0187,-0.00832,0.005536,-0.009032,0.003472,0.007093,0.005497,-0.007261,-0.032872,-0.062817,-0.044384,0.018926,0.042902,0.00963,-0.001945,-0.025144,-0.034073,0.027392,-0.022634,0.001472,0.027827,-0.010296,0.033038,0.022191,0.001368,0.015547,-0.00018,0.005224,-0.028403,-0.024899,0.007282,-0.009577,-0.028249,-0.02312,-0.053325,0.012658,0.022813
12490,142002464.1,INTERNATIONAL BUSINESS MACHS COR,0.011251,0.003648,-0.002181,0.001639,-0.011152,0.004229,0.01892,0.014555,-0.004546,-0.000474,0.014656,0.00883,0.004116,-0.058596,-0.01668,0.008606,-0.012243,-0.004257,0.006161,0.006498,-0.000807,0.006399,-0.020248,-0.006994,0.001903,-0.001773,-0.007677,0.010508,-0.007911,0.00418,-0.00698,0.004385,0.003595,-0.001919,-0.013268,-0.008315,-0.024957,-0.036144,-0.017495,0.040721,0.012543,-0.00377,-0.000608,-0.035229,0.016611,0.011927,-0.020984,0.024565,-0.014807,0.007928,0.008003,-0.011671,0.012908,0.005965,-0.001819,-0.024504,0.013632,-0.013995,-0.005331,0.005221,0.006994,-0.019942,-0.000351,0.017548
22752,139113602.65,MERCK & CO INC NEW,0.011769,0.001215,-0.002081,0.007646,-0.011036,0.000523,0.009934,-0.001381,0.00553,0.000516,0.010306,0.0,0.00306,-0.005593,-0.009204,-0.001032,-0.011366,-0.007316,0.0093,0.017733,-0.000342,0.007519,0.001526,-0.005927,0.006814,-0.011337,-0.007873,0.00759,-0.011128,0.008657,0.012358,0.003391,0.008956,-0.000837,0.0,-0.045424,-0.02072,-0.031917,-0.052232,0.063514,0.009739,0.007643,-0.027452,-0.024513,0.008567,-0.006229,-0.020133,0.021322,-0.014424,0.015213,-0.003414,0.004799,0.023118,0.005976,0.001671,-0.033914,-0.02206,-0.004708,0.005715,-0.008622,-0.019569,-0.02379,0.00475,0.015211
13856,137381049.29999998,PEPSICO INC,0.012642,0.001481,-0.002747,0.021186,-0.008195,-0.010668,0.010149,0.017478,-0.000926,-0.00803,0.005708,-0.001238,0.005476,-0.003905,0.002476,-0.003087,-0.007123,-0.005406,0.004704,0.00437,0.001036,-0.002898,0.011417,0.003694,0.014109,-0.000403,-0.000504,-0.000101,-0.004743,-0.002434,0.004168,0.004454,0.006349,-0.000901,-0.007818,-0.010203,-0.017657,-0.045922,-0.023848,0.031794,0.012001,-0.000748,-0.006415,-0.017217,0.011086,0.005347,-0.013134,0.015948,-0.016672,0.002532,0.00615,-0.004584,0.00943,0.010971,0.003223,-0.003427,0.007093,-0.014299,0.000325,0.000758,0.010814,-0.010699,0.006164,0.013543
92611,135933618.42,VISA INC,0.010424,0.005748,-0.001758,-0.005138,-0.015346,0.004795,0.020432,0.016077,0.008343,-0.001141,0.007855,0.004393,0.025677,-0.009354,-0.000694,-0.003057,0.042509,-0.012567,0.011914,0.016992,0.004868,-0.013616,0.005707,-0.006599,-0.003853,-0.018672,0.008562,0.002291,-0.013713,0.004089,0.005303,0.003923,0.00256,0.000806,-0.00094,-0.006048,-0.037322,-0.039753,-0.020334,0.055547,0.02419,0.000829,-0.016009,-0.032819,0.009571,0.011204,-0.017614,0.019809,-0.013186,0.009052,0.007547,-0.010599,0.007142,0.006807,-0.000423,-0.016488,0.014185,-0.007488,0.009964,-0.010007,0.006407,-0.049371,0.019792,0.016489
76076,132858941.25,CISCO SYSTEMS INC,0.003642,-0.000731,-0.004025,0.005143,-0.013523,-0.002964,0.01375,0.018695,0.008636,0.002854,0.007471,-0.004943,-0.005323,-0.006778,-0.011135,0.017436,0.013924,-0.00669,0.0,0.006735,-0.003521,0.00424,-0.002111,-0.011636,0.008562,-0.002122,-0.002127,0.015631,-0.019937,-0.004283,0.028674,0.011498,-0.007062,-0.019948,-0.015929,-0.027338,-0.02108,-0.048357,-0.022628,0.043054,0.019081,-0.006496,-0.004615,-0.029366,0.021099,0.009747,-0.014672,0.030564,-0.013688,0.012336,-0.009139,-0.012298,0.010895,0.003464,-0.007288,-0.013138,0.0,-0.015662,0.005569,0.005142,0.024203,-0.014025,-0.000779,0.023791
92602,122896925.38,PHILIP MORRIS INTERNATIONAL INC,0.014095,-0.001599,0.00037,0.015271,-0.010553,-0.004046,0.011325,0.002678,0.003642,-0.000121,0.031692,0.006331,-0.002563,-0.000818,-0.000234,-0.001052,-0.00913,0.010396,0.000818,-0.001752,-0.000702,0.00164,0.00152,0.001985,0.000699,-0.001514,-0.007813,0.009167,-0.004658,0.001989,-0.011443,-0.004725,0.000475,-0.003322,-0.003333,-0.007881,-0.025277,-0.032601,-0.012127,0.030495,0.012915,-0.005323,-0.006845,-0.025313,0.011828,0.00953,-0.027187,0.031958,-0.018681,0.007666,0.007607,-0.00151,0.0184,0.015963,-0.000244,-0.010478,0.011081,-0.016439,-0.004209,-0.000249,0.002363,-0.008313,-0.003422,0.008774
89525,119474051.04,COMCAST CORP NEW,0.035085,0.001446,-0.003689,0.00644,-0.013118,0.005187,0.019029,0.008387,-0.007533,0.008064,0.008941,-0.000777,0.000778,-0.000777,0.003579,-0.031473,-0.004802,-0.01705,0.021273,0.001122,-0.001921,0.000802,0.012818,-0.007435,-0.046701,-0.017556,0.001021,0.010711,-0.011102,0.010546,0.003871,-0.012743,0.025985,-0.011919,0.003853,-0.025868,-0.02724,-0.04174,-0.010292,0.028784,0.024729,0.000176,-0.007925,-0.023256,0.015631,0.005905,-0.00765,0.023844,-0.007704,-0.002294,-0.002299,-0.002836,0.015733,0.010589,0.01247,-0.01779,0.008185,-0.003109,-0.005892,-0.009587,-0.004928,-0.030598,0.006021,0.031556
