permno,mkt_cap,asset_name,2016-07-01,2016-07-05,2016-07-06,2016-07-07,2016-07-08,2016-07-11,2016-07-12,2016-07-13,2016-07-14,2016-07-15,2016-07-18,2016-07-19,2016-07-20,2016-07-21,2016-07-22,2016-07-25,2016-07-26,2016-07-27,2016-07-28,2016-07-29,2016-08-01,2016-08-02,2016-08-03,2016-08-04,2016-08-05,2016-08-08,2016-08-09,2016-08-10,2016-08-11,2016-08-12,2016-08-15,2016-08-16,2016-08-17,2016-08-18,2016-08-19,2016-08-22,2016-08-23,2016-08-24,2016-08-25,2016-08-26,2016-08-29,2016-08-30,2016-08-31,2016-09-01,2016-09-02,2016-09-06,2016-09-07,2016-09-08,2016-09-09,2016-09-12,2016-09-13,2016-09-14,2016-09-15,2016-09-16,2016-09-19,2016-09-20,2016-09-21,2016-09-22,2016-09-23,2016-09-26,2016-09-27,2016-09-28,2016-09-29,2016-09-30
18163,239577393.5,PROCTER & GAMBLE CO,0.001299,0.007785,-0.004799,-0.002352,0.011081,-0.000233,0.0,0.001633,-0.000233,0.00163,-0.00093,0.002793,-0.002095,-0.000703,0.005395,0.000933,-0.006177,-0.009499,0.004144,0.009197,0.009581,0.00405,-0.009106,0.000931,-0.003138,-0.000233,0.002682,0.003721,0.004866,0.003574,-0.00023,-0.005056,0.004389,0.00552,-0.001487,-0.005269,0.006333,-0.00103,0.006758,-0.003641,0.008221,-0.008607,-0.002627,0.011453,-0.001246,0.004989,-0.007784,-0.001933,-0.017544,0.023307,-0.013598,-0.00046,0.012068,-0.000113,0.003634,0.002376,-0.008806,0.013554,-0.013822,0.001025,0.005805,0.012449,-0.013749,0.017228
90319,237997739.7,ALPHABET INC,0.009552,-0.007547,0.005788,-0.002412,0.014874,0.013124,0.007302,-0.004137,0.008664,-0.000231,0.023884,0.000279,0.004871,-0.003527,0.006455,-0.002318,0.000172,0.005702,0.005079,0.033297,0.012131,-0.001024,-0.0015,-0.00209,0.012142,-0.002107,0.002794,0.001251,-0.000359,-0.001423,-0.001351,-0.005918,0.00528,-0.003315,-0.003862,-0.003376,-0.000452,-0.003754,-0.002898,0.002426,0.003278,-0.004901,-0.002614,0.001962,0.006912,0.013992,-3.7e-05,-0.006374,-0.017887,0.013114,-0.012644,0.002206,0.013625,-0.004069,-0.003233,0.005519,0.006564,0.013565,-0.001213,-0.015105,0.010067,-0.000826,-0.00916,0.001769
38703,223416821.16,WELLS FARGO & CO NEW,-0.006339,-0.017436,0.009522,0.003215,0.021154,0.006068,0.005616,-0.001655,0.01388,-0.025133,0.011947,0.001864,0.004962,-0.006377,0.000414,-0.004139,-0.003117,0.000625,0.002708,-0.003324,-0.003335,-0.002301,0.005241,0.005676,0.017559,0.004725,0.000409,-0.015328,0.001245,-0.007048,0.007724,0.003522,0.00351,-0.001646,0.002473,-0.000411,-0.004524,0.004545,-0.005141,0.002687,0.021645,0.021388,0.003556,-0.007283,0.00238,-0.011078,-0.004401,0.002612,-0.023647,-0.003695,-0.032551,-0.00937,-0.007954,-0.015601,0.012767,0.011954,-0.015679,-0.0024,0.000437,-0.018802,0.004679,0.004879,-0.020746,-0.002028
55976,223085766.96,WAL MART STORES INC,-0.002876,0.004532,0.009297,-0.003928,0.004216,0.002979,-0.010667,0.004777,0.001087,-0.000407,0.002308,-0.002438,0.001765,-0.003659,0.000408,0.002719,-0.000271,-0.005561,-0.001091,-0.003686,0.0111,-0.00881,-0.002598,0.004936,0.006276,-0.005694,0.002727,0.012374,-0.002028,0.001219,-0.007714,-0.005865,0.000549,0.018785,-0.020054,-0.001511,-0.010041,0.003613,-0.013983,-0.001123,0.003655,-0.001261,0.001823,0.019597,-0.004668,0.006897,-0.012877,-0.003192,-0.0213,0.023329,-0.006672,0.00084,0.012304,0.006492,-0.010704,-0.001665,0.003057,0.001108,0.001107,-0.01009,0.009913,-0.007466,-0.014765,0.019652
65875,211886177.95999998,VERIZON COMMUNICATIONS INC,0.006984,0.005335,0.005218,-0.015642,0.00939,0.000537,-0.008225,0.009555,-0.002857,0.0,0.001612,-0.004112,-0.001436,-0.004495,0.013184,-0.0041,-0.018973,0.009305,-0.008315,0.010026,-0.016423,-0.009174,-0.001852,0.000557,-0.005377,-0.000932,0.001306,0.002795,0.000929,-0.003899,-0.000746,-0.015855,0.007771,-0.005642,-0.007944,0.001907,0.001522,-0.0019,0.004188,-0.012891,0.008258,-0.004381,0.001148,0.004395,0.006088,0.011914,0.003738,-0.002048,-0.033209,0.014473,-0.021305,0.000777,0.009516,-0.001924,-0.013107,0.001367,0.011703,0.009254,0.004012,-0.007801,0.00652,-0.008192,0.001152,-0.002686
21936,205443633.23999998,PFIZER INC,0.010224,0.006747,0.001396,-0.00251,0.009785,0.000831,0.00249,0.001932,0.0168,-0.004063,-0.003536,0.0,0.001092,0.000818,0.000817,0.001089,0.00136,0.000543,-0.004885,0.005999,0.011385,-0.024658,-0.021984,-0.003967,0.00825,-0.014391,0.004294,0.001425,0.000569,-0.004836,0.003716,-0.009114,0.01006,0.001423,-0.005968,-0.004002,0.007176,-0.007695,-0.001436,0.001438,0.008329,-0.006551,-0.002294,-0.003448,0.002595,0.0,0.002013,-0.003444,-0.017857,0.016129,-0.017605,-0.002938,0.005893,-0.005858,-0.008544,0.004755,0.013901,-0.003792,0.003221,-0.018097,0.005648,0.00473,-0.019712,0.016507
14541,194160638.4,CHEVRON CORP NEW,-0.006487,-0.005569,0.009752,-0.01463,0.016691,0.005918,0.013189,-0.001217,0.000469,0.003093,-0.008783,-0.000471,-0.004244,-0.001894,0.002562,-0.024513,-0.003784,-0.00409,-0.004596,0.006779,-0.032885,0.004843,0.010242,-0.002187,0.001195,0.006865,0.001186,-0.011646,0.012582,0.007495,0.005971,-0.00146,0.006529,0.013011,-0.011878,-0.003714,-0.002551,0.005114,-0.003033,-0.005594,0.007205,-0.00343,-0.011013,-0.003679,0.007185,0.014862,0.004393,0.012053,-0.027372,0.009677,-0.02758,-0.010158,0.010973,-0.016684,0.002044,-0.003468,0.019754,0.003513,-0.007602,-0.004435,0.002025,0.032027,-0.008615,0.016293
83443,185274540.21,BERKSHIRE HATHAWAY INC DEL,-0.005732,-0.012017,0.001969,-0.00421,0.012261,0.001949,0.005141,0.008709,-0.001371,0.001647,0.00411,0.002388,-0.005105,-0.012451,0.001732,-0.003181,0.001388,-0.001039,0.001595,-0.001039,-0.002357,-0.004308,0.002233,-0.003551,0.017678,-0.000618,0.011404,-0.0036,0.007158,-0.000135,0.000406,-0.003654,0.012497,-0.001811,-0.000403,-0.002017,0.002156,-0.00242,0.00155,-0.004911,0.009398,0.006229,0.001731,-0.00093,0.002461,-0.001924,-0.00565,0.001337,-0.021098,0.016028,-0.018393,-0.003077,0.006037,-0.011251,0.001586,-0.002203,0.010627,0.000478,-0.010442,-0.005655,0.008046,-0.000413,-0.011633,0.006129
11308,182654347.28,COCA COLA CO,-0.004633,0.006871,-0.003522,-0.003976,0.006432,0.004187,0.000219,0.00351,-0.001093,-0.001313,0.0,0.0,-0.00263,-0.001318,0.008361,-0.005673,-0.015142,-0.032977,0.00576,-0.000458,-0.004126,0.001841,0.002527,-0.002979,-0.000689,-0.00092,0.000691,0.003221,0.00321,0.0064,0.00477,-0.009268,0.005248,0.000908,-0.004082,-0.004098,0.002515,0.0,-0.004105,-0.008015,0.005079,-0.00689,0.004394,-0.001842,0.007151,0.002978,-0.003425,-0.000229,-0.031171,0.021765,-0.012966,-0.004021,0.005937,-0.005194,-0.000949,0.005701,0.004487,0.010111,-0.005121,-0.016144,0.012842,-0.010331,-0.002847,0.0069
59328,178897250.0,INTEL CORP,-0.001524,-0.002137,0.008874,0.006976,0.024096,0.011177,0.016289,0.002003,0.005427,-0.003693,-0.00057,0.002853,0.015363,-0.039787,0.01138,0.000866,0.011531,-0.007409,-0.001723,0.002588,-0.000287,-0.008321,-0.001447,0.009635,0.011567,0.001715,-0.003425,-0.011168,0.004344,-0.003172,0.009835,0.008594,-0.005396,-0.001428,0.007721,0.003405,0.001131,-0.007062,-0.001707,0.004845,0.008225,0.004219,0.005322,0.003622,0.001666,0.013581,-0.003008,-0.000549,-0.027442,0.018059,-0.013027,0.000281,0.02639,0.030361,-0.013539,-0.000538,0.008347,0.00267,-0.009587,-0.01452,0.014461,0.006993,-0.003205,0.011522
22752,172576631.28,MERCK & CO INC NEW,0.005728,0.001036,0.02,-0.006423,0.009697,-0.000168,0.004382,-0.000839,0.001679,-0.000335,-0.01023,-0.0061,0.002216,0.0,0.00051,-0.00442,-0.003415,0.004112,-0.002901,0.003936,0.0,-0.005626,-0.011658,0.003296,0.10408,-0.015659,-0.005886,0.0024,0.015805,-0.0044,-0.000474,-0.004422,0.003966,0.005372,-0.004243,0.002999,0.000472,-0.013369,-0.006536,0.008504,0.002546,-0.004761,0.001276,0.001752,0.001272,0.004128,-0.005851,0.005885,-0.01186,0.011202,-0.014559,-0.007442,0.016789,-0.001603,-0.015254,0.009946,0.01227,0.005104,-0.000952,-0.012865,0.006758,0.011667,-0.021959,0.008076
17778,170597580.0,BERKSHIRE HATHAWAY INC DEL,-0.00312,-0.015432,0.003099,-0.005238,0.010442,0.005142,0.005681,0.008754,-0.001642,0.001828,0.004155,0.00166,-0.004894,-0.013103,0.002265,-0.00369,0.001829,-0.000462,0.001664,-0.003046,-0.000185,-0.004908,0.001861,-0.002183,0.014802,0.00133,0.010559,-0.002743,0.008591,-0.000631,0.001105,-0.00536,0.013972,-0.003082,-0.000717,-0.002663,0.004738,-0.003025,0.000785,-0.0043,0.006125,0.00649,0.004047,-0.001816,0.003106,-0.000889,-0.007169,0.002274,-0.020602,0.015492,-0.019551,-0.002464,0.007909,-0.0088,-0.001832,-0.000596,0.007206,0.002552,-0.010227,-0.007302,0.008327,-0.001216,-0.011002,0.004273
10104,161269735.6,ORACLE CORP,0.001955,-0.011258,0.003218,0.0,0.008389,-0.002202,0.015694,0.000966,0.005065,0.0024,-0.003112,-0.013449,0.004138,-0.004364,0.000244,0.001947,-0.005345,-0.000244,0.006352,-0.003642,0.00268,-0.010693,0.0,0.004667,0.005623,0.000729,-0.001458,-0.000243,0.004624,-0.004603,0.007301,-0.001691,-0.002662,-0.001699,0.004375,-0.00242,0.006793,-0.010362,0.00073,0.003893,0.001212,0.0,-0.002179,-0.001456,0.002187,0.0,0.0,-0.012849,-0.016945,0.016238,-0.012291,0.001742,0.015155,-0.047479,0.007965,-0.004079,0.011262,0.0,-0.007087,-0.005098,0.006918,0.003562,-0.008114,0.00409
59408,159705104.35,BANK OF AMERICA CORP,-0.012811,-0.027481,0.009419,0.011664,0.012298,0.003037,0.024981,-0.007386,0.015625,0.000733,0.032943,0.010631,0.009818,-0.009028,0.007708,-0.000695,0.011134,0.006882,0.003418,-0.012943,-0.011042,-0.013957,0.02477,0.0,0.039365,0.005316,0.003966,-0.025016,0.004727,0.002016,0.007378,0.009987,-0.001318,0.00066,0.003958,-0.002628,0.011199,0.003257,0.008442,0.016742,0.003167,0.022096,0.001544,-0.009913,0.001252,-0.01375,-0.00507,0.010191,-0.007566,0.010165,-0.011321,-0.005725,0.002559,-0.011487,0.006456,0.000641,0.003205,-0.003195,-0.005128,-0.027706,0.013254,0.005886,-0.014304,0.032322
76076,159055308.88,CISCO SYSTEMS INC,0.003834,-0.007292,0.013766,0.000696,0.018093,0.00581,0.006116,0.004728,0.000336,0.002016,0.003018,0.000334,0.02373,-0.001632,0.004251,0.002605,0.002923,-0.003886,-0.007802,0.000328,0.006551,-0.00358,0.003266,0.002604,0.007792,-0.000967,-0.002257,-0.002909,0.003242,-0.002585,0.010366,-0.002244,-0.012854,-0.007812,0.001312,0.003604,0.011427,0.002582,0.007405,0.001918,0.007337,-0.001267,-0.003171,0.004453,0.007916,0.001257,-0.00251,-0.010066,-0.019701,0.019125,-0.012087,-0.001932,0.01,-0.015011,0.005837,0.002579,0.00836,0.009566,-0.010107,-0.008615,0.013196,0.000635,-0.003492,0.010513
66181,158993649.96426,HOME DEPOT INC,0.015115,-0.002083,0.017163,-0.003116,0.024245,0.006029,-0.002294,-0.009493,0.007337,0.001784,0.011574,0.004694,0.003139,-0.009752,0.003307,-0.000147,0.001832,-0.003218,0.012105,0.00203,0.003834,-0.01117,-0.001166,-0.007369,0.006321,-0.005113,-0.000734,-0.003747,0.010619,-0.00343,0.003588,-0.006056,-0.000587,-0.009915,0.004896,-0.000886,0.006502,-0.008516,0.002739,-0.007901,0.00655,-0.003327,0.000149,0.00082,0.006854,-0.007769,-0.009769,-0.011522,-0.026817,0.006654,-0.022319,0.004295,0.005544,-0.006695,0.001427,0.004276,0.010092,0.004996,-0.007456,-0.018311,0.010921,0.011434,-0.002651,0.005863
89525,158113959.92000002,COMCAST CORP NEW,0.005599,-0.004136,0.001384,0.017819,0.012828,0.00447,-0.003857,-0.004765,0.002843,-0.002089,-0.000299,0.00344,0.000447,-0.00149,0.006565,0.000148,-0.004298,0.011015,-0.000883,-0.008989,0.004312,-0.009476,-0.000897,0.005087,0.003126,-0.004748,-0.002535,0.004783,0.006843,-0.002512,0.000148,-0.00311,0.006834,-0.005312,-0.016615,0.002263,-0.01174,0.000457,-0.001979,-0.000763,0.00229,-0.001675,-0.004424,0.009654,0.004098,0.002721,0.000151,-0.002864,-0.015871,0.009983,-0.015055,0.006176,0.016419,-0.004831,-0.001062,0.005771,0.014042,0.002085,-0.002229,-0.019955,0.00547,0.007707,-0.006449,0.001358
92611,156008091.8,VISA INC,0.00418,0.002551,-0.008169,0.006076,0.025634,0.001309,0.012546,-0.000258,0.008779,0.002048,0.000128,0.005236,0.00813,-0.007182,0.014215,-0.012139,-0.005701,0.00051,0.008404,-0.014396,0.002691,0.000256,0.005493,0.009783,0.008304,-0.002371,0.001376,-0.004746,0.005522,-0.001248,0.011122,-0.001236,0.002104,-0.007051,0.002492,0.007332,-0.003207,-0.006312,0.000374,0.003113,0.003724,0.00371,-0.003326,0.004944,0.00861,0.006463,0.008603,-0.003244,-0.019766,0.020165,-0.013017,-0.004885,0.006381,0.000732,0.005361,-0.000364,0.008972,0.001682,-0.009837,-0.008844,0.004278,0.009859,-0.012655,0.009521
13856,155996084.91,PEPSICO INC,-0.002926,0.007479,-0.004698,0.014823,0.007256,0.005911,-0.001102,0.010295,0.000455,-0.002728,-0.004104,0.00293,-0.005569,-0.003122,0.005618,-0.001557,-0.007522,-0.006654,0.006048,0.007306,9.2e-05,-0.001928,-0.006255,0.003517,0.002214,-0.004786,0.001295,0.004987,-0.003124,0.001014,0.001197,-0.006623,0.004352,-0.001752,-0.001016,-0.001941,-0.000741,0.002132,-0.002127,-0.003986,0.005026,-0.007223,0.002728,0.005059,0.005406,0.000463,-0.006579,-0.003078,-0.026478,0.018933,-0.013488,0.004398,0.004093,-0.001896,0.003704,0.005962,0.007808,0.006441,-0.004452,-0.002888,0.004298,-0.001023,0.003539,0.009373
12490,151835828.95844,INTERNATIONAL BUSINESS MACHS COR,0.003755,-0.004398,0.004549,0.00151,0.012189,0.005632,0.011009,0.006241,0.014302,-0.00312,0.000501,-0.001752,0.011154,-0.00564,0.010097,0.003579,-0.003259,-0.001789,-0.002843,-0.004648,0.005167,-0.005389,0.00056,0.005477,0.012071,-0.000367,-0.001666,0.001916,0.008946,-0.009662,-0.000432,-0.007289,-0.001618,0.005734,-0.008181,-0.00025,0.001625,-0.00755,-0.002641,-0.001954,0.008843,-0.002004,-0.003262,0.004154,6.3e-05,0.005014,0.008045,-0.016333,-0.020818,0.0167,-0.015667,-0.011296,0.010451,-0.011692,0.006695,-0.002712,0.006993,0.003729,-0.007239,-0.006452,0.018119,0.009696,-0.001137,0.00468
92602,150820010.94,PHILIP MORRIS INTERNATIONAL INC,-0.004326,0.009479,0.001174,-0.005666,0.012871,0.002813,-0.004643,0.003304,-0.000484,0.004264,-0.006079,-0.030194,-0.002403,-0.002308,0.004224,-0.001302,-0.007522,-0.016471,0.018186,0.011705,-0.001097,-0.001797,-0.009403,-0.000303,-0.000707,-0.003841,-0.001522,0.007825,-0.003126,0.001416,-0.003939,0.008721,0.008244,0.000499,-0.004086,0.001901,0.002697,-0.00259,-0.002896,-0.007412,0.011705,-0.002892,-0.0004,0.006905,0.011429,0.005797,-0.002638,-0.007542,-0.037308,0.031782,-0.016991,-0.003134,0.011458,-0.009123,-0.000202,0.003947,0.014515,0.010631,-0.001868,-0.013297,0.001917,0.000805,-0.016397,-0.005727
26403,149235398.85999998,DISNEY WALT CO,0.002147,-0.003774,0.008089,0.006806,0.012296,0.003614,0.0022,-0.003194,0.000901,-0.0017,0.003507,-0.00679,-0.012567,-0.002138,-0.003061,-0.003275,-0.007188,-0.003723,-0.00436,0.000417,-0.004273,-0.005547,0.011367,-0.009678,0.007041,-0.000835,0.009608,0.01231,-0.00092,-0.009512,0.002685,-0.002266,-0.000103,-0.002271,-0.00269,-0.005395,0.001043,-0.001563,-0.002818,-0.003558,-0.003571,-0.000105,-0.004217,-0.002117,0.001697,-0.006566,-0.00096,0.004055,-0.017749,0.013201,-0.010039,-0.004746,0.002601,0.000649,0.000756,0.003455,-0.006025,0.01104,-0.001499,-0.014045,-0.00261,0.005233,-0.004338,0.011547
70519,137220814.01999998,CITIGROUP INC,-0.00519,-0.032962,0.006866,0.005602,0.016711,0.007385,0.027193,-0.002532,0.025848,-0.0027,0.005414,-0.004936,0.002706,-0.007646,0.003852,-0.005869,0.002498,0.003171,-0.001129,-0.006125,-0.008902,-0.009903,0.020935,-0.001139,0.042883,0.005249,-0.001305,-0.009804,0.006161,-0.00328,0.017771,0.004958,0.000215,-0.002788,0.000645,0.002794,-0.0015,0.001502,0.001286,0.008348,0.003184,0.013542,-0.00334,-0.00796,0.003167,-0.004631,0.004018,0.006529,-0.012974,0.013144,-0.018205,-0.003623,0.007059,-0.014231,0.003878,-0.001073,0.007735,0.004478,0.000849,-0.026723,0.01046,0.010783,-0.022829,0.031223
92655,133334740.0,UNITEDHEALTH GROUP INC,-0.002408,0.004969,0.005793,-0.011097,0.003338,-0.006725,-0.003278,0.011583,-0.004524,0.003479,-0.004104,0.013073,0.003016,-0.001049,0.00574,-0.013641,-0.000212,-0.000141,0.007623,0.003082,0.002165,-0.002369,-0.002026,-0.00119,0.001962,-0.006014,-0.002181,0.002609,0.003094,0.001753,-0.008819,-0.003813,0.004466,0.003246,-0.000914,0.000352,-0.000563,-0.015069,-0.018374,-0.004953,0.004758,-0.002914,-0.005991,-0.002279,0.006409,-0.004685,-0.002611,0.003334,-0.013438,0.014294,-0.011658,-0.001941,0.014362,0.02109,-0.005705,-0.001525,0.017749,0.008077,-0.003758,-0.005622,0.007658,-0.002699,-0.014885,0.012146
14888,125247002.59,ALIBABA GROUP HOLDING LTD,0.001509,-0.008537,-0.004179,0.009028,-0.004537,0.03127,0.003437,-0.014314,0.014522,-0.005995,0.017231,0.001452,0.019935,-0.002843,0.003683,-0.015386,0.004808,-0.005862,0.000241,-0.0077,0.022551,-0.006403,-0.001551,0.012908,-0.001888,0.004847,0.002824,0.024519,0.050842,0.070611,-0.010992,-0.005248,0.003517,0.0,-0.001443,-0.012492,0.001464,-0.01994,0.000639,0.011923,-0.001894,0.011804,0.012396,0.002366,0.018785,0.045642,-0.014068,0.002443,-0.028761,0.011845,-0.005159,0.021141,0.02002,0.001819,-0.015386,-0.015335,0.04485,0.031698,-0.015088,-0.016897,0.022382,0.004526,-0.029425,0.002274
