permno,mkt_cap,asset_name,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,2019-07-15,2019-07-16,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,2019-07-31,2019-08-01,2019-08-02,2019-08-05,2019-08-06,2019-08-07,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,2019-08-21,2019-08-22,2019-08-23,2019-08-26,2019-08-27,2019-08-28,2019-08-29,2019-08-30,2019-09-03,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,2019-09-18,2019-09-19,2019-09-20,2019-09-23,2019-09-24,2019-09-25,2019-09-26,2019-09-27,2019-09-30
10107,1061355020.0,MICROSOFT CORP,0.01284,0.006633,0.006443,-0.00291,-0.00073,-0.003651,0.010186,0.00399,0.003613,0.0,-0.013103,-0.005909,0.001101,0.001466,0.013248,0.006213,0.010266,-0.003766,0.008203,-0.002193,-0.004822,-0.02907,0.013136,-0.008402,-0.034259,0.018758,0.00438,0.026685,-0.008496,-0.013942,0.020694,-0.030015,-0.002239,0.018327,0.016749,-0.008309,0.011147,-0.007277,-0.031862,0.015443,0.002141,-0.001326,0.018885,-0.001882,-0.013202,0.011688,0.017583,-0.006783,-0.011359,-0.010471,0.000294,0.010285,-0.001454,-0.007209,0.007775,0.008225,0.018409,-0.011555,-0.002151,-0.012649,0.014413,0.001292,-0.012971,0.009439
14593,995151566.92,APPLE INC,0.018341,0.005855,0.008287,-0.000881,-0.020614,0.006099,0.009889,-0.007282,0.007683,0.009395,-0.00346,-0.005623,0.01136,-0.014928,0.022854,0.007818,-0.000814,-0.007907,0.003478,0.009339,-0.004292,0.020404,-0.021639,-0.021158,-0.052348,0.01893,0.010355,0.022056,-0.008209,-0.002537,0.042348,-0.029765,-0.004981,0.023595,0.018644,4.8e-05,0.010839,-0.000846,-0.046221,0.018999,-0.011284,0.00671,0.016932,-0.001292,-0.014564,0.016967,0.019552,-9.4e-05,0.004267,0.011813,0.031795,-0.002259,-0.019432,0.005257,0.003638,0.009379,-0.008125,-0.014618,0.004547,-0.004755,0.01539,-0.005158,-0.004866,0.023535
84788,859275464.85,AMAZON COM INC,0.015082,0.006305,0.002425,0.002017,0.004843,0.018429,0.014641,-0.0081,0.004962,0.004968,-0.005487,-0.008891,-0.007093,-0.006765,0.010746,0.004462,0.003169,-0.01349,-0.015589,-0.015749,-0.007279,-0.016724,-0.006139,-0.017291,-0.031872,0.01286,0.003116,0.02202,-0.013809,-0.012536,0.022085,-0.033645,0.007465,0.009262,0.013138,-0.008116,0.012302,-0.009838,-0.031004,0.011002,-0.00398,0.001374,0.012555,-0.005659,0.007628,0.006023,0.02227,-0.003917,-0.001178,-0.005897,0.00134,0.011278,-0.002284,-0.017126,0.008137,-0.002793,0.002223,-0.01501,-0.004938,-0.024472,0.015342,-0.016111,-0.008271,0.006062
13407,428816640.00000006,FACEBOOK INC,0.0,0.010363,0.011282,-0.004057,-0.003259,0.017624,0.01767,-0.007399,0.018089,-0.004686,-0.000343,-0.010008,-0.005055,-0.012053,0.019964,0.000198,0.011366,-0.0193,-0.004783,-0.019074,0.005614,-0.014261,-0.007723,-0.01925,-0.038567,0.015297,0.003469,0.027059,-0.012148,-0.013202,0.016615,-0.046378,0.016026,0.006079,0.013446,-0.012677,-0.001414,-0.008227,-0.023566,0.014684,0.005212,0.002537,0.020962,0.000539,-0.017666,0.026043,0.020092,-0.017863,0.006774,-0.013721,0.012462,-0.005411,-0.001494,-0.005182,0.009988,0.000319,0.01063,-0.001104,-0.016374,-0.029654,0.008385,-0.014716,-0.016712,0.005534
14542,420279506.0,ALPHABET INC,0.015764,0.012114,0.009296,0.008925,-0.013468,0.007596,0.013913,0.003271,0.000603,0.004751,0.002817,-0.006267,-1.7e-05,-0.014158,0.007052,0.007152,-0.007328,-0.005001,0.104485,-0.008797,-0.011514,-0.006905,-0.006304,-0.012423,-0.0349,0.0153,0.003453,0.026244,-0.013936,-0.011195,0.019205,-0.027546,0.002551,0.008858,0.017706,-0.01315,0.007238,-0.001444,-0.032147,0.015287,-0.000898,0.002723,0.018642,-0.003982,-0.01659,0.011144,0.025368,-0.005324,-0.000432,0.00132,0.01175,0.011539,0.004302,-0.006664,-0.001746,0.002652,0.005112,-0.007088,0.003334,-0.012374,0.022777,-0.004115,-0.013131,-0.004971
47896,376312009.65,JPMORGAN CHASE & CO,0.016816,0.001056,-0.001582,0.005939,-0.005463,0.004253,-0.002911,0.009556,0.010517,-0.012142,0.010711,-0.009816,0.005965,-0.009854,0.006429,0.01829,0.004039,-0.009587,0.004408,-0.003184,-0.002244,0.003547,-0.026379,-8.9e-05,-0.029753,0.007849,-0.021733,0.01694,-0.001092,-0.018772,0.015416,-0.041522,0.003817,0.023954,0.009005,-0.012697,0.002796,0.010315,-0.024835,0.008017,-0.010574,0.010025,0.022659,0.00586,-0.011833,0.012067,0.022754,0.002136,0.024776,0.012738,0.002738,0.006144,0.019676,-0.0089,-0.004951,0.010036,-0.003173,-0.004021,-0.000168,-0.013038,0.00571,-0.00822,0.005896,-0.000255
90319,365882854.35624003,ALPHABET INC,0.015885,0.011455,0.009339,0.008615,-0.014016,0.006716,0.014783,0.002778,0.001101,0.004514,0.002564,-0.005826,0.000436,-0.013676,0.006769,0.00776,-0.007247,-0.003325,0.096202,-0.002714,-0.011145,-0.007981,-0.00527,-0.012758,-0.034748,0.014142,0.004124,0.02575,-0.014334,-0.012112,0.018927,-0.027141,0.004355,0.008458,0.018004,-0.014086,0.006802,-5e-05,-0.031842,0.015257,-0.000307,0.002503,0.017457,-0.003107,-0.017622,0.010876,0.025307,-0.004842,-0.00087,0.000357,0.01186,0.012271,0.004097,-0.006774,-0.001421,0.002252,0.004949,-0.007193,0.003944,-0.01325,0.022662,-0.002929,-0.013153,-0.003923
22111,341455297.08,JOHNSON & JOHNSON,0.000574,0.004808,0.015068,-0.011045,0.002846,0.003121,-0.001414,-0.00779,-0.041467,0.003053,-0.016406,-0.00483,0.001593,-0.013326,-0.012816,0.001555,0.007296,0.010325,-0.002974,0.017517,-0.007067,-0.014082,0.000537,0.005987,-0.006943,0.004687,-0.004282,0.011289,0.002734,-0.000833,0.011294,-0.023685,0.00215,0.006282,0.006775,-0.012476,0.007121,-0.001977,-0.026967,0.007986,0.014398,-0.007405,-0.003419,0.000936,0.00296,0.000932,-0.002173,-0.002878,-0.009828,0.020481,0.012505,-0.005642,0.002683,-0.009482,0.001004,0.005707,-0.0023,0.011836,0.000684,-0.001442,-0.004257,-0.016337,-0.00194,0.006065
55976,337559625.12,WALMART INC,0.001177,0.008859,0.006452,-0.003027,0.006608,0.001419,0.000886,0.00832,0.005969,0.003316,-0.001913,-0.001394,0.001047,-0.007148,-0.009482,-0.006471,-0.000803,0.001964,0.007129,-0.006636,-0.00187,-0.014992,-0.00906,0.000183,-0.032724,0.013703,0.00867,0.007856,-0.011426,-0.020134,0.021785,-0.011265,0.061111,0.002662,0.007257,-0.015464,-0.000268,-0.000982,-0.009651,0.010466,0.00384,0.002669,0.012065,0.001578,0.003326,0.011078,-0.004055,-0.00615,0.013946,-0.002407,-0.000259,0.007757,0.004362,-0.015839,0.008134,0.005579,-0.000427,-0.00111,0.005471,0.006632,0.000591,-0.001435,0.001268,0.001942
18163,311277492.53999996,PROCTER & GAMBLE CO,0.007661,0.00896,0.023323,-0.008152,0.007954,-0.009996,0.00744,0.005538,0.005333,0.004261,0.00355,0.000431,0.002121,-0.003725,0.002522,-0.012576,-0.010979,0.00151,0.017381,0.011069,0.038017,-0.019683,-0.011098,-0.002484,-0.028856,0.010612,0.010851,0.016621,-0.00562,-0.006422,0.010515,-0.012452,0.013818,0.015248,0.008894,-0.011144,0.002523,0.001846,-0.017585,0.017047,0.010308,0.007051,-0.001812,-0.00784,0.009399,0.015244,-0.003652,0.000896,-0.005697,-0.018744,0.011595,0.012369,-0.005294,-0.019407,0.011775,0.002063,0.004036,0.002789,0.008017,0.003165,-0.004773,0.010486,0.002092,-0.001525
11850,298758394.66,EXXON MOBIL CORP,-0.000913,-0.010972,0.009509,-0.004056,0.004597,-0.000654,0.014131,0.000774,0.000773,-0.007085,-0.01492,-0.005926,-0.008479,0.002004,0.001067,0.003996,-0.000133,-0.005706,-0.001602,0.007085,0.000133,-0.013139,-0.025551,-0.009799,-0.020488,0.009676,-0.006483,0.026667,-0.021277,-0.0048,0.012351,-0.040289,-0.005913,0.015613,0.016837,-0.006047,0.009996,-0.002151,-0.029898,0.005334,-0.009727,0.007293,0.011082,0.000731,0.001168,0.010648,0.014143,0.009392,0.007895,0.008113,-0.001943,0.000695,0.009169,0.015006,-0.007595,-0.004783,-0.006729,-0.003456,0.000694,-0.013725,0.002952,-0.005326,0.007186,-0.012171
92611,297056264.44029,VISA INC,0.002247,0.007704,0.009071,-0.001187,-0.00266,0.008741,0.00889,0.007975,-0.002268,0.001331,-0.006978,-0.000892,0.007703,-0.007146,0.00742,0.001827,0.013433,-0.009491,0.011565,-0.002613,-0.00917,-0.019446,0.006573,-0.009767,-0.048247,0.021438,0.016466,0.026124,-0.004725,-0.015136,0.012873,-0.028554,0.017348,0.011119,0.008472,-0.002782,0.009484,-0.004698,-0.026987,0.013468,0.004449,0.001626,0.013992,-0.001932,-0.008959,0.014342,0.016284,0.005467,-0.022558,-0.028642,-0.007769,0.017145,-0.003989,-0.006544,0.001931,-0.006574,0.003822,-0.010798,0.004883,-0.002458,0.004585,0.002111,-0.009394,-0.011437
83443,288380414.22,BERKSHIRE HATHAWAY INC DEL,0.006802,-0.000373,0.00289,0.000418,-0.000557,-0.001766,-0.003353,-0.004018,0.004363,-0.002616,-0.003091,-0.025507,0.002555,-0.009664,-0.005486,0.007909,0.007314,-0.000337,0.00962,-0.006146,-0.003835,-0.011453,-0.018108,0.004759,-0.024375,0.014262,-0.011668,0.011654,-0.007331,-0.009294,0.008012,-0.014941,0.012768,0.00711,0.006109,-0.013885,0.005501,0.008884,-0.019153,0.015419,-0.009241,0.010587,0.013719,0.001034,-0.01234,0.006421,0.010139,0.002399,0.009232,0.008179,0.012481,0.002181,0.010598,-0.015355,-0.000856,0.003569,-0.007966,-0.005258,-0.000769,-0.007502,0.008285,-0.005814,0.002658,0.002748
14888,286503787.35999995,ALIBABA GROUP HOLDING LTD,0.033048,0.002285,-0.004446,-0.007843,-0.027986,0.002078,-0.011078,-0.002276,0.015131,0.026202,0.003977,0.003617,-0.011555,0.0011,0.005838,0.023506,0.003257,-0.007724,0.008179,-0.009623,-0.016495,-0.005686,-0.043094,-0.028071,-0.045528,0.024468,0.011053,0.019162,-0.01911,0.001194,0.029628,-0.01201,0.030297,0.045697,0.021077,-0.006002,-0.011117,-0.019003,-0.042871,0.008265,0.001808,0.007702,0.031825,0.012847,-0.014969,0.011136,0.026444,-0.012574,0.006169,-0.015694,0.006286,0.01221,0.005218,-0.011721,0.0109,0.005587,0.002556,0.01136,-0.0303,-0.030681,0.029787,-0.009397,-0.051543,0.007531
66093,276496880.0,A T & T INC,-0.002387,0.012264,0.004137,0.009417,-0.001458,-0.005839,0.006559,-0.008886,0.005678,0.001783,-0.003856,-0.00953,-0.005111,-0.009066,-0.020128,-0.001245,0.035837,0.017148,0.010056,0.005564,-0.004659,-0.003803,0.002056,0.001465,-0.0199,0.014034,0.002945,0.014093,0.0,-0.001737,0.011021,-0.022088,0.007334,0.018346,0.011724,-0.011306,0.005146,0.006542,-0.016106,0.003159,-0.006012,0.006912,0.005435,0.003129,0.003403,0.00961,0.004759,0.010031,0.014897,0.021473,0.030868,-0.009293,-0.012246,-0.015827,-0.00402,-0.010764,0.010609,0.020458,-0.008177,-0.005851,0.0,0.0,0.001338,0.010954
91233,272414864.30111,MASTERCARD INC,0.008468,0.014245,0.009277,-0.003442,-0.002131,0.007779,0.007463,0.010676,0.004383,-0.000608,-0.009844,-0.004844,0.005449,-0.004263,0.010922,0.001292,0.004588,-0.003211,0.009737,-0.002234,-0.011654,-0.021175,0.006942,-0.01718,-0.046799,0.030525,0.017493,0.032416,-0.011114,-0.018003,0.016778,-0.026882,0.017743,0.009084,0.013523,-0.003704,0.01794,-0.004397,-0.031627,0.016698,0.00076,0.005784,0.011285,-3.6e-05,-0.004478,0.021385,0.020902,-0.002397,-0.027524,-0.038926,-0.008739,0.023893,-0.000289,-0.008107,0.007917,-0.004163,0.002944,-0.01718,0.007302,-0.007432,0.006012,0.00418,-0.017379,0.009066
59408,271523140.17,BANK OF AMERICA CORP,0.014483,-0.009177,-0.003431,0.007229,-0.002051,0.005137,-0.011244,0.011716,0.003065,-0.00781,-0.007871,0.006899,0.009935,-0.002714,0.005782,0.022996,0.013884,-0.01076,0.014173,-0.008125,0.012123,-0.006798,-0.038788,-0.00373,-0.044248,0.012108,-0.018649,0.017569,-0.001762,-0.024356,0.002894,-0.046898,-0.006435,0.029714,0.008879,-0.020169,0.007859,0.009655,-0.02648,0.011711,-0.011576,0.014356,0.017877,0.006586,-0.016721,0.016266,0.029465,-0.013869,0.032456,0.025149,0.003748,0.007128,0.016852,-0.001326,-0.006306,0.002004,-0.006,-0.007713,-0.002366,-0.019648,0.010712,-0.004103,0.007552,-0.006133
66181,254097399.06,HOME DEPOT INC,0.011107,-0.000666,0.009327,-0.003017,0.006857,-0.004274,-0.005896,0.015611,0.019576,0.002154,-0.006584,-0.007595,-0.005426,-0.006529,-0.008308,0.008567,0.00765,0.003912,0.006309,0.005209,-0.003119,-0.016884,-0.004025,-0.003195,-0.033985,0.018835,-0.004262,0.017604,-0.007326,-0.014332,0.006377,-0.032353,0.000992,0.009218,0.021115,0.043953,0.015247,0.002813,-0.016062,0.005426,-0.002012,0.017139,0.024195,0.002595,-0.016849,0.006427,0.017845,0.013062,0.007528,0.000558,-0.001459,0.0049,0.00077,-0.012779,-0.003377,0.002693,-0.01174,-0.015124,0.007033,-0.003713,0.011934,0.007409,0.000305,0.009397
65875,249648960.0,VERIZON COMMUNICATIONS INC,-0.008227,0.025944,0.0,0.003097,-0.007203,-0.015158,0.010459,-0.001404,0.004744,0.006819,-0.002952,-0.00331,-0.000175,-0.010837,-0.019261,-0.00036,0.008832,0.006968,0.012775,0.005081,-0.012899,-0.024016,-0.000181,0.005972,-0.006656,-0.003079,0.000727,0.013251,-0.000717,-0.001613,0.012211,-0.011531,0.010409,0.006217,0.006178,-0.012807,0.005687,0.003357,-0.015146,0.014127,0.008288,0.013466,-0.000173,0.003797,-0.002063,0.002412,0.007047,0.008022,-0.006773,0.0179,0.007034,0.004989,-0.007778,-0.007672,0.006218,0.001002,0.000834,0.005168,-0.001327,0.004983,-0.003966,0.002821,-0.002316,0.000995
26403,234755729.29378998,DISNEY WALT CO,0.014394,0.006213,0.003157,0.002448,-0.010039,0.004184,0.013629,0.000139,0.009195,0.001242,-0.005239,-0.011989,-0.006593,-0.012568,0.007079,0.002982,0.000212,0.013589,0.010055,0.012029,-0.009973,-0.013248,-0.008111,-0.000987,-0.024063,0.025813,-0.049411,0.022468,0.004569,-0.019997,0.009282,-0.030363,0.004215,0.013417,0.000666,-0.001183,0.004662,0.002357,-0.032407,0.022329,-0.000891,0.015317,0.009447,-0.004208,-0.006921,0.011591,0.00689,0.005114,-0.005159,-0.021897,0.002946,0.009619,0.003782,-0.016085,0.003755,0.003595,-0.025585,-0.007727,0.001436,-0.003699,0.008487,-0.013675,-0.009979,0.00277
11308,232786909.88,COCA COLA CO,0.013354,0.007364,0.002309,0.000192,-0.002111,-0.007885,0.004458,0.004245,0.001537,0.000192,0.000192,0.000767,-0.002875,-0.012301,-0.003308,0.060719,-0.010123,-0.013202,0.020727,-0.003323,-0.005001,-0.02029,-0.0114,0.005766,-0.012995,0.012004,0.01741,0.00959,-0.005029,-0.004118,0.005639,-0.009533,0.016607,0.010024,0.005146,-0.014811,0.004083,0.007209,-0.013764,0.014887,0.0033,0.007127,-0.001089,-0.000182,0.004724,0.008499,-0.011655,0.001996,-0.012855,-0.002201,0.006801,0.006208,-0.008166,-0.005529,0.005189,-0.000184,0.005348,-0.011189,0.004266,0.002955,-0.002394,0.004061,-0.001471,0.002394
14541,225152374.79999998,CHEVRON CORP NEW,0.003214,-0.0153,0.003417,0.00154,0.000486,-0.002023,0.016944,-8e-05,0.004385,-0.002064,-0.007636,-0.00497,0.00435,0.002887,0.002159,0.00407,0.005722,-0.007191,-0.015203,0.004122,0.000885,-0.009892,-0.019251,-8.3e-05,-0.016483,0.00539,-0.002345,0.034677,-0.006573,-0.007107,0.006911,-0.037993,-0.00671,0.000428,0.012952,-0.010059,0.015069,-0.001272,-0.02166,0.004862,0.000778,0.008633,0.005906,0.001702,-0.012317,0.008429,0.003326,0.00527,0.009555,0.020605,-0.004678,0.001154,0.000659,0.021564,-0.001853,0.002341,-0.004187,0.005337,0.004665,-0.009287,-0.001859,-0.027123,-0.012983,0.0
59328,224155500.0,INTEL CORP,0.00376,0.001457,0.008313,-0.009068,-0.005408,-0.001464,0.009633,0.00809,0.027161,0.004006,-0.018955,0.004474,0.011136,0.006608,0.021484,0.00779,0.022609,-0.014361,-0.010928,0.017833,-0.015426,-0.022244,-0.020772,-0.016566,-0.035127,0.006493,-0.004898,0.009416,-0.025228,-0.008264,0.027193,-0.020709,-0.003706,0.017506,0.015699,-0.013339,0.011803,-0.007847,-0.038906,0.013345,0.005048,0.0,0.023586,0.011521,-0.00907,0.041294,0.024121,0.016367,0.013158,0.004458,0.018719,0.004167,-0.008866,-0.006471,-0.004789,-0.004042,-0.003286,-0.016482,0.003549,-0.021218,0.024087,-0.00196,-0.002749,0.01477
38703,222244037.07999998,WELLS FARGO & CO NEW,0.007819,-0.009646,0.009104,0.002308,-0.005024,0.006312,-0.014217,-0.000212,0.004667,-0.013725,-0.030186,-0.001987,0.013493,0.004583,0.009776,0.015491,0.026483,-0.00743,0.025161,-0.02069,0.005592,-0.002884,-0.027887,0.008075,-0.027403,0.017122,-0.023865,0.024012,-0.002155,-0.016631,0.009444,-0.043299,-0.013418,0.023283,0.019374,-0.012597,0.007162,0.013778,-0.026304,0.012607,-0.005113,0.016089,0.015835,0.008227,-0.010307,0.008896,0.024086,-0.00987,0.026723,-0.002066,0.011178,-0.004094,0.00555,0.001227,-0.004492,0.003487,-0.000409,-0.005725,0.006786,-0.006332,0.012539,-0.007917,0.037651,-0.005324
17778,221400720.0,BERKSHIRE HATHAWAY INC DEL,0.011123,-0.001168,0.004308,0.000771,-0.00216,-0.000778,-0.004994,-0.002352,0.003927,-0.00247,-0.003206,-0.024033,0.001293,-0.008928,-0.006735,0.007179,0.008599,-0.004006,0.013677,-0.00467,-0.003505,-0.012048,-0.016218,0.007706,-0.026846,0.015246,-0.010396,0.009101,-0.004869,-0.009719,0.006706,-0.015058,0.010396,0.008347,0.002858,-0.012969,0.00605,0.009873,-0.01766,0.013394,-0.008239,0.008612,0.013455,-0.006432,-0.005682,0.006451,0.00912,0.003901,0.007945,0.007262,0.01372,0.00301,0.011564,-0.015718,-0.000199,0.004073,-0.006403,-0.004127,-0.001514,-0.00916,0.004994,-0.005309,0.003868,0.001227
22752,215532367.50000003,MERCK & CO INC NEW,0.010734,0.008968,0.016255,-0.01496,-0.018224,0.009757,-0.000471,-0.045037,-0.015679,0.015427,0.007782,0.004045,0.009399,-0.015721,-0.002212,0.010097,-0.003413,0.0,-0.003914,0.013017,0.009456,-0.003363,0.008435,0.00932,-0.015982,0.014798,-0.001186,0.005697,0.009324,-0.005847,0.012468,-0.031134,0.000719,0.019171,0.013285,-0.006265,0.014711,-0.002186,-0.020526,0.011067,-0.004192,0.011226,0.002775,-0.002883,0.002082,-0.006924,0.000581,0.005459,-0.035809,-0.021325,0.015057,0.004703,-0.0018,-0.007021,0.005852,0.006181,0.011443,0.014172,-0.009394,-0.009009,-0.005981,0.009386,-0.011564,0.015318
19561,214094273.70000002,BOEING CO,-0.020741,-0.006452,0.000875,0.003921,-0.01332,0.005611,-0.002237,0.019018,0.017632,-0.010183,0.003153,0.018663,-0.022759,0.045,-0.010441,-0.000937,-0.031201,-0.036909,-0.008877,-0.013884,0.02131,-0.018074,-0.020195,0.015765,-0.025032,0.004199,-0.003219,0.021199,0.003568,-0.013657,-0.00024,-0.037373,0.023656,0.00747,0.010077,-0.006082,0.024838,0.042413,0.004515,0.008511,-0.012004,0.014772,0.007695,0.003722,-0.026559,0.005953,0.010574,0.007494,-0.011625,0.029851,0.036402,-0.019089,0.010995,-0.002396,0.014122,0.005752,-0.005098,-0.013136,-0.006221,0.012254,0.011922,0.001787,-0.010417,-0.006242
76076,209759778.89999998,CISCO SYSTEMS INC,0.000183,0.019547,0.018276,0.002125,-0.007244,0.00267,0.014022,0.002976,0.011344,0.001726,-0.007407,-0.007116,0.009264,-0.006581,0.00645,-0.000346,-0.008317,-0.010659,-0.00159,0.007076,-0.00808,-0.018948,-0.000181,-0.038635,-0.035305,0.023944,-0.004943,0.015667,-0.013732,-0.016975,0.022895,-0.040023,-0.086149,0.015351,0.032794,-0.011753,0.017526,-0.012098,-0.032586,0.010513,-0.006582,0.00171,0.008534,-0.009731,-0.006623,0.017634,0.023246,0.008674,-0.005323,0.012968,0.016663,-0.001999,0.002003,-0.001399,-0.011009,-0.001417,-0.00304,0.008335,-0.003629,-0.00607,0.009874,-0.015623,0.000205,0.011671
92655,205950044.39681,UNITEDHEALTH GROUP INC,-0.005615,0.005481,0.005083,0.007259,0.003441,-0.007424,0.006016,0.055277,0.01815,0.000226,-0.004888,0.007519,-0.022689,-0.015157,-0.005182,-0.001214,-0.015215,-0.009676,0.017049,0.003479,0.004373,-0.023222,0.000964,0.00321,-0.019956,0.01314,-0.007371,0.004747,0.004079,-0.02184,0.024753,-0.024155,0.004317,0.005896,-0.003989,-0.018593,0.000791,-0.03083,-0.009788,0.001821,-0.035269,0.019827,0.014383,0.014656,-0.014445,-0.016868,0.012614,-0.00257,0.007336,0.007716,0.007528,-0.017548,0.019948,0.00351,-0.008147,-0.008214,0.009713,0.000172,-0.017691,-0.01648,-0.012578,-0.030112,-0.001021,0.00957
89525,204654454.48,COMCAST CORP NEW,0.01017,0.009131,0.010026,-0.000923,-0.015018,0.00821,0.018846,0.006623,0.012704,0.001792,0.008274,-0.014637,0.002926,-0.011221,-0.004766,0.010718,0.01241,-0.005794,0.000448,-0.008963,-0.003391,-0.020644,-0.006718,-0.005364,-0.024385,0.011055,-0.008082,0.022286,0.006329,-0.010948,0.023552,-0.025081,-0.000472,0.019599,0.01899,-0.001364,0.003869,-0.007708,-0.030615,0.021683,0.005767,0.003899,0.009139,0.002038,-0.008586,0.037375,0.019552,-0.001293,0.00151,0.000646,-0.001076,0.012285,-0.001916,-0.013012,0.008645,0.005785,-0.005539,-0.006855,-0.003128,-0.010927,0.002625,-0.020292,-0.002004,0.006025
21936,198730554.64,PFIZER INC,0.010388,0.010281,0.004071,-0.010811,-0.014117,0.001617,0.01591,-0.024512,-0.013495,0.008255,0.002339,-0.002567,0.007487,-0.006735,0.001169,0.006305,-0.004641,-0.005129,0.009843,-0.03806,-0.064174,0.001289,-0.005922,-0.006536,-0.027368,-0.000271,-0.010014,0.007928,-0.014104,-0.02641,-0.005369,-0.027273,0.007009,0.00493,0.015296,-0.016202,0.007512,0.006022,-0.021095,0.01456,-0.014351,0.021549,0.007127,0.006227,0.016034,-0.008029,0.014234,0.004403,0.009041,0.014934,0.000803,-0.003475,-0.009925,-0.002167,-0.00896,-0.003288,0.003573,0.00493,-0.012265,-0.006347,-0.003055,-0.003343,0.012297,-0.008007
13856,191177052.44435,PEPSICO INC,0.005643,0.004247,0.01178,-0.007239,-0.003458,-0.006186,0.020267,-0.000446,-0.007964,0.006528,-0.002609,-0.007623,0.000753,-0.020997,0.001461,0.003531,-0.011703,-0.001703,0.017288,0.002362,-0.007983,-0.020463,-0.005242,0.006135,-0.027517,0.016479,0.010518,0.013226,-0.00672,-0.001944,0.01231,-0.006234,0.012392,0.007956,0.006148,-0.003847,0.00212,0.002418,-0.018016,0.026637,0.007627,0.003191,0.00614,0.00522,0.005339,0.012294,-0.015918,0.010222,-0.007061,-0.003959,0.00368,0.00682,-0.006191,-0.011434,0.006079,-0.001474,-0.000148,-0.005683,0.005419,-0.000591,-0.001995,0.004664,-0.000884,0.011062
10104,180636910.51,ORACLE CORP,0.018255,0.007757,0.006842,0.007136,0.004217,0.001176,0.009228,-0.00266,-0.003001,-0.004682,-0.011423,-0.010578,0.002242,-0.009979,0.001043,-0.002604,0.011488,0.003098,0.003603,-0.007521,-0.009817,-0.020699,-0.00746,-0.000716,-0.037249,0.00372,-0.01149,0.02456,-0.013724,-0.012059,0.013521,-0.030573,0.005161,0.019015,0.005225,-0.016521,0.004908,-0.000939,-0.030269,0.010663,0.004988,-0.008399,0.004042,-0.001917,-0.003266,0.020813,0.016424,-0.01263,0.025959,0.017052,0.014783,-0.042636,-0.002598,-0.011349,-0.005081,-0.005863,0.015411,0.001874,0.010286,-0.012403,0.009185,0.002229,0.002409,0.017378
43449,163060228.83444002,MCDONALDS CORP,-0.006549,0.015899,0.015412,-0.007377,0.004355,-0.00033,0.004291,-0.001455,0.001411,0.005728,-0.002288,-4.7e-05,0.010294,-0.009448,0.005284,-0.003209,-0.007139,0.007802,0.005316,-0.002783,-0.01228,-0.007629,0.002515,0.01529,-0.01879,0.017249,0.012846,0.005442,0.014403,-0.018042,0.011835,-0.014791,0.008269,0.000916,0.001419,-0.001417,0.010253,-0.005528,-0.022006,0.010482,-0.003965,0.00935,0.011327,-0.006393,-0.003854,0.00631,0.004531,0.00246,-0.012589,-0.034889,0.00248,0.009277,-0.01103,-0.011487,0.011813,0.002764,0.000428,-0.005368,0.010268,0.002269,0.002877,-0.000141,0.002634,0.007272
70519,156055588.48,CITIGROUP INC,0.010139,-0.004241,0.005821,0.007763,-0.003782,0.006045,-0.006009,0.006748,0.002234,-0.000836,-0.005439,-0.007011,0.013697,-0.012119,0.002679,0.012375,0.014169,-0.022189,0.010786,-0.005543,-0.000697,-0.00767,-0.039489,-0.003365,-0.035941,0.016416,-0.016755,0.024563,-0.010339,-0.027404,0.009184,-0.052753,-0.001466,0.035225,0.013075,-0.013839,-0.002681,0.010435,-0.030668,0.012429,-0.016901,0.011353,0.024695,0.007042,-0.014452,0.01356,0.032047,-0.005577,0.042747,0.002762,-0.00116,0.005806,0.015729,-0.007956,-0.005012,0.008779,-0.005136,-0.00545,0.002884,-0.023724,0.021797,-0.003892,0.005064,-0.005471
20482,147878190.66,ABBOTT LABORATORIES,0.004637,0.005444,0.008122,-0.002569,-0.003863,0.002115,0.00129,0.004568,-0.017838,-0.001311,-0.007756,0.031265,0.023321,-0.003077,0.006629,0.007608,-0.00169,-0.00666,-0.002841,0.009117,-0.00271,-0.013702,-0.011711,-0.00302,-0.030995,0.020443,-0.003064,0.011348,0.012389,-0.022628,0.026341,-0.033951,0.0,0.010007,0.0092,-0.011921,0.004258,-0.006243,-0.02892,0.014525,0.006376,0.006814,0.007124,0.005895,-0.014768,0.001903,0.019948,0.00163,-0.021153,-0.011992,0.015743,0.008164,-0.011032,-0.010799,0.002639,0.000718,-0.004902,0.004205,-0.005025,-0.008658,0.005095,-0.002414,-0.00992,0.022361
