permno,mkt_cap,asset_name,2015-12-01,2015-12-02,2015-12-03,2015-12-04,2015-12-07,2015-12-08,2015-12-09,2015-12-10,2015-12-11,2015-12-14,2015-12-15,2015-12-16,2015-12-17,2015-12-18,2015-12-21,2015-12-22,2015-12-23,2015-12-24,2015-12-28,2015-12-29,2015-12-30,2015-12-31,2016-01-04,2016-01-05,2016-01-06,2016-01-07,2016-01-08,2016-01-11,2016-01-12,2016-01-13,2016-01-14,2016-01-15,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-29
18163,217149604.14000002,PROCTER & GAMBLE CO,0.014698,-0.001975,-0.00066,0.027595,0.006938,-0.007911,-0.000643,0.001158,-0.000129,0.006557,0.017755,0.016441,-0.008643,-0.026903,0.010495,0.008233,0.00402,-0.001627,0.001629,0.005506,-0.003609,-0.008243,-0.013097,0.00319,-0.009667,-0.008734,-0.015678,0.009214,-0.002087,-0.008626,0.003955,-0.015364,0.02334,-0.00309,0.011737,0.008342,-0.006593,0.025504,-0.000127,0.012944,0.023428,-0.006978,-0.011095,0.01097,-0.004932,0.006196,0.017488,0.000242,-0.012343,-0.021073,0.013642,0.005927,0.012029,-0.0057,-0.002318,0.004157,-0.003896,-0.003056,0.009564,-0.01506,-0.009988
55976,212413581.62,WAL MART STORES INC,0.002549,-0.002543,0.011825,0.010501,0.01408,-0.014711,-0.008052,0.007272,-0.003358,0.017352,-0.012419,0.011066,-0.021891,-0.002204,0.011895,0.016625,0.009085,-0.004256,-0.001315,0.014156,0.001136,-0.006161,0.00261,0.023755,0.010013,0.023289,-0.022913,0.010702,-0.009343,-0.026721,0.018411,-0.01792,0.010173,-0.027494,0.017094,0.01309,0.012123,0.008668,-0.000781,0.004222,0.033323,0.017179,-0.009481,-0.008824,0.002263,0.008732,-0.001493,-0.016293,-0.000304,-0.007144,0.013166,-0.004231,0.003187,-0.030101,0.008422,0.015001,0.012952,0.009627,0.013707,-0.022487,-0.002556
90319,209848522.14242,ALPHABET INC,0.02745,-0.007579,-0.012406,0.014332,-0.007982,0.002781,-0.016242,-0.003292,-0.012657,0.016151,-0.003213,0.021708,-0.008705,-0.016861,0.005219,0.00832,0.001799,-0.003474,0.021414,0.014983,-0.00461,-0.015551,-0.023869,0.002752,-0.002889,-0.02414,-0.013617,0.002955,0.016738,-0.034575,0.016427,-0.028576,0.01209,-0.000723,0.011286,0.025858,-0.015883,0.000232,-0.022091,0.042811,0.01744,0.012373,0.013156,-0.040376,-0.025821,-0.035985,0.000568,-0.004459,0.008316,-0.000693,0.00075,0.015208,0.019968,-0.019755,0.006411,0.009611,-0.016131,0.005033,0.011402,-0.005843,-0.01054
65875,206665953.92999998,VERIZON COMMUNICATIONS INC,0.00286,-0.01448,-0.008014,0.025808,0.007657,-0.007816,-0.00744,-0.000882,-0.011033,0.014056,0.0022,0.021076,-0.008815,-0.011714,0.007463,0.009586,0.013164,-0.005112,0.000856,0.00984,-0.00932,-0.01176,-0.007573,0.013735,-0.008925,-0.005492,-0.009719,0.0058,-0.003548,-0.01736,0.016308,-0.009806,0.009903,-0.010029,0.032643,0.025507,-0.000213,0.025941,0.016166,-0.000408,0.019588,0.015809,-0.016745,0.014226,-0.003753,0.010708,-0.004512,-0.011628,-0.00339,-0.011805,0.014578,0.002594,0.001592,0.012321,-0.00157,0.004129,-0.008616,0.003753,0.005706,-0.001761,-0.005684
47896,206635919.5,JPMORGAN CHASE & CO,0.013947,-0.014051,-0.012901,0.031763,-0.013109,-0.015522,-0.00758,0.002292,-0.023472,0.003122,0.028474,0.021634,-0.01851,-0.028365,0.017702,0.002136,0.015987,-0.001948,-0.003303,0.010395,-0.007157,-0.00841,-0.029835,0.001729,-0.014436,-0.040439,-0.022399,-0.001527,0.00221,-0.027476,0.014998,-0.019931,-0.000526,-0.026311,-0.004684,0.030769,-0.022652,0.025512,-0.000701,0.004208,0.038757,-0.010756,-0.031091,0.006663,0.017244,-0.01113,-0.020952,-0.006013,-0.0121,-0.044128,0.083286,0.014959,0.007198,-0.016335,0.000173,0.012971,-0.04183,0.000356,0.015497,0.009297,-0.02155
11308,186731248.74,COCA COLA CO,0.006335,-0.002798,-0.007248,0.019548,-0.002079,-0.004398,-0.008138,0.002344,-0.011459,0.004258,0.014605,0.017878,-0.007984,-0.022764,0.006588,0.011922,0.008778,-0.002977,-0.001148,0.005059,-0.003203,-0.014001,-0.013035,0.003538,-0.005405,-0.016541,-0.002643,0.001686,0.012987,-0.00641,0.000717,-0.009074,0.01012,-0.012882,0.000242,0.016188,0.002378,-0.001897,0.000238,0.011404,0.008222,0.001864,-0.013023,0.006598,-0.004448,-0.002116,0.004948,0.01524,-0.017321,-0.00329,0.016506,0.005799,0.002998,0.002759,0.003669,0.003884,-0.00569,0.005036,0.005693,-0.023098,-0.000232
21936,183167834.01000002,PFIZER INC,0.025938,-0.021416,-0.015502,0.012658,-0.004268,-0.00398,-0.007378,0.002168,-0.009271,0.003743,0.002486,0.00992,-0.007673,-0.010517,0.014692,0.001848,0.00123,0.001843,-0.006131,0.012647,-0.002437,-0.014351,-0.010223,0.007199,-0.017713,-0.006644,-0.012739,0.002258,-0.002253,-0.020323,0.024366,-0.009643,-0.003895,-0.000978,-0.002609,0.004251,-0.006838,0.005574,-0.004891,-0.010485,0.009603,-0.010495,-0.000994,-0.00564,-0.022582,0.001035,-0.01619,0.018908,0.013402,-0.012208,0.007896,0.015327,-0.006038,-0.0027,-0.00203,0.01899,-0.002995,0.002003,0.018987,-0.011769,-0.018525
83443,168179277.42999998,BERKSHIRE HATHAWAY INC DEL,0.017451,-0.008502,-0.019295,0.028795,-0.006448,-0.016519,-0.012373,0.0,-0.01063,0.013123,0.021663,0.007414,-0.014057,-0.033142,0.012816,0.014864,0.007586,-0.001938,-0.005751,0.007662,-0.00656,-0.009155,-0.00977,0.003824,0.00061,-0.014087,-0.008882,0.000234,0.003428,-0.019798,0.014416,-0.01507,0.012843,-0.022934,0.006329,0.011304,-0.022906,0.014179,-0.00556,0.00655,0.029839,-0.008554,-0.023006,0.004296,0.009506,-0.006905,0.001738,0.007414,-0.008926,-0.011771,0.023823,0.003826,0.013223,0.004606,0.001452,0.007173,-0.00947,0.002218,0.009769,-0.002948,0.017056
17778,163664440.0,BERKSHIRE HATHAWAY INC DEL,0.017804,-0.009832,-0.020347,0.028667,-0.00489,-0.016683,-0.012219,-0.000784,-0.008851,0.011663,0.022218,0.006718,-0.013739,-0.031244,0.010687,0.014629,0.001603,0.005685,-0.006269,0.000871,0.000155,-0.0114,-0.007609,0.003592,0.002107,-0.009295,-0.00859,-0.004332,0.004869,-0.018044,0.009189,-0.011704,0.008947,-0.016849,0.005226,0.010245,-0.022963,0.014112,-0.002895,-0.004183,0.032183,0.002052,-0.024939,-0.000216,0.01232,-0.00718,0.00228,0.007215,-0.010979,-0.002729,0.021047,-0.002753,0.012602,0.000623,0.006556,0.00679,-0.010813,4.6e-05,0.012152,-0.003562,0.022022
66181,157369389.72,HOME DEPOT INC,0.008515,-0.004612,-0.021523,0.027496,-0.00446,-0.000672,-0.014495,0.004852,-0.015844,0.012036,-0.005454,0.012263,-0.011663,-0.00807,0.007829,0.004341,0.009327,-0.001578,-0.001655,0.007688,-0.002618,-0.008249,-0.008922,-0.004883,-0.01035,-0.02851,-0.011962,0.015174,0.013595,-0.047768,-0.014662,-0.00326,0.004445,-0.027555,0.032286,0.021128,-0.008553,0.004026,-0.005155,0.00584,0.028459,0.005964,-0.009802,-0.011814,-0.02165,-0.038643,-0.039337,0.017971,0.004128,-0.009271,0.026927,0.026737,0.014904,-0.01023,0.014337,0.009532,0.013675,0.008673,0.009951,-0.00473,-0.016949
14541,157130536.64,CHEVRON CORP NEW,0.012703,-0.024113,-0.015513,0.009679,-0.027087,-0.009624,0.01342,0.019406,-0.032027,0.033434,0.038397,0.007331,-0.031036,-0.008063,-0.006347,0.011542,0.039216,-0.018761,-0.01836,0.009849,-0.012712,-0.001443,-0.012339,0.008554,-0.039505,-0.035436,-0.01072,-0.016559,0.017086,-0.009982,0.050904,-0.02106,-0.025816,-0.031039,0.026209,0.030722,-0.031721,0.039931,-0.009867,0.031576,0.006401,-0.013646,-0.047485,0.041605,0.002009,-0.022526,0.037524,-0.035702,0.001447,-0.000602,0.029401,0.005267,0.041269,-0.017892,-0.002652,0.026821,-0.044022,0.00424,0.000352,-0.011137,-0.010788
26403,155847566.4,DISNEY WALT CO,0.016921,-0.012046,-0.018509,0.021003,-0.003589,-0.01186,-0.008979,0.0,-0.024558,0.012125,0.025697,0.014533,-0.015643,-0.0383,-0.01049,0.001407,-0.011055,0.002842,0.013131,-0.001585,-0.006911,-0.011849,-0.019985,-0.020198,-0.005352,-0.008569,-0.002513,0.006751,0.015412,-0.029371,0.006397,-0.052568,0.000745,-0.015218,0.015993,0.030632,-0.016615,0.010284,-0.020256,-0.008376,0.024484,-0.006992,-0.021335,0.021692,0.003048,-0.016033,-0.018956,0.002171,-0.037587,0.016432,0.009301,0.019309,0.027876,-0.003456,-0.001681,0.014314,-0.010273,0.000524,0.002305,-0.003555,0.002203
10104,154520871.6,ORACLE CORP,0.006672,-0.01351,-0.022997,0.035705,-0.008682,-0.002318,-0.003873,-0.010109,-0.025661,0.011825,0.014874,0.01832,-0.050887,-0.015705,0.001926,0.004668,0.009292,0.002166,-0.005944,0.006795,-0.00324,-0.010563,-0.017246,-0.003077,0.005051,-0.021776,-0.01113,0.008369,0.012307,-0.036472,0.020833,-0.019259,0.012603,-0.017656,0.005303,0.01993,-0.013218,0.025917,-0.009083,0.012031,0.027739,0.000275,-0.026707,0.009618,0.021295,-0.020576,-0.002521,-0.014883,0.003421,-0.010227,0.020092,0.004502,0.02605,0.0,0.004095,0.008972,-0.01509,0.002189,0.018018,-0.00885,-0.00487
13856,141390299.66,PEPSICO INC,0.008986,-0.008683,-0.00392,0.019881,-0.003859,-0.004967,-0.010382,-0.00232,-0.011325,0.001739,0.014701,0.017004,-0.008706,-0.022954,0.007354,0.011965,0.008417,-0.000994,0.001392,0.007648,-0.002957,-0.01216,-0.011509,0.006885,0.000302,-0.0192,-0.00369,0.002366,0.001847,-0.011473,-0.00715,-0.019622,0.019589,-0.020883,0.007465,0.014608,0.000939,0.003961,-0.003945,0.015739,0.018984,-0.002719,-0.00828,0.005193,-0.013473,-0.000719,0.002055,0.007793,-0.006715,-0.007376,0.016409,0.001117,0.009635,0.000703,-0.000402,0.002912,-0.003304,0.001406,0.009932,-0.022946,-0.00549
92602,141037057.41,PHILIP MORRIS INTERNATIONAL INC,0.004463,-0.005468,0.000458,0.027021,-0.010145,-0.000225,-0.008449,-0.003295,-0.016072,0.009731,0.007802,0.026298,-0.011869,-0.024248,0.008284,0.012007,0.016199,-0.00247,-0.003039,0.008692,-0.004252,-0.012025,-0.010352,0.01,-0.000228,-0.00683,-0.006189,0.02837,-0.000897,-0.008755,-0.004869,-0.018093,0.013675,-0.018406,-0.000699,0.012471,-0.002187,0.007268,0.008934,0.011012,0.010667,-0.006666,-0.000671,0.004924,-0.007685,0.005051,0.001898,0.003344,-0.008776,-0.009974,0.00815,0.011902,0.012317,0.004604,0.003164,0.006526,-0.005295,-0.00641,0.010824,-0.010817,-0.004593
89525,140454434.42,COMCAST CORP NEW,0.014624,-0.020567,-0.01422,0.018953,-0.006255,-0.013749,-0.015956,0.018433,-0.02849,-0.01035,0.006624,0.01645,-0.022061,-0.017507,0.001064,0.007616,0.004922,0.002274,-0.00192,0.00647,-0.014767,-0.004937,-0.009569,0.00018,-0.007727,-0.011047,0.001007,0.001006,0.002741,-0.024057,0.028011,-0.021072,0.00668,-0.011797,0.013244,0.018594,-0.020242,0.011622,-0.013129,-0.000185,0.029569,0.001795,-0.02186,0.059535,0.006397,0.020615,-0.000168,-0.020034,-0.04123,0.004121,0.013205,0.012328,0.003827,-0.006586,0.007676,0.006752,-0.01049,0.014946,0.002226,-0.010593,-0.003108
59328,139783160.0,INTEL CORP,0.009203,-0.007409,-0.022682,0.026293,0.001431,-0.006717,0.001727,-0.001149,-0.01438,0.005836,0.020598,0.003411,-0.011048,-0.029934,0.011073,0.014311,0.007774,-0.000571,-0.001429,0.014601,-0.012697,-0.015433,-0.013353,-0.004707,-0.02217,-0.037485,-0.010364,0.017455,0.019339,-0.023562,0.026011,-0.09102,0.001344,-0.007047,0.002366,0.008935,-0.01086,0.011487,-0.004342,0.005367,0.035035,-0.006447,-0.033095,-0.006711,0.014656,-0.024521,-0.007576,-0.000347,-0.020132,-0.000354,0.014883,0.004888,0.023975,-0.001697,-0.024133,0.022292,-0.018739,0.013542,0.014731,0.006077,-0.007047
22752,139345754.39000002,MERCK & CO INC NEW,0.029428,-0.013744,-0.022854,0.019966,0.000746,-0.003912,-0.012156,0.016471,-0.020115,0.000959,0.01341,0.021172,-0.025176,-0.01937,0.004454,0.004434,0.016891,-0.002454,-0.000189,0.009463,-0.001687,-0.008075,-0.006437,0.012767,-0.013735,-0.008775,-0.016936,0.003328,0.009951,-0.021252,0.022503,-0.012741,0.003911,-0.015388,0.007319,0.008445,-0.008374,0.010409,-0.020991,-0.023228,0.029878,0.001579,-0.0067,-0.007141,-0.029171,0.016259,-0.011138,0.006758,0.007526,-0.013729,0.003685,0.015297,0.016473,-0.005534,-0.003975,0.012969,-0.00453,0.000396,0.008703,-0.007059,-0.008491
92611,138925893.09,VISA INC,0.011391,-0.010887,-0.009489,0.026951,-0.010572,-0.006034,-0.01505,0.003082,-0.02573,0.009986,0.022766,0.015772,-0.014651,-0.030118,0.011137,0.002721,0.015249,-0.003819,0.00345,0.008659,-0.010857,-0.010211,-0.023856,0.00753,-0.013111,-0.019663,-0.012332,0.01427,0.011364,-0.022204,0.009576,-0.026694,-0.006126,-0.009945,0.01245,0.015931,-0.013205,0.001951,-0.013495,-0.022282,0.074427,-0.001477,-0.013176,0.013351,-0.009411,-0.029045,-0.052698,0.008263,0.026635,-0.023949,0.02848,0.009656,0.015049,-0.010968,0.004071,0.02139,-0.012456,-0.004158,0.019763,-0.00737,-0.004675
76076,131740927.78,CISCO SYSTEMS INC,0.011743,-0.004715,-0.017857,0.019666,0.000364,-0.012368,-0.01547,0.001496,-0.022787,0.012615,0.01359,0.014339,-0.01891,-0.016841,0.013894,0.009574,0.018966,-0.00073,-0.002557,0.016844,-0.008642,-0.013622,-0.019702,-0.004544,-0.010651,-0.023068,-0.024793,0.019774,0.003166,-0.029586,0.002439,-0.042174,0.009737,-0.039832,0.0,0.020524,-0.008558,0.023738,-0.012226,-0.013871,0.029647,-0.013031,-0.027683,0.011827,0.019048,-0.027613,0.001748,-0.012211,-0.006181,0.096402,0.017423,0.029072,0.023994,-0.001134,0.00454,0.003013,-0.019151,0.007657,0.010638,-0.007143,-0.008709
59408,129276900.11999999,BANK OF AMERICA CORP,0.021801,-0.007861,-0.018161,0.028902,-0.014607,-0.019954,-0.005236,0.005848,-0.027326,0.004184,0.036905,0.018944,-0.025352,-0.031214,0.01253,0.006482,0.015223,-0.004037,-0.008107,0.008757,-0.01331,-0.012903,-0.023767,0.0,-0.021303,-0.03607,-0.019355,0.007237,0.0,-0.02678,0.00604,-0.035357,-0.015214,-0.038624,-0.024105,0.01497,-0.044248,0.027006,0.003757,0.012725,0.045085,-0.01273,-0.052292,-0.015117,0.016884,-0.022642,-0.05251,-0.005705,-0.018033,-0.068447,0.070789,0.025105,0.025306,-0.025478,-0.008987,0.033801,-0.030303,-0.002467,0.015664,0.030844,-0.014173
12490,125904237.43,INTERNATIONAL BUSINESS MACHS COR,0.013341,-0.011184,-0.005583,0.01087,-0.006266,-0.010749,-0.010431,0.001244,-0.016157,0.010106,0.013684,0.010886,-0.018235,-0.013528,0.004448,0.017934,0.004423,-0.002093,-0.004629,0.015769,-0.003148,-0.012344,-0.012135,-0.000735,-0.005006,-0.01709,-0.009258,0.012155,-0.002477,-0.013017,0.013265,-0.021669,-0.014766,-0.048786,0.008616,-0.003336,-0.003429,0.004178,-0.013296,0.010417,0.021028,0.000321,-0.015141,0.014479,0.023493,0.007207,-0.002256,-0.022917,-0.031273,-0.019469,0.027068,0.014045,0.027375,0.050357,0.004757,0.005185,-0.010242,0.003021,0.012801,-0.018364,-0.007574
13901,120549873.24,ALTRIA GROUP INC,0.005035,-0.000864,-0.012967,0.024873,-0.004102,-0.000686,-0.015456,-0.002616,-0.012592,0.018774,-0.003129,0.028078,-0.008821,-0.022249,0.005426,0.015582,0.011425,-0.002396,-0.000343,0.011155,-0.002037,-0.010034,-0.014087,0.020213,0.010589,-0.017408,0.00172,0.020948,-0.001345,-0.026945,0.007615,-0.01752,0.020979,-0.020206,0.00402,0.014447,0.002059,0.009589,0.0,0.011364,0.02482,-0.002782,-0.007384,-0.010746,-0.006016,0.00538,0.005351,0.005489,-0.006617,-0.000999,-0.000333,0.005503,0.001658,0.003642,-0.00099,0.010733,0.005065,-0.002601,0.016623,-0.013466,0.000487
77274,118725001.25,GILEAD SCIENCES INC,-0.001038,-0.013321,-0.029299,0.026534,-0.011146,0.006025,-0.015261,0.006572,-0.025239,0.008897,0.014728,0.013435,-0.009483,-0.007425,0.010138,0.002241,0.002722,0.004266,-0.018343,0.016522,-0.01161,-0.009495,-0.031426,0.012754,0.010478,-0.040379,0.002078,0.000518,0.006218,-0.046962,0.005187,-0.012685,-0.021124,0.00723,-0.018553,0.033307,-0.013285,0.017658,-0.02798,-0.02343,-0.051754,0.012651,-0.016002,0.044556,0.003357,-0.017767,0.001409,0.02334,0.006304,-0.005011,0.02381,0.019119,-0.019638,-0.004141,-0.017418,0.018984,-0.008418,0.011432,0.008953,-0.022848,-0.009648
70519,114534462.0,CITIGROUP INC,0.014605,-0.013484,-0.011637,0.029527,-0.012525,-0.018566,-0.010863,-0.00303,-0.02925,-0.000196,0.027789,0.026276,-0.019666,-0.030848,0.011326,0.004248,0.011921,0.00152,-0.006261,0.011455,-0.012835,-0.010516,-0.011981,-0.005281,-0.01455,-0.051077,-0.030067,0.015608,0.00064,-0.03605,0.004205,-0.064125,-0.01248,-0.034573,-0.008397,0.022665,-0.036776,0.02402,0.001482,-0.002959,0.054221,-0.002349,-0.048493,-0.001484,0.010654,-0.0228,-0.05143,-0.007934,-0.002666,-0.064956,0.073185,0.035962,0.022885,-0.021619,0.001799,0.013593,-0.032895,-0.003401,0.013914,0.022786,-0.016456
78916,114502641.62313,ALLERGAN PLC,0.027398,-0.015597,-0.014206,0.011344,3.2e-05,-0.019083,-0.013077,-0.002317,-0.011874,0.003145,0.005412,0.014475,0.001424,-0.009467,0.010895,0.002162,-6.4e-05,0.002125,-0.007551,0.018162,0.001812,-0.008125,-0.016096,0.004098,-0.017102,-0.000989,-0.012172,-0.000301,-0.011157,-0.029389,0.041033,-0.012971,-0.011685,0.003941,0.009729,0.007607,-0.007012,-0.004562,-0.015547,-0.028481,0.009476,-0.006082,-0.010683,-0.004612,-0.021337,0.004955,-0.027392,0.022681,0.027282,-0.018658,0.021599,0.014154,-0.004394,-0.018432,-0.008022,0.036519,0.003359,-0.007253,0.040885,0.005838,-0.026705
