permno,mkt_cap,asset_name,2014-09-02,2014-09-03,2014-09-04,2014-09-05,2014-09-08,2014-09-09,2014-09-10,2014-09-11,2014-09-12,2014-09-15,2014-09-16,2014-09-17,2014-09-18,2014-09-19,2014-09-22,2014-09-23,2014-09-24,2014-09-25,2014-09-26,2014-09-29,2014-09-30,2014-10-01,2014-10-02,2014-10-03,2014-10-06,2014-10-07,2014-10-08,2014-10-09,2014-10-10,2014-10-13,2014-10-14,2014-10-15,2014-10-16,2014-10-17,2014-10-20,2014-10-21,2014-10-22,2014-10-23,2014-10-24,2014-10-27,2014-10-28,2014-10-29,2014-10-30,2014-10-31,2014-11-03,2014-11-04,2014-11-05,2014-11-06,2014-11-07,2014-11-10,2014-11-11,2014-11-12,2014-11-13,2014-11-14,2014-11-17,2014-11-18,2014-11-19,2014-11-20,2014-11-21,2014-11-24,2014-11-25,2014-11-26,2014-11-28
14541,205810460.88,CHEVRON CORP NEW,-0.014755,0.002509,-0.00829,0.004732,-0.009341,-0.008161,-0.00719,-0.003621,-0.009448,0.012881,0.005795,-0.001921,-0.00465,0.005317,-0.010497,-0.003482,-0.005363,-0.014052,0.006546,-0.007574,-0.010203,-0.013996,-0.00459,0.005123,0.003228,-0.017529,0.016635,-0.029165,-0.005414,-0.016332,-0.020084,-0.004646,0.016381,0.006663,-0.002773,0.03229,-0.009471,0.019211,-0.00241,-0.007678,0.018345,8.5e-05,0.000512,0.023464,-0.026428,-0.012074,0.014562,0.012644,0.002278,-0.007407,0.00441,-0.00667,-0.0102,0.008072,-0.0049,-0.002419,0.00866,0.007212,0.010826,-0.008349,-0.012246,-0.008954,-0.054209
11308,196360465.79,COCA COLA CO,-0.001918,0.003362,0.002154,-0.000716,-0.001434,0.00383,0.005484,0.002016,-0.011681,0.000965,0.003373,-0.00072,0.004326,0.006222,0.004043,-0.007816,0.009071,-0.011592,0.010053,0.001185,0.009704,0.001875,-0.001872,0.00797,0.013954,0.007339,0.014344,-0.015264,0.013677,-0.008995,-0.009757,-0.009395,-0.015499,0.007519,0.009562,-0.060291,-0.001475,0.005908,0.004161,-0.006581,-0.004907,0.009862,0.010742,0.011594,-0.001671,0.000239,0.011717,-0.000473,0.000709,0.001654,0.002831,0.004705,0.001873,-0.001402,0.004446,0.014213,0.015851,0.000678,0.00565,-0.005169,0.003614,0.003714,0.012192
21936,196265465.54999998,PFIZER INC,-0.004423,0.004785,-0.00102,0.009534,-0.008432,-0.005782,0.007184,0.006454,-0.00675,0.01665,0.004345,0.009983,0.007578,-0.005886,-0.007237,-0.004308,0.008652,-0.010888,-0.008672,0.001682,-0.006718,-0.014204,-0.003087,0.005506,-0.001711,-0.013027,0.020493,-0.013274,0.004829,-0.022657,-0.000351,-0.009487,-0.017382,0.004693,0.003593,0.012531,0.000707,0.010601,0.017832,-0.002748,0.002067,0.01375,0.011868,0.003686,0.008013,0.002981,0.000661,0.0,-0.003995,0.009358,0.003973,0.003298,0.0,-0.00263,-0.000659,0.008905,-0.004904,0.0,0.000329,-0.007553,0.008273,0.020676,0.001608
10104,187931602.64,ORACLE CORP,0.00313,0.005761,-0.008353,-0.006739,-0.015265,0.001722,0.0,-0.000737,-0.004425,0.003951,0.013035,-0.001214,0.009966,-0.042118,-0.005528,-0.018949,0.015194,-0.016743,0.004902,-0.013094,-0.004162,-0.004963,0.004726,0.016201,0.007971,-0.015865,0.014561,-0.007176,-0.016521,0.003412,0.006016,-0.00416,-0.019321,0.008253,-0.001848,0.01455,-0.018514,0.015675,0.013079,-0.007746,0.005725,-0.001811,-0.002074,0.014286,-0.001536,0.003591,0.004089,0.013235,0.003265,0.012769,0.000494,-0.008154,0.01445,0.002947,0.007835,0.00243,-0.00824,0.0,0.012708,-0.000241,-0.006758,0.017497,0.012897
17778,185590080.0,BERKSHIRE HATHAWAY INC DEL,0.004177,-0.001461,0.00185,-0.00058,0.002419,-0.009146,0.007038,0.000484,-0.005874,0.007173,0.003066,0.006042,0.014713,-0.000354,-0.014623,-0.002178,0.00674,-0.018346,0.010354,-0.003901,-0.002031,-0.009884,0.00681,0.012121,-0.00079,-0.017019,0.023972,-0.019529,-0.003401,-0.001155,0.005426,-0.0108,-0.008832,0.017351,0.001679,0.012048,-0.008664,0.00767,0.005488,-0.000139,0.006443,-0.004606,-0.002718,0.004638,0.005238,0.009,0.005423,0.003012,0.000791,0.011769,-0.000677,0.003443,0.005497,-0.005823,0.002371,0.001501,-0.001476,-0.001349,0.007721,0.005082,0.003041,0.003094,0.002941
14542,183864057.15678,GOOGLE INC,0.010025,0.001057,0.00699,0.007045,0.006211,-0.01477,0.003597,-0.003001,-0.009856,-0.004378,0.011953,0.008311,0.007695,0.011557,-0.014612,-0.010624,0.011805,-0.02199,0.003547,-0.001282,0.001735,-0.015744,0.003185,0.009122,0.003598,-0.023573,0.015539,-0.020297,-0.029222,-0.020717,0.008871,-0.014704,-0.010415,-0.025433,0.018917,0.010944,0.011718,0.021156,-0.007721,0.001834,0.015034,0.000783,0.001784,0.015937,-0.006904,-0.001999,-0.014781,-0.007107,-0.0019,0.011978,0.005114,-0.005415,-0.003526,-0.001797,-0.014493,-0.002759,0.003663,-0.004022,0.004992,0.003293,0.003356,-0.001312,0.002702
66093,183516060.0,A T & T INC,-0.003432,0.003731,-0.000858,0.00601,-0.003983,-0.009997,0.001154,0.004323,-0.010043,0.005507,0.007495,0.002003,0.003998,0.008817,0.000846,-0.006761,0.003971,-0.00904,0.005701,-0.001417,0.000284,-0.007946,0.000286,0.011152,0.003677,-0.004508,0.007925,-0.01394,-0.011829,-0.012555,0.000591,0.000886,-0.006791,0.01308,0.005868,0.009918,-0.003466,-0.024348,0.006239,0.007086,0.00645,0.002039,0.003198,0.009563,0.0,-0.001435,0.003737,-0.005727,0.005472,0.006015,-0.000569,0.008547,0.005932,0.008144,-0.001393,-0.003626,-0.009799,-0.002545,0.0,-0.01644,0.003458,0.008903,0.007116
83443,180797077.77,BERKSHIRE HATHAWAY INC DEL,0.005173,-0.001667,0.001597,0.00087,0.001521,-0.010052,0.006063,0.001452,-0.006018,0.00693,0.004709,0.006633,0.011962,-0.005096,-0.009249,-0.003447,0.008431,-0.020436,0.011598,-0.002524,-0.001374,-0.011003,0.007466,0.013514,-0.002437,-0.017534,0.023552,-0.020366,-0.002407,-0.002779,0.007406,-0.012738,-0.00693,0.017743,0.001021,0.01268,-0.009499,0.007483,0.005192,0.000933,0.006665,-0.003346,-0.003215,0.004443,0.004638,0.009729,0.005205,0.002589,0.002233,0.010027,-0.000689,0.003932,0.005291,-0.005263,-0.001031,0.003027,-0.001097,0.000481,0.006725,0.003886,0.003667,0.002571,0.003374
59328,180103750.0,INTEL CORP,-0.010023,0.0,0.00969,0.002722,0.009429,-0.011888,0.003151,0.0,-0.011422,-0.002311,0.011291,0.001431,0.005432,-0.009952,-0.003159,-0.008355,0.009588,-0.017554,0.003515,0.018681,-0.002292,-0.023837,-0.013828,0.015215,0.002351,-0.018763,0.023902,-0.018967,-0.050863,-0.013789,0.02129,-0.026914,-0.013589,0.01718,0.006374,0.032616,-0.010426,0.013015,0.014989,0.000603,0.016265,0.005335,-0.039505,0.043892,0.008821,0.006704,-0.016068,0.001777,-0.007096,-0.00953,0.001503,0.002101,0.008987,0.008017,0.008542,0.013727,-0.010372,0.046579,-0.010014,0.018545,0.001931,0.015969,0.009485
59408,179200308.0,BANK OF AMERICA CORP,0.011187,-0.007376,0.000621,-0.005587,0.020599,-0.012844,0.013631,0.012836,0.013277,-0.002978,-0.001792,0.003591,0.0161,-0.005282,0.00472,0.001174,0.007625,-0.019208,0.010683,-0.001174,0.002352,-0.01349,0.003567,0.024289,0.0,-0.023713,0.014218,-0.030958,-0.006631,-0.004854,0.007317,-0.046005,0.020305,0.008085,0.003085,0.02091,-0.012048,0.012195,0.007229,-0.007775,0.012658,0.01131,0.002354,0.007634,0.00641,-0.003474,0.007554,0.001153,0.0,0.000576,-0.002879,-0.001732,-0.004049,-0.004646,-0.002917,0.002926,-0.004667,-0.003517,0.007059,0.003505,-0.004657,0.000585,-0.004091
13407,172799827.20000002,FACEBOOK INC,0.02486,-0.011085,0.001582,0.017248,0.008154,-0.015663,0.009913,0.006328,-0.005647,-0.037429,0.020113,0.0046,0.007458,0.011818,-0.014247,0.019401,0.003129,-0.016744,0.020332,0.002665,0.000506,-0.031503,0.006924,0.00467,0.001485,-0.016311,0.016123,-0.020769,-0.039521,0.001097,0.00822,-0.005164,-0.007922,0.045711,0.013167,0.022612,-0.004067,0.021309,0.007871,-0.004835,0.006104,-0.06079,-0.023069,0.011874,-0.014802,0.025447,-0.012276,0.005746,0.004518,-0.007936,-0.0052,0.001474,-0.00629,0.008485,-0.008547,0.001347,-0.013586,0.003682,0.002038,0.003525,0.021889,0.026312,0.001031
22752,172192729.2,MERCK & CO INC NEW,-0.005324,0.01154,-0.006614,0.018309,-0.002125,-0.008026,0.003302,-0.003621,-0.009151,-0.000504,0.007897,-0.001834,0.007181,0.002985,0.001488,-0.004952,0.001327,-0.011928,-0.004192,0.000337,-0.002188,-0.009615,0.002385,0.017842,-0.005342,-0.018798,0.029422,-0.016118,-0.009289,-0.042959,0.003384,-0.028404,-0.023753,0.011043,0.000555,0.019982,0.006893,0.020177,0.017305,-0.020135,-0.010629,0.006267,0.019751,0.010993,0.016914,0.007637,0.003369,-0.005204,0.00135,-0.008932,0.009522,-0.001011,0.003878,-0.007894,0.006602,0.007232,-0.004174,-0.004359,0.004715,-0.006872,0.001519,0.006909,0.010879
70519,163501467.35999998,CITIGROUP INC,0.006002,0.005196,0.004595,-0.00324,-0.00478,-0.015178,0.01112,0.007717,0.002872,-0.001336,0.000956,0.000573,0.024241,-0.003354,-0.008227,-0.003771,0.007948,-0.024409,0.0102,-0.008383,-0.004419,-0.013894,0.002935,0.020878,-0.000765,-0.019319,0.024771,-0.026646,-0.020141,-0.004191,0.031463,-0.034778,0.001409,0.006432,0.009187,0.014645,-0.011118,0.014004,0.007586,-0.004054,0.016476,0.004005,0.009687,0.00715,-0.001121,-0.005237,0.015605,-0.000555,-0.004445,0.002605,-0.001484,-0.007248,0.000374,-0.001123,0.003559,0.00448,-0.002788,-0.002609,0.002616,0.013791,-0.001287,-0.003681,-0.002956
12490,160493162.2,INTERNATIONAL BUSINESS MACHS COR,-0.003848,0.002036,-0.006616,0.002727,-0.005544,-0.000789,0.008158,0.00094,-0.002295,0.002771,0.005996,-0.000829,0.004927,0.00129,-0.004588,-0.007716,0.003601,-0.01716,0.005555,-0.00221,0.001002,-0.014013,-0.001389,0.009416,0.001961,-0.017615,0.019654,-0.015526,-0.002629,-0.012962,0.001526,-0.011153,-0.010509,0.012289,-0.071134,-0.034713,-0.008822,0.002411,-0.000617,-0.001296,0.010688,-0.000856,0.005445,0.000304,-0.000243,-0.010404,-0.005103,0.004573,0.003778,0.008762,-0.001162,-0.008451,0.005373,0.008416,0.0,-0.013828,-0.002841,-0.004894,0.001743,0.007644,-0.002405,0.001175,0.001358
26403,156870224.61,DISNEY WALT CO,0.010236,0.001542,-0.008797,0.008875,-0.004179,-0.010601,-0.000893,0.005027,-0.003334,0.004572,0.002109,0.000665,0.000111,0.00166,-0.013261,-0.010976,0.012909,-0.015428,0.007608,0.001014,0.002251,-0.017298,-0.008001,0.019127,0.001244,-0.016373,0.01148,-0.027239,0.006534,-0.027356,0.002741,-0.024483,-0.004142,0.025569,0.02016,0.02362,-0.005026,0.010218,0.007046,-0.001806,0.016733,-0.004448,0.007707,0.012857,0.003611,-0.014829,0.007194,0.010989,-0.021739,-0.002444,0.002228,-0.000889,0.006563,0.003426,-0.004295,-0.001438,-0.005095,-0.010243,0.000675,0.018211,0.011813,0.002946,0.006419
84788,156792356.47006002,AMAZON COM INC,0.009851,-0.009872,0.020502,0.001243,-0.011664,-0.036776,0.004791,-0.002445,0.002027,-0.022042,0.011949,-0.011472,0.003086,0.019446,-0.020584,-0.002681,0.014152,-0.019134,0.003976,-0.004301,0.001927,-0.015445,0.002993,0.013599,-0.001673,-0.016201,0.018045,-0.022715,-0.01262,-0.015864,0.006069,-0.00759,-0.010164,0.002576,0.008464,0.029784,-0.007484,0.000671,-0.083403,0.010137,0.019381,-0.004973,0.01683,0.021366,0.000851,-0.009519,-0.020772,0.000405,0.010855,0.017508,0.022615,-0.001603,0.015955,0.035832,-0.014551,0.00582,0.004955,0.01225,0.006323,0.009049,-0.001788,-0.004388,0.015199
90319,156386774.97632,GOOGLE INC,0.010767,0.001512,0.006141,0.007823,0.00644,-0.016056,0.002449,-0.003893,-0.010506,-0.005574,0.012276,0.00766,0.006708,0.013612,-0.013429,-0.010196,0.012247,-0.022008,0.004528,-0.000153,0.001021,-0.014922,0.002157,0.009245,0.00261,-0.023274,0.016792,-0.02215,-0.027365,-0.018804,0.007233,-0.014507,-0.007046,-0.025982,0.017994,0.010613,0.008661,0.020196,-0.008579,0.001785,0.016476,-0.000877,0.003259,0.013565,-0.00722,0.000745,-0.014605,-0.007663,0.000236,0.011616,0.005482,-0.005416,-0.003242,-0.002246,-0.0154,-0.003897,0.00494,-0.006287,0.003917,0.002913,0.003196,-0.002731,0.002465
77274,151349172.48,GILEAD SCIENCES INC,0.016735,0.00064,-0.023485,-0.014037,0.011105,-0.006008,0.022004,-0.01691,-0.02566,-0.025757,0.037331,-0.008782,0.020127,0.000283,-0.004624,-0.000759,0.031502,-0.012602,0.009689,-0.008027,-0.00986,-0.008079,-0.009755,0.018745,-0.013049,-0.00799,0.043916,-0.02774,-0.020028,-0.022077,-0.041995,-0.010496,0.007487,0.039946,0.014491,0.043636,-0.005437,0.010274,0.032935,0.016981,0.007638,-0.024063,0.031611,-0.019436,-0.018036,-0.002364,-0.033449,0.008392,-0.004582,0.005355,0.009251,-0.010277,-0.025257,-0.020537,-0.015873,0.032557,-0.01321,-0.0171,-9.9e-05,0.000199,0.00507,-0.008011,0.000199
13856,149810260.6,PEPSICO INC,-0.000108,0.010002,-0.009704,-0.001089,0.001199,-0.00479,0.004047,-0.001525,-0.008511,0.003632,0.015022,0.003025,0.0056,0.004498,-0.002239,-0.006946,0.006134,-0.008877,0.004964,0.000215,-0.000644,-0.004727,-0.000756,0.009937,-0.00139,-0.002892,0.009023,-0.003939,0.011542,-0.007501,-0.0099,-0.013332,-0.010679,0.00793,0.022293,0.001924,0.007788,-0.007411,0.008959,0.000211,0.006764,-0.005984,0.010138,0.005436,-0.003535,0.009392,0.001654,-0.000826,-0.000103,0.001756,-0.002784,0.004757,0.014203,-0.008321,0.007163,-0.004877,0.004799,-0.003557,0.008464,-0.002124,0.002533,0.004245,0.007549
76076,141339572.32,CISCO SYSTEMS INC,-0.004402,0.006431,-0.005192,0.003613,-0.002,-0.003607,0.002816,0.010028,-0.000794,-0.003975,0.006385,-0.000595,0.000595,-0.000793,-0.009127,-0.010813,0.011336,-0.017614,0.018745,0.0048,0.009554,-0.005562,0.001199,0.009976,-0.011853,-0.014994,0.001015,-0.019059,-0.035139,-0.017566,0.005451,-0.004121,-0.006098,0.018843,-0.013763,0.025294,-0.010634,0.013113,0.009124,-0.000841,0.012837,0.001454,-0.00083,0.016196,0.004495,0.012205,0.010852,0.004374,0.002771,-0.007106,0.0,-0.00159,0.0227,0.024922,0.005509,0.004912,-0.000188,0.008274,0.002611,0.00558,0.009249,0.005315,0.00784
92602,135064444.95000002,PHILIP MORRIS INTERNATIONAL INC,-0.001052,-0.001053,-0.004801,0.005412,-0.016969,-0.002024,0.004294,0.003682,-0.005681,0.002142,0.007363,0.000943,-0.00212,0.009797,0.005845,-0.016153,0.009443,-0.008881,-0.005615,-0.006848,0.008952,0.000839,0.008865,0.003563,0.00071,-0.006976,0.01286,-0.013402,0.00429,-0.002492,-0.00452,-0.001314,0.020101,0.008679,0.010814,0.005982,0.001715,0.000228,0.005022,-0.000227,0.002612,-0.004078,0.005005,0.00747,0.002022,0.002915,0.005031,-0.026696,0.007086,0.003404,-0.003732,-0.002157,-0.000455,-0.017983,0.011822,-0.001947,-0.003443,-0.011747,0.013868,-0.005747,-0.002312,0.003476,0.003811
66181,130992003.80000001,HOME DEPOT INC,-0.020107,-0.023588,0.010449,0.018681,-0.008624,-0.02081,0.003598,-0.000336,-0.004259,0.006078,0.009957,0.010524,0.009537,0.002715,-0.004873,-0.004353,0.016723,-0.01204,0.010229,0.000431,-0.012274,-0.007848,0.013404,0.014094,-0.002993,-0.008471,0.017519,-0.010841,-0.005587,-0.02107,-0.005519,-0.024972,0.011725,0.015302,0.017841,0.025585,-0.00913,0.015642,0.002004,0.005053,0.011731,-0.00176,0.011408,0.0,-0.014664,-0.001353,-0.001876,0.015765,0.0037,0.005223,-0.000204,0.003566,0.005178,-0.007677,-0.002138,-0.020912,0.007502,0.008997,0.007277,0.001221,-0.014126,0.007113,0.0174
92611,127339824.38,VISA INC,0.010399,0.000792,-0.002978,-0.000233,0.007283,-0.006906,0.012134,-0.008899,-0.004234,0.002803,0.012393,-0.008145,0.004222,-0.000878,-0.01096,-0.006639,0.009178,-0.017257,0.005837,-0.004766,0.011568,-0.015747,-0.001381,0.010824,-0.000943,-0.017659,0.020716,-0.021897,-0.013143,-0.003415,-0.007637,-0.012184,0.013733,0.014778,0.008981,0.026269,-0.011204,0.01593,-0.003733,-0.000328,0.015463,-0.00946,0.102441,0.020199,0.000456,0.00592,0.026999,0.002244,0.009357,-0.008794,-0.001918,0.010812,-0.004088,-0.00829,0.003858,-0.00028,0.000521,0.007244,0.010132,0.001573,0.010368,0.0,0.003615
14008,125746357.7,AMGEN INC,-0.010188,0.004494,-0.004113,-0.000942,0.010081,-0.013499,0.013101,-0.001652,-0.0077,0.00058,0.009857,0.009905,0.00931,0.014012,-0.012708,-0.01055,0.011089,-0.016803,0.008652,-0.007018,0.002784,-0.011676,-0.01167,0.014213,-0.011067,-0.011482,0.029699,-0.017777,-0.001381,-0.027877,-0.010183,-0.009834,-0.003438,0.024837,0.028574,0.047851,-0.003123,0.025132,6.8e-05,0.006383,0.060661,0.010751,0.016994,0.003713,-0.003823,-0.007118,-0.009164,0.008871,-0.000624,0.021529,-0.004108,-0.003017,-0.006669,-0.019708,0.009259,0.01948,0.002465,0.000246,0.000799,0.008415,-0.011816,0.015286,0.003582
89525,122657047.76,COMCAST CORP NEW,0.001096,0.001643,0.000182,0.014942,0.003232,0.013064,0.005299,0.00123,0.001755,-0.001051,0.003683,-0.002446,-0.004204,-0.001935,-0.015509,-0.015933,-0.002001,-0.01677,0.005562,0.002673,-0.007016,-0.015805,-0.0017,0.015329,-0.004846,-0.003184,0.029124,-0.026474,-0.013128,-0.018624,-0.003292,-0.012046,-0.024779,0.02198,0.012234,0.017349,-0.013413,0.033599,0.019542,-0.00387,0.012581,0.003106,-0.010018,0.018399,0.004517,-0.017446,0.00842,0.005264,-0.004153,-0.039891,0.000189,0.012085,0.01306,-0.003683,0.000832,0.005079,-0.000735,0.0,-0.005517,0.017289,0.029174,0.004239,0.003166
