permno,mkt_cap,asset_name,2017-11-01,2017-11-02,2017-11-03,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17,2017-11-20,2017-11-21,2017-11-22,2017-11-24,2017-11-27,2017-11-28,2017-11-29,2017-11-30,2017-12-01,2017-12-04,2017-12-05,2017-12-06,2017-12-07,2017-12-08,2017-12-11,2017-12-12,2017-12-13,2017-12-14,2017-12-15,2017-12-18,2017-12-19,2017-12-20,2017-12-21,2017-12-22,2017-12-26,2017-12-27,2017-12-28,2017-12-29,2018-01-02,2018-01-03,2018-01-04,2018-01-05,2018-01-08,2018-01-09,2018-01-10,2018-01-11,2018-01-12,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-29,2018-01-30,2018-01-31
14593,849541945.84987,APPLE INC,-0.012719,0.00731,0.026114,0.010145,0.003214,0.00818,-0.002043,-0.003298,-0.004008,-0.015118,-0.01319,0.011947,-0.005552,-0.000999,0.01859,0.010512,5.7e-05,-0.005029,-0.005859,-0.020743,0.013984,-0.004655,-0.007308,-0.000942,-0.003714,0.001834,0.000295,0.019484,-0.005618,0.00332,-0.00029,0.010161,0.014083,-0.010656,-0.001089,0.003785,0.0,-0.02537,0.000176,0.002814,-0.010814,0.017905,-0.000174,0.004645,0.011385,-0.003714,-0.000115,-0.000229,0.00568,0.010326,-0.005082,0.016516,0.000893,-0.004463,-0.008181,0.000226,-0.015929,-0.017851,0.002338,-0.020698,-0.005894,0.002755
10107,731557332.9300001,MICROSOFT CORP,0.0,0.010459,0.001071,0.003922,-0.002368,0.003441,-0.005558,-0.002616,0.000715,0.00143,-0.007733,0.002651,-0.009615,0.001578,0.014419,-0.007286,0.001805,0.007326,0.012042,-0.018143,0.009959,0.001069,-0.03774,0.00629,0.014585,-0.003503,0.020245,0.012714,0.004107,-0.002688,-0.007733,0.025505,-0.005412,-0.006367,-0.003612,-0.000234,0.000117,-0.001286,0.00363,0.000117,-0.0021,0.004793,0.004654,0.008801,0.012398,0.00102,-0.00068,-0.004534,0.002961,0.017257,-0.013951,0.02026,-0.000444,-0.00111,0.017889,0.003166,-0.000871,0.005554,0.018737,-0.001488,-0.012564,0.024477
84788,702386010.0710701,AMAZON COM INC,-0.001448,-0.008571,0.015884,0.00815,0.00224,0.008645,-0.00331,-0.003348,0.003395,0.006793,-0.008928,0.009408,-0.006516,-0.00316,0.011702,0.014629,0.02581,0.008288,-0.001865,-0.027086,0.01333,-0.012237,-0.024433,0.00672,0.009443,0.006456,0.001905,0.005955,-0.003285,-0.000815,0.008702,0.004156,0.009702,-0.002688,-0.00822,-0.002429,-0.005448,0.00719,0.004674,0.003248,-0.014021,0.016709,0.012775,0.004476,0.016163,0.014425,0.004676,0.001301,0.017818,0.022339,-0.00026,-0.007556,-0.001297,0.000974,0.025282,0.026542,-0.003692,0.015057,0.01749,0.011148,0.014206,0.00909
13407,447773862.58,FACEBOOK INC,0.01444,-0.020475,0.0,0.006986,0.000444,-0.003828,-0.001448,-0.004685,0.001737,-0.003916,-0.000674,0.009216,-0.003285,-0.001452,0.017456,-0.005444,0.01056,0.001368,-0.003333,-0.039963,0.011706,-0.011739,-0.020731,0.007931,0.018689,0.023174,-0.006328,0.000223,-0.011617,0.007572,0.000505,0.010034,0.003552,-0.007245,-0.009025,-0.002473,-0.001409,-0.006828,0.009262,0.001689,-0.008206,0.028108,0.017914,-0.001841,0.013671,0.007653,-0.002178,-0.00016,-0.000373,-0.044736,-0.005464,-0.004428,0.012387,0.008287,0.022505,0.021471,-0.014787,0.004985,0.013442,-0.021158,0.00613,-0.001229
14542,409296468.36935997,ALPHABET INC,0.008715,7.8e-05,0.006728,-0.006373,0.007242,0.00631,-0.008261,-0.003093,-0.002257,0.000244,-0.004961,0.011353,-0.012988,-0.000697,0.015819,0.001421,0.004489,0.013069,-0.00645,-0.024585,-0.000245,-0.011004,-0.011374,0.006479,0.013162,0.012324,0.005936,0.003905,-0.000596,0.000125,0.008207,0.014335,0.012169,-0.005997,-0.005352,-0.001239,-0.0033,-0.003188,-0.006974,-0.001172,-0.00166,0.017775,0.016413,0.003621,0.014571,0.004273,-0.000614,-0.003299,0.002639,0.015142,-0.000446,0.009111,-0.001935,0.006833,0.016088,0.012251,-0.004898,0.005265,0.004674,-0.000221,-0.010114,0.005371
47896,401343206.42,JPMORGAN CHASE & CO,0.003081,0.006639,-0.001772,-0.006212,-0.020143,-0.011241,-0.000102,-0.001229,0.003589,-0.006029,0.009458,0.002852,-0.003351,0.008865,-0.000808,-0.002931,-0.003244,-0.003967,0.035025,0.023382,0.007616,0.002583,0.020613,-0.011501,-0.007473,-0.002954,0.012522,-0.002926,0.011646,-0.012541,-0.008056,0.014141,0.007726,-0.004207,-0.003474,0.015922,-0.003524,-0.004002,0.001869,0.005316,-0.007886,0.009445,0.001019,0.014251,-0.00642,0.001477,0.005069,0.011004,0.005351,0.01651,-0.00355,0.006413,0.00239,-0.002207,0.01168,-0.00105,0.012784,0.000259,0.005359,-0.001032,-0.00938,0.004865
22111,371250198.8,JOHNSON & JOHNSON,0.004089,-0.000357,0.001072,-0.002284,7.2e-05,0.01109,-0.006864,-0.005629,0.001433,-0.001932,-0.002796,-0.001654,-0.006265,-0.000507,0.002973,-0.00759,0.005244,0.006739,0.013903,-0.0015,-0.003433,0.004665,-0.00693,0.004748,0.009952,-0.007444,0.004143,0.003912,0.010344,0.002034,-0.008678,0.005718,-0.004633,-0.000141,-0.004373,-0.000708,-0.006664,-0.000214,0.003426,-7.1e-05,-0.005976,-0.003507,0.009553,-7.1e-05,0.008253,0.00127,0.015857,-0.001179,0.005696,0.006699,0.007547,0.000817,-0.000408,0.002995,0.005293,-0.042595,0.001692,0.0164,0.006441,-0.011354,-0.0087,-0.029769
11850,369899353.8,EXXON MOBIL CORP,0.006239,-0.004054,-0.00419,0.006853,-0.00203,-0.001316,0.00599,-0.003096,-0.000603,-0.007842,-0.012524,-0.008004,-0.003972,0.003863,0.003973,0.002844,0.003946,-0.003807,0.006904,0.007347,0.012398,0.002041,0.001318,-0.008137,-0.007359,0.003282,0.001333,0.004476,-0.003252,0.00435,-0.002647,0.001568,-0.001084,-0.006028,0.005216,0.011826,0.001431,0.000119,-0.000953,0.00143,-0.004523,0.016619,0.01964,0.001384,-0.000806,0.004496,-0.004246,-0.007952,0.009875,0.006787,-0.006284,0.011843,-0.006477,-0.003203,0.012622,0.000567,0.002605,-0.001807,0.007129,-0.011124,-0.013976,0.005992
90319,352884385.50521004,ALPHABET INC,0.009249,0.00036,0.006731,-0.006962,0.009313,0.005606,-0.009988,-0.003407,-0.002825,0.000423,-0.005021,0.011636,-0.011998,-0.001187,0.015116,0.001542,0.004373,0.014661,-0.008134,-0.024368,-0.001166,-0.010713,-0.012877,0.007639,0.012868,0.011475,0.004605,0.002468,-0.003042,0.002498,0.005783,0.01374,0.012211,-0.004894,-0.00576,-0.002524,-0.001858,-0.002816,-0.005301,-0.004009,-0.002415,0.018806,0.017061,0.003884,0.01326,0.003531,-0.001274,-0.002381,0.001721,0.016726,4.4e-05,0.007429,-0.002748,0.006629,0.018067,0.010317,-0.004149,0.009263,0.004585,-0.000909,-0.007678,0.004119
59408,329193664.0,BANK OF AMERICA CORP,0.005111,0.01235,-0.001794,-0.002516,-0.020541,-0.014349,-0.011198,0.000755,-0.004149,-0.006061,0.02096,-0.00112,-0.005232,0.004508,-0.000374,-0.002619,-0.002626,0.0,0.039489,0.023155,0.000354,-0.002485,0.034164,-0.004473,-0.010024,0.004888,0.009381,-0.003787,0.013131,-0.016371,-0.003814,0.01079,0.015152,-0.001018,0.001019,0.011533,0.002012,-0.003347,-0.001679,0.002355,-0.009396,0.012873,-0.003344,0.013087,0.004637,-0.006924,0.00498,0.00925,0.003601,0.017286,0.001603,-0.001921,0.009622,0.007624,0.006936,-0.000626,0.005326,0.0,0.003428,0.002484,-0.012392,0.003764
38703,321729980.0,WELLS FARGO & CO NEW,0.001247,0.011742,-0.002302,-0.003017,-0.020114,-0.014351,-0.004792,-0.003518,-0.001673,0.005957,-0.005366,0.015814,-0.008242,-0.001847,0.008696,-0.008437,0.000555,-0.002588,0.030028,0.019975,-0.003705,-0.004781,0.021174,0.020213,0.000342,0.013488,-0.000842,-0.007419,0.024801,-0.015415,-0.00303,0.010976,0.017538,-0.009192,-0.003645,0.024443,-0.000974,-0.006824,-0.002945,0.005742,-0.010277,0.006923,0.007694,0.012508,0.006738,-0.011315,0.003546,0.013813,-0.001743,-0.0073,-0.000799,0.02208,0.001096,0.004222,0.007941,-0.003708,0.015351,0.002596,0.004265,-0.001668,-0.008204,0.007659
55976,315789814.59999996,WAL MART STORES INC,0.007216,0.009779,0.00991,-0.010928,0.002818,0.014727,0.000443,0.006866,0.00077,0.001099,-0.013832,0.108984,-0.021582,0.000103,-0.009848,-0.00114,0.002178,0.0,0.001552,0.008164,-0.003382,0.001234,-0.003493,0.008453,-0.005622,0.000103,-0.002376,0.003936,-0.002373,0.010962,-0.006444,-0.000206,0.008135,0.009193,-0.000506,-0.006987,0.00153,0.009673,0.001008,0.00141,-0.006539,-0.00162,0.008723,0.000905,0.005927,0.014781,-0.012007,-0.007172,0.003512,0.008498,-0.001784,0.019962,0.015579,0.00278,0.008223,0.004267,-0.001039,0.007657,0.016792,0.010702,-0.016613,-0.010489
83443,286602906.96,BERKSHIRE HATHAWAY INC DEL,0.00123,0.007694,-0.007105,-0.003151,-0.002036,-0.009125,-0.000596,-0.004391,0.00392,-0.005748,-0.008345,0.00132,-0.005438,0.003148,0.008534,-0.003385,-0.001096,0.006197,0.022072,0.012317,0.016645,0.008031,0.012336,-0.004519,-0.000306,0.001684,0.000509,0.001324,0.012049,-0.008389,-0.003749,0.005695,0.007888,-0.007174,-0.000606,0.005561,-0.004877,-0.001768,0.005669,0.004379,-0.006715,-0.005045,0.013031,0.004505,0.003637,0.006554,0.001381,0.012757,0.005253,0.016788,0.000619,0.018403,-0.004529,0.000281,0.012755,-0.001898,0.000232,-0.002365,0.009716,-0.007965,-0.004873,-0.00014
17778,243824820.6875,BERKSHIRE HATHAWAY INC DEL,-0.001676,0.012264,-0.010458,-0.00107,-0.002888,-0.009611,-0.000434,-0.00324,0.002492,-0.005562,-0.007569,-0.00011,-0.00473,0.002192,0.011011,0.0,-0.00212,0.006607,0.015241,0.015904,0.023166,-0.001715,0.015429,-0.004687,0.000139,-0.000156,0.00097,0.003719,0.010661,-0.008204,-0.001232,0.001572,0.010396,-0.00791,-0.001657,0.005734,-0.006035,-0.000102,0.005905,0.003656,-0.005381,-0.0062,0.014032,0.002037,0.003358,0.008805,0.001052,0.012644,0.005189,0.017019,0.000114,0.019692,-0.00457,0.000744,0.011947,-0.003638,0.001843,-0.001948,0.009494,-0.00741,-0.001546,0.001161
14541,238086530.89999998,CHEVRON CORP NEW,8.6e-05,-0.004918,-0.002948,0.017828,0.001709,-0.004862,0.004886,-0.000512,0.000427,-0.002644,-0.00402,-0.00687,0.001222,8.7e-05,0.003923,0.006425,0.005176,-0.007896,0.00744,0.006269,0.015446,0.00437,0.011129,-0.003724,-0.006479,0.000167,0.002424,0.004169,-0.006145,0.002089,-0.003335,0.001673,-0.000251,0.00117,0.008762,0.032509,0.001282,0.008001,-0.003413,0.000239,-0.003106,0.019091,0.007289,-0.003113,-0.001639,0.004926,-0.005368,0.006414,0.03039,0.007769,-0.011901,0.002651,-0.005818,-0.002204,0.009596,-0.011617,0.002824,-0.005632,0.004133,-0.020657,-0.025296,0.000958
66181,234600762.42251,HOME DEPOT INC,-0.002413,-0.016145,0.010325,-0.001034,-0.00341,0.002383,-0.004755,0.005145,0.007556,0.016389,-0.015411,0.012268,0.001433,0.016156,0.014139,-0.004628,0.001569,0.010619,0.013838,0.008892,0.014499,0.003337,0.024831,-0.011087,-0.011211,0.006637,0.007747,-0.006325,-0.002469,0.006766,-0.004917,0.002471,0.011776,0.006767,0.007151,0.004111,0.000266,0.011854,-0.000893,-0.002156,-0.001317,-0.007914,0.005212,0.007936,0.010446,-0.00239,0.00552,-0.006732,0.015016,0.008938,-0.00056,0.01788,-0.007457,0.015126,0.015547,0.002152,0.006442,-0.004122,0.009057,-0.011147,-0.015177,-0.004509
14888,231973530.83488998,ALIBABA GROUP HOLDING LTD,0.006436,-0.006825,-0.008657,0.025272,0.003567,-0.013845,-0.004142,0.006914,-0.010032,-0.014902,-0.001705,0.021766,-0.001618,0.015503,0.015426,-0.005553,0.007111,-0.016528,-0.007127,-0.036317,-0.01573,-0.013949,-0.028807,-0.003656,0.021721,0.010659,0.018055,0.009402,-0.025936,0.010479,-0.026747,0.01048,-0.001037,-0.012055,0.00794,0.015524,0.005533,-0.022463,0.003714,-0.003873,0.000754,0.06507,0.001906,0.009294,0.02687,-0.00194,0.002469,-0.005294,-0.00548,-0.005086,-0.028702,0.00784,0.003101,-0.001898,-0.000163,0.044886,0.016902,0.01432,0.03474,-0.010769,-0.016502,0.023189
66093,229905550.00000003,A T & T INC,-0.002972,-0.011326,0.003919,-0.013213,0.006391,0.011188,0.016747,0.006471,-0.001461,-0.013169,0.002669,0.021,-0.00029,0.003767,-0.008949,0.01573,-0.001721,-0.003735,0.021338,0.029927,-0.002741,0.003298,0.021096,-0.019319,-0.012038,0.001662,0.015483,0.004628,0.03252,-0.001575,-0.007886,0.013249,0.005753,-0.01066,0.013141,0.00856,0.001543,0.003082,-0.004352,0.007457,-0.007657,-0.008745,-0.023093,0.009296,0.003684,0.002884,-0.006797,-0.023206,-0.003823,0.011513,-0.004878,0.00354,0.008141,0.001615,0.017737,-0.017956,-0.004571,0.011615,0.00988,-0.014807,0.004831,0.000267
92655,229455684.26,UNITEDHEALTH GROUP INC,-0.003282,0.007493,0.008385,-0.003523,0.002734,-0.009074,0.003748,-0.002316,0.007533,-0.004467,-0.008738,0.006052,-0.005826,0.001667,0.011177,-0.006491,0.006107,-0.000518,0.017608,0.031184,0.0271,-0.006092,-0.023635,-0.006007,-0.000682,0.000955,0.017079,-0.005091,-0.001257,0.00836,-0.013818,0.002576,0.003832,-0.002829,0.001531,-0.003103,-0.007623,-0.001818,0.003734,0.010662,-0.010369,0.003175,0.01049,0.00434,0.019069,-0.017357,0.004983,-0.007438,0.005308,0.01442,0.018632,0.023744,0.019838,0.000781,0.000863,0.006775,-0.001468,0.001348,0.013419,-0.004266,-0.043491,0.000549
59328,225632180.0,INTEL CORP,0.026819,0.008349,-0.016136,0.013649,0.001713,-0.00171,-0.008565,-0.015551,0.00373,0.002404,-0.008722,0.00418,-0.022344,-0.000224,0.007172,-0.006453,0.00224,-0.00581,0.005394,-0.017438,0.02025,-0.003568,-0.004252,-0.023601,0.00023,-0.008516,0.006267,0.007151,-0.007558,0.000231,-0.001846,0.030051,0.038151,0.016861,0.011054,-0.016821,-0.001283,-0.013276,0.000651,0.002386,-0.001298,0.014948,-0.033938,-0.018338,0.006977,0.0,-0.025034,-0.025676,0.021412,-0.003916,-0.002313,0.028975,0.002027,0.007644,0.02075,0.006776,-0.011941,-0.004614,0.105519,-0.001997,-0.02381,-0.013322
92611,224962268.19,VISA INC,0.009911,-0.00081,0.003424,0.005029,0.001519,0.00339,-0.002934,-0.002319,-0.00429,0.005206,-0.015449,0.008753,-0.010809,0.001184,0.013643,-0.005653,0.010377,0.003662,0.00872,-0.030875,0.02485,-0.01652,-0.029802,0.010705,0.010683,0.015127,0.010772,-0.002043,0.0097,-0.001322,-0.003442,0.00797,-0.002372,-0.012418,-0.000178,0.002587,0.002491,0.002662,0.009116,0.002894,-0.002886,0.004298,0.009955,0.003718,0.023949,0.004038,-0.001927,-0.001091,0.007228,0.002086,0.002498,0.013207,0.009264,-0.00333,0.013285,0.002574,-0.000802,0.005379,0.008785,-0.011716,-0.010333,0.005504
21936,220784587.28,PFIZER INC,0.005704,0.005672,0.002538,-0.00647,0.001133,-0.000566,0.005093,-0.000568,0.003411,0.002266,-0.000565,0.005656,-0.005343,-0.000565,0.005375,-0.003095,0.001694,0.0,0.010144,0.010042,0.001381,0.002482,-0.007978,-0.011925,-0.001965,-0.001687,0.006761,0.013151,0.010218,0.00164,-0.004913,0.020296,-0.001882,-0.005117,-0.012994,-0.006034,-0.002759,0.001937,0.003314,0.001101,-0.004124,0.006074,0.007409,0.002179,0.001903,-0.011123,-0.001097,0.001648,0.002468,-0.000547,0.001642,0.015847,-0.00511,-0.001352,-0.000271,-0.002979,0.002988,0.008123,0.047811,0.000256,-0.031266,-0.020106
65875,220551530.0,VERIZON COMMUNICATIONS INC,-0.000836,-0.007736,-0.000843,-0.039857,0.000879,-0.002414,-0.008579,-0.004216,-0.002897,-0.011844,-0.002488,0.014963,0.014519,0.017173,-0.000433,0.019922,-0.001911,0.013827,0.024339,0.022122,0.01984,0.007074,0.009171,-0.015468,-0.004713,-0.00513,0.013288,0.01468,0.026042,-0.00564,-0.010399,0.006305,0.011012,-0.007887,-0.001136,0.004548,0.003396,0.000564,0.001127,0.002815,-0.009358,0.011336,-0.020549,0.003242,-0.002281,-0.001715,-0.003627,0.00155,0.008125,-0.004798,-0.003857,0.001161,-0.003287,0.006984,0.029859,-0.004302,0.018599,0.001291,0.00792,-0.010782,-0.004249,0.003154
18163,219040953.72,PROCTER & GAMBLE CO,0.00637,-0.004373,0.000809,-0.006121,0.010808,0.006898,0.002284,0.004329,0.009528,-0.001461,-0.007202,0.011561,-0.009188,-0.001809,0.005098,-0.004396,0.001358,0.005766,0.004946,-0.000224,0.006825,0.004112,0.01162,-0.000109,-0.001641,-0.012603,0.002997,-0.001549,-0.004212,0.011464,0.00132,0.00978,-0.000109,-0.002177,-0.001636,0.00153,0.005018,0.003799,-0.004109,-0.000326,-0.002064,-0.013387,-0.001213,0.007069,0.000658,0.005261,-0.007305,-0.00637,-0.003537,-0.00599,0.006807,0.010862,-0.003623,0.009869,0.009004,-0.030907,-0.00831,0.00034,-0.006905,-0.009917,0.001036,-0.007016
10104,213562067.18,ORACLE CORP,-0.005108,-0.007109,-0.001989,0.004384,0.001786,0.00099,-0.025722,0.001625,0.001622,-0.004049,-0.007724,0.007784,-0.005285,0.001635,-0.007956,-0.001028,0.008851,-0.002652,0.00266,-0.009998,0.01113,0.011211,-0.02439,-0.008471,0.00896,0.002065,0.022259,0.01754,-0.001585,-0.006747,0.002797,-0.037657,-0.012215,0.002306,0.001673,-0.012944,0.001692,0.001478,-0.001054,0.002955,-0.005051,-0.013748,0.023161,0.009851,0.006019,0.010522,0.005512,-0.0053,0.003074,0.01144,0.001616,0.013712,-0.000796,0.006968,0.00257,0.008085,0.006455,0.002915,0.022287,-0.015356,-0.018868,0.012363
19561,211055330.23,BOEING CO,0.002016,0.015977,-0.003351,0.008863,0.007801,-0.002104,-0.00546,-0.007042,0.006019,-0.002515,0.004202,0.003196,-0.005461,0.009037,0.008918,-0.006892,0.002753,-0.001128,0.009074,0.004888,0.02785,-0.019581,0.024283,-0.008742,0.009908,0.013297,0.013938,-0.009584,0.023944,0.006553,0.00699,0.000204,0.007485,0.003748,0.002187,-0.009634,0.000237,0.000881,0.00088,0.002469,-0.004859,0.006544,0.003234,-0.003794,0.041022,0.004242,0.026697,0.005747,0.024543,0.024656,-0.003123,0.047291,-0.030911,-0.007144,0.000799,-0.00713,-0.002682,0.025158,0.000321,-0.006993,-0.009125,0.049332
76076,206993820.0,CISCO SYSTEMS INC,0.013763,-0.011843,0.0076,-0.001741,-0.000291,0.002907,-0.013044,-0.001762,-0.001177,0.002651,0.002056,0.051891,0.000557,0.016713,0.00411,-0.005457,0.001097,0.010414,0.023325,-0.006626,-0.004803,0.008043,0.003192,-0.01087,0.00268,-0.000267,0.005615,0.009306,-0.001317,0.006331,-0.006553,0.007652,0.007594,-0.004678,0.011488,-0.005421,0.000519,-0.001816,0.002079,0.000778,-0.007515,0.014621,0.007977,0.002808,0.01385,0.010372,-0.006259,0.005543,0.004761,0.019202,-0.008074,0.01628,0.002427,-0.000242,0.008961,0.010562,0.001663,-0.006403,0.015752,0.006814,-0.014002,-0.016805
11308,202765142.53,COCA COLA CO,-0.003915,0.001747,0.001962,-0.010877,0.010336,0.005224,0.001083,0.006706,0.003868,0.015197,-0.013072,-0.005554,-0.018045,-0.005469,0.007039,0.001311,0.000873,0.000436,-0.001525,-0.007201,0.014066,0.00437,0.005656,0.000649,0.004107,-0.014424,-0.010266,0.000441,-0.000882,0.013469,0.002832,0.003476,-0.005629,0.004354,-0.001084,-0.010417,-0.000219,0.004826,0.002619,-0.004572,0.0035,-0.007411,-0.002196,0.014085,-0.000217,-0.001519,0.005,-0.003461,-0.000651,0.002389,0.008234,0.006233,0.001282,0.005973,0.004665,0.001477,0.008008,0.000209,0.014423,-0.017103,-0.00608,0.003797
70519,201693600.0,CITIGROUP INC,0.007211,0.009591,-0.00495,-0.003376,-0.01477,-0.005089,0.001244,-0.002485,-0.003599,-0.00639,0.002796,-0.000837,-0.004744,0.010094,0.00458,-0.001658,-0.003321,-0.008748,0.032357,0.018182,0.00613,0.000132,0.021057,-0.007263,-0.014372,-0.006098,0.009736,0.001849,0.003955,-0.013263,-0.016236,0.011499,0.012037,-0.012819,-0.000535,0.015537,-0.004352,-0.009405,0.001471,0.002537,-0.008924,-0.000672,0.003093,0.012334,-0.001324,-0.01167,0.010466,0.004515,-0.00119,0.01694,0.003514,0.004669,-0.001033,0.011759,0.003704,-0.000509,0.011458,-0.000126,0.008056,-0.001499,-0.016758,-0.001781
89525,197129271.92000002,COMCAST CORP NEW,0.001388,-0.025776,0.015078,-0.003924,0.023917,-0.004946,0.009666,0.007932,0.010855,-0.01047,0.008681,-0.002959,-0.024548,-0.009126,0.016467,-0.000275,-0.014831,-0.008921,0.019691,0.025931,0.009411,0.023708,0.04918,-0.019841,-0.02252,-0.019156,0.001584,0.012912,0.027836,-0.023538,0.013997,0.015082,-0.004281,-0.010116,0.006132,0.036313,-0.000735,0.000981,-0.010044,-0.00297,-0.005957,0.029401,-0.01607,0.006434,0.009098,-0.013645,0.003211,0.01182,0.036749,-0.003756,-0.014609,-0.003348,0.004079,0.015532,0.009176,-0.010492,0.01296,-0.019772,0.015662,-0.019159,0.008576,0.004487
13721,179151374.6,ABBVIE INC,0.024266,-0.015361,0.014173,0.007042,0.010757,0.018625,0.001881,-0.004797,-0.003248,-0.00389,-0.010449,0.007573,-0.009103,-0.000107,0.011539,-0.002218,0.002646,0.00739,0.0,0.004192,0.01148,-0.006191,-0.01142,0.001995,-0.010586,-0.001695,0.018145,0.00542,-0.001762,0.010903,-0.010786,0.011942,0.007594,-0.00275,-0.005208,0.005133,0.003064,-0.004684,0.003478,-0.003058,-0.011044,0.017578,0.015649,-0.005703,0.017408,-0.016022,0.007538,-0.005487,0.002909,0.010779,0.021427,0.018246,-0.00527,0.007995,0.01768,-0.010424,0.001234,0.026443,0.137673,-0.007305,-0.052571,-0.031584
16851,176856444.2,DOWDUPONT INC,0.013968,-0.017458,-0.012215,-0.012929,0.012813,-0.004639,-0.008191,-0.003702,0.007003,-0.021431,0.005833,0.024793,0.000849,0.001555,0.005787,-0.009262,0.007932,-0.014475,0.013689,0.009706,0.002508,-0.013202,0.015772,-0.00818,-0.00643,0.00408,-0.008967,0.001131,-0.000282,-0.003249,-0.003401,-0.004551,0.019857,0.00042,-0.0021,0.005192,0.006561,-0.009291,0.0,0.00098,-0.004055,0.009548,0.015995,0.019165,0.013029,-0.003447,0.002395,-0.015131,0.013747,0.002526,-0.0061,0.010941,0.003431,-0.000263,0.002237,-0.000525,-0.001707,0.00842,0.004827,-0.014931,-0.009754,0.00599
91233,176368907.0,MASTERCARD INC,0.000807,-0.004298,0.007015,0.005359,-0.000799,0.0,-0.004534,0.001675,0.001003,0.001737,-0.010804,0.013483,-0.008714,0.003624,0.019725,-0.008262,0.009851,0.001506,0.007975,-0.037875,0.014291,-0.005184,-0.04182,0.011853,0.015779,0.01377,0.002944,0.006605,0.010737,-0.005311,0.001582,0.009676,-0.001825,-0.009404,-0.001516,-0.006075,0.002126,0.00285,0.000793,0.002444,-0.002701,0.003634,0.012573,0.012937,0.02073,0.003018,0.001444,0.002257,0.006631,0.008762,-0.000246,0.012509,0.007059,0.008158,0.008691,-0.006477,-0.001077,0.009461,0.01038,-0.010508,-0.008069,0.010826
13856,170826000.0,PEPSICO INC,-0.000907,-0.000726,0.001545,-0.00871,0.011075,0.01385,-0.004643,0.011392,0.011441,0.015082,-0.005701,0.00113,-0.004773,0.002006,0.009921,-0.008358,0.007125,-0.000431,0.007941,0.000599,0.004151,0.002231,0.005823,0.001107,0.01114,-0.018251,-0.001371,0.007034,8.5e-05,0.003407,0.001868,0.010168,-0.009814,0.004744,0.003457,-0.006385,0.002875,0.002445,0.003449,0.000419,0.004776,-0.01551,-0.002626,0.004926,0.002873,-0.00573,0.000763,-0.005081,-0.005107,0.004278,0.004089,0.0112,-0.001091,0.009408,0.011151,-0.001728,-0.001319,-0.001981,0.007113,-0.017165,0.001838,0.00342
92602,166549957.69,PHILIP MORRIS INTERNATIONAL INC,-0.008505,-0.009157,-0.001362,-0.005065,0.008616,0.000679,-0.006111,0.005466,0.004756,-0.007632,-0.006523,0.005977,-0.000195,-0.000974,0.007997,0.001741,-0.003477,-0.004458,0.001558,-0.001944,0.000682,0.009343,0.008678,0.008125,0.020292,-0.008364,-0.001031,-0.00516,0.011882,0.00876,-0.005174,0.018574,-0.015591,0.001389,-0.024787,0.003928,-0.001241,-0.00516,0.005763,0.000955,0.008015,-0.011926,-0.001245,-0.007577,0.008022,-0.001534,0.007202,0.007055,-0.00729,-0.003433,0.003541,0.008773,-0.006806,0.036642,-0.00101,0.006617,0.009769,-0.028119,0.025119,-0.014339,-0.006169,-0.006578
26403,163707551.55,DISNEY WALT CO,0.012473,-0.006867,0.002949,0.020276,0.009638,-0.004232,0.014825,0.020452,-0.000382,-0.01499,0.00504,-0.000868,-0.001544,-0.006671,0.002433,-0.002524,-0.000973,0.001461,0.006032,0.017697,-0.003991,0.004102,0.047221,-0.027218,-0.016415,-0.001896,-0.001805,0.024945,0.005616,0.001676,0.027507,0.006331,-0.002157,0.007025,-0.018961,-0.001094,-0.008214,-0.005061,-0.00444,0.001208,-0.002412,0.039903,0.004293,-0.000445,-0.005435,-0.014334,-0.000727,-0.004275,0.013885,0.013335,-0.015826,0.011564,-0.013843,0.00154,0.004612,-0.006211,0.000815,0.000453,0.014835,-0.005794,-0.012821,-0.013078
22752,161422892.25,MERCK & CO INC NEW,0.004538,0.000542,0.012462,-0.003211,-0.00519,0.017809,-0.006539,-0.012987,-0.006849,-0.001996,-0.003455,0.006752,0.000544,-0.019928,0.003142,0.001843,-0.000368,0.00368,0.006966,0.007828,-0.001626,0.010856,0.006265,-0.008004,-0.025462,0.007728,0.014607,0.013856,0.012957,-0.002804,-0.00738,0.004106,-0.000356,0.000178,-0.002134,0.008733,-0.00424,-0.000355,0.0,0.004615,-0.00583,-0.000889,-0.001423,0.01621,-0.001052,-0.005791,0.002471,0.008803,0.005236,0.018403,0.058132,-0.000644,-0.014509,0.002454,-0.00049,0.007347,-0.008428,0.001961,0.012072,-0.006609,-0.015901,-0.023083
