permno,mkt_cap,asset_name,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,2019-05-15,2019-05-16,2019-05-17,2019-05-20,2019-05-21,2019-05-22,2019-05-23,2019-05-24,2019-05-28,2019-05-29,2019-05-30,2019-05-31,2019-06-03,2019-06-04,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,2019-07-15,2019-07-16,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,2019-07-31
92611,307400838.0,VISA INC,-0.009974,-0.010259,0.00571,0.001481,-0.012756,0.003433,-0.005909,0.005632,-0.021032,0.018306,0.016104,0.014313,-0.004731,-0.003778,0.002386,0.002319,-0.016622,0.006997,0.006579,-0.005986,0.000184,-0.008786,-0.016922,0.023518,0.018851,0.009251,0.018752,0.004528,-0.002986,0.007516,-0.013054,0.001831,-0.000589,-0.001651,0.008329,0.017869,-0.001727,0.002364,-0.014783,-0.001284,0.000994,0.013549,0.002247,0.007704,0.009071,-0.001187,-0.00266,0.008741,0.00889,0.007975,-0.002268,0.001331,-0.006978,-0.000892,0.007703,-0.007146,0.00742,0.001827,0.013433,-0.009491,0.011565,-0.002613,-0.00917,-0.019446
14888,296577591.52000004,ALIBABA GROUP HOLDING LTD,0.020154,0.005705,0.025317,-0.035705,-0.036177,-0.010142,-0.003063,-0.005809,-0.044888,0.02841,0.015786,-0.01143,-0.034174,-0.052604,0.017305,-0.028147,-0.017818,-0.00641,-0.001226,-0.015051,-0.009247,-0.011981,0.004355,0.028284,-0.016218,-0.000989,0.01802,0.036439,0.017516,-0.016047,0.001812,-0.013909,0.011448,0.03502,-0.000302,0.016862,-0.00416,0.003283,-0.013682,0.01924,0.011302,-0.008484,0.033048,0.002285,-0.004446,-0.007843,-0.027986,0.002078,-0.011078,-0.002276,0.015131,0.026202,0.003977,0.003617,-0.011555,0.0011,0.005838,0.023506,0.003257,-0.007724,0.008179,-0.009623,-0.016495,-0.005686
18163,294875724.0,PROCTER & GAMBLE CO,-0.014557,0.006004,0.004926,-0.003771,-0.009273,0.003534,-0.0079,0.01698,0.000943,-0.004806,0.010417,0.013215,-0.006105,-0.001117,-0.008944,0.00329,0.000375,-0.000656,-0.020902,-0.002585,0.010942,-0.022975,0.008648,0.008478,0.019584,0.00609,0.012945,-0.00046,0.006071,0.002743,0.011215,0.002615,-0.001888,-0.012524,0.007482,0.011954,-0.004833,0.010162,-0.00543,-0.017812,0.000456,-0.001184,0.007661,0.00896,0.023323,-0.008152,0.007954,-0.009996,0.00744,0.005538,0.005333,0.004261,0.00355,0.000431,0.002121,-0.003725,0.002522,-0.012576,-0.010979,0.00151,0.017381,0.011069,0.038017,-0.019683
59408,285578674.68,BANK OF AMERICA CORP,-0.010464,0.007931,0.006885,-0.007815,-0.018051,-0.004011,-0.00302,-0.004376,-0.044963,0.013097,-0.01153,0.010604,-0.006646,0.0,0.010211,-0.006971,-0.025623,0.01513,-0.009936,-0.005376,-0.021261,-0.020619,0.003008,0.046477,-0.000358,0.0043,-0.012554,0.019615,0.006056,-0.010269,-0.000358,0.003579,-0.003923,0.024705,-0.010482,-0.001766,-0.005306,-0.004979,-0.007863,0.005403,0.010749,0.028004,0.014483,-0.009177,-0.003431,0.007229,-0.002051,0.005137,-0.011244,0.011716,0.003065,-0.00781,-0.007871,0.006899,0.009935,-0.002714,0.005782,0.022996,0.013884,-0.01076,0.014173,-0.008125,0.012123,-0.006798
83443,281078145.80757,BERKSHIRE HATHAWAY INC DEL,0.0,-0.003599,0.012365,-0.024886,-0.017499,-0.000668,-0.003488,0.002206,-0.019185,-0.006439,-0.003486,0.008129,-0.006646,-0.002657,0.003108,-0.003737,-0.006417,0.001937,-0.009867,-0.005909,0.006145,-0.011615,0.005774,0.01526,0.008483,0.007231,0.005079,0.006559,-0.002558,-0.00997,0.002053,0.000829,-0.008189,0.012434,0.003592,0.006239,-0.008796,0.003104,0.005898,0.002115,0.016834,0.005424,0.006802,-0.000373,0.00289,0.000418,-0.000557,-0.001766,-0.003353,-0.004018,0.004363,-0.002616,-0.003091,-0.025507,0.002555,-0.009664,-0.005486,0.007909,0.007314,-0.000337,0.00962,-0.006146,-0.003835,-0.011453
91233,273117021.93889,MASTERCARD INC,-0.021594,-0.006271,0.003075,0.002783,-0.014398,0.001102,-8.2e-05,0.008642,-0.024451,0.018891,0.013052,0.017138,-0.003433,0.003722,0.007377,0.006031,-0.02791,0.007008,0.007754,0.000513,0.002485,-0.010622,-0.036701,0.028564,0.028413,0.006127,0.030912,0.001129,-0.009169,0.000721,-0.010044,-0.004211,-0.00346,-0.001505,0.004096,0.026629,-0.008696,0.003138,-0.020995,0.006045,-0.000765,0.013137,0.008468,0.014245,0.009277,-0.003442,-0.002131,0.007779,0.007463,0.010676,0.004383,-0.000608,-0.009844,-0.004844,0.005449,-0.004263,0.010922,0.001292,0.004588,-0.003211,0.009737,-0.002234,-0.011654,-0.021175
26403,257374935.99300998,DISNEY WALT CO,-0.004307,-0.016425,0.001416,0.004988,-0.011556,0.011616,-0.010371,0.003368,-0.020143,0.014162,0.011111,0.006089,-0.003395,-0.008368,0.001344,-0.00179,-0.008368,0.000452,-0.00128,-0.007917,0.004788,-0.00121,0.003257,0.01774,0.008307,0.009342,0.006049,-0.007027,-0.014518,0.004738,0.044356,-0.000635,-0.004801,-0.012272,0.012065,0.007806,-0.012604,-0.007202,0.005172,0.003287,-0.007835,0.002441,0.014394,0.006213,0.003157,0.002448,-0.010039,0.004184,0.013629,0.000139,0.009195,0.001242,-0.005239,-0.011989,-0.006593,-0.012568,0.007079,0.002982,0.000212,0.013589,0.010055,0.012029,-0.009973,-0.013248
66093,248735249.99999997,A T & T INC,-0.005491,-0.005521,0.002613,-0.003583,-0.001961,-0.007534,0.00264,0.0079,-0.004899,0.020348,0.005146,0.01184,0.005693,0.012264,0.006834,-0.004011,-0.004337,0.004045,-0.010536,-0.000626,-0.001567,-0.040176,0.016678,0.012544,0.006353,0.013258,0.01215,-0.017236,0.005637,0.00218,0.003418,0.001858,-0.001546,0.004334,-0.000925,0.004011,-0.002766,0.004006,-0.000921,-0.000614,0.013833,0.01607,-0.002387,0.012264,0.004137,0.009417,-0.001458,-0.005839,0.006559,-0.008886,0.005678,0.001783,-0.003856,-0.00953,-0.005111,-0.009066,-0.020128,-0.001245,0.035837,0.017148,0.010056,0.005564,-0.004659,-0.003803
92655,236644900.92657,UNITEDHEALTH GROUP INC,-0.004805,0.002156,-0.002151,0.036861,-0.010187,0.004621,-0.004934,0.01101,-0.004323,-0.013025,-0.00148,0.003007,0.019384,0.019099,0.016058,-0.002401,-0.01139,0.004584,-0.022493,0.001405,0.004538,-0.006982,-0.021671,0.017755,0.008349,-0.003913,0.02047,0.005552,-0.009148,-0.005572,0.001881,0.006083,0.002445,-0.001098,0.018274,-0.009713,0.018244,-0.010465,-0.007931,-0.016918,0.011788,-0.009458,-0.005615,0.005481,0.005083,0.007259,0.003441,-0.007424,0.006016,0.055277,0.01815,0.000226,-0.004888,0.007519,-0.022689,-0.015157,-0.005182,-0.001214,-0.015215,-0.009676,0.017049,0.003479,0.004373,-0.023222
76076,235425679.4,CISCO SYSTEMS INC,-0.006613,-0.011515,0.0,-0.006371,-0.020883,0.000374,-0.010286,0.008314,-0.038606,0.014035,0.008074,0.066552,0.007509,-0.006034,0.009106,-0.014685,-0.026935,0.003322,-0.008093,-0.013907,0.007334,-0.028748,-0.004805,0.028003,0.028555,0.006393,0.015064,0.008761,0.01223,-0.021888,0.00555,-0.02528,0.011872,0.011733,0.001427,0.022804,-0.006619,0.00263,-0.019238,0.009272,-0.015371,-0.017944,0.000183,0.019547,0.018276,0.002125,-0.007244,0.00267,0.014022,0.002976,0.011344,0.001726,-0.007407,-0.007116,0.009264,-0.006581,0.00645,-0.000346,-0.008317,-0.010659,-0.00159,0.007076,-0.00808,-0.018948
66181,235120115.34,HOME DEPOT INC,-0.024055,0.011117,-0.002239,-0.004637,-0.024345,0.002054,-0.003023,0.0,-0.021791,0.006725,0.000731,0.003233,0.00104,-0.008464,0.002618,-0.013267,0.016357,0.008281,-0.010538,-0.008144,0.005737,-0.006437,-0.001475,0.029963,0.014341,0.00244,0.000659,0.003801,-0.000202,0.004697,0.017141,0.016901,0.00588,0.002416,0.002217,0.015918,-0.008805,-0.018578,-0.003698,0.008205,0.002907,0.004589,0.011107,-0.000666,0.009327,-0.003017,0.006857,-0.004274,-0.005896,0.015611,0.019576,0.002154,-0.006584,-0.007595,-0.005426,-0.006529,-0.008308,0.008567,0.00765,0.003912,0.006309,0.005209,-0.003119,-0.016884
14541,234513716.32,CHEVRON CORP NEW,-0.018741,-0.012138,0.007647,0.009636,-0.001098,-0.006511,0.031404,0.006601,-0.012706,0.009963,0.00411,-0.001228,-0.002318,0.002655,0.004138,-0.006346,-0.022394,0.007126,-0.00337,-0.013017,-0.011904,-0.013261,0.018797,0.011294,0.002984,0.025754,0.006629,0.006668,-0.009159,-0.008088,0.005991,-0.000827,0.004801,0.012686,-0.000325,0.011311,0.00523,-0.00016,-0.010167,0.002346,-0.006617,0.010803,0.003214,-0.0153,0.003417,0.00154,0.000486,-0.002023,0.016944,-8e-05,0.004385,-0.002064,-0.007636,-0.00497,0.00435,0.002887,0.002159,0.00407,0.005722,-0.007191,-0.015203,0.004122,0.000885,-0.009892
65875,228580525.89000002,VERIZON COMMUNICATIONS INC,-0.011715,0.008316,0.004387,-0.005765,-0.00492,-0.004415,0.001774,0.007613,-0.002811,-0.003524,0.004598,0.010033,0.012374,0.015838,0.008304,-0.004202,-0.006414,0.007644,-0.009946,-0.009365,-0.023204,-0.043639,0.037351,-0.002838,0.014408,0.008943,-0.005214,-0.019043,0.01211,0.009326,0.004533,0.011454,-0.011153,-0.005206,0.005233,-0.005032,0.007499,0.008655,-0.004634,-0.017414,0.004562,-0.002096,-0.008227,0.025944,0.0,0.003097,-0.007203,-0.015158,0.010459,-0.001404,0.004744,0.006819,-0.002952,-0.00331,-0.000175,-0.010837,-0.019261,-0.00036,0.008832,0.006968,0.012775,0.005081,-0.012899,-0.024016
11308,225047301.01000002,COCA COLA CO,-0.00958,-0.004116,0.00682,-0.005131,-0.009697,-0.003125,-0.009404,0.016667,-0.002905,0.013319,0.010064,0.008133,-0.007664,-0.007114,-0.005118,0.021605,0.004028,-0.004814,-0.01028,-0.00998,0.013166,-0.002437,0.017301,0.0004,0.0156,0.01221,0.001751,-0.002136,-0.000973,0.006039,-0.00213,0.00352,-0.008575,-0.004521,0.009479,0.010563,-0.002129,0.007177,-0.003082,-0.012365,-0.000782,-0.003132,0.013354,0.007364,0.002309,0.000192,-0.002111,-0.007885,0.004458,0.004245,0.001537,0.000192,0.000192,0.000767,-0.002875,-0.012301,-0.003308,0.060719,-0.010123,-0.013202,0.020727,-0.003323,-0.005001,-0.02029
59328,223936500.0,INTEL CORP,-0.005486,-0.004137,0.023739,-0.004155,-0.014448,-0.024564,-0.053209,-0.009009,-0.031169,0.00916,0.009962,-0.001973,-0.014057,-0.029628,0.020661,-0.010346,0.012045,0.000898,-0.022437,0.015148,0.011305,-0.015426,-0.01317,0.030603,-0.005358,0.012346,0.020621,0.016728,0.001068,-0.011313,0.008204,-0.010921,-0.001299,0.026881,-0.006333,0.002549,0.005722,0.003582,-0.016376,0.028602,-0.015148,0.008639,0.00376,0.001457,0.008313,-0.009068,-0.005408,-0.001464,0.009633,0.00809,0.027161,0.004006,-0.018955,0.004474,0.011136,0.006608,0.021484,0.00779,0.022609,-0.014361,-0.010928,0.017833,-0.015426,-0.022244
17778,223165518.0,BERKSHIRE HATHAWAY INC DEL,0.002522,-0.005173,0.010955,-0.023693,-0.01525,-0.001174,-0.001112,0.003499,-0.022631,-0.004897,-0.004139,0.00771,-0.005134,-0.003241,0.002826,-0.006286,-0.000608,-0.003666,-0.006436,-0.003953,0.003392,-0.012686,0.009028,0.014206,0.007895,0.004896,0.004433,0.007304,-0.004128,-0.009807,0.000812,0.002475,-0.008845,0.011145,0.006738,0.006219,-0.012464,0.00534,0.006599,1.6e-05,0.017844,0.000204,0.011123,-0.001168,0.004308,0.000771,-0.00216,-0.000778,-0.004994,-0.002352,0.003927,-0.00247,-0.003206,-0.024033,0.001293,-0.008928,-0.006735,0.007179,0.008599,-0.004006,0.013677,-0.00467,-0.003505,-0.012048
21936,215632106.20000002,PFIZER INC,0.00394,0.005887,0.009266,0.006282,-0.019688,0.002939,0.001221,0.001969,-0.003684,0.002218,0.012051,0.011908,-0.004083,0.002894,0.001923,0.007679,-0.001667,0.000716,-0.001192,-0.004296,0.004314,-0.009069,0.009634,0.007395,0.00592,0.005414,0.004917,0.003495,-0.009287,0.009609,-0.013463,0.006118,0.002806,0.004431,0.009984,0.002299,0.001606,0.002061,0.0,-0.017596,0.010235,-0.002533,0.010388,0.010281,0.004071,-0.010811,-0.014117,0.001617,0.01591,-0.024512,-0.013495,0.008255,0.002339,-0.002567,0.007487,-0.006735,0.001169,0.006305,-0.004641,-0.005129,0.009843,-0.03806,-0.064174,0.001289
38703,213952835.99999997,WELLS FARGO & CO NEW,-0.003718,0.001451,0.007246,-0.004522,-0.026017,-0.003604,0.004043,0.008772,-0.017391,0.003453,-0.013982,0.001309,-0.004357,-0.00547,0.019362,-0.004964,-0.011714,0.013389,-0.012562,-0.002413,-0.009455,-0.015094,0.003381,0.026056,0.00394,0.001308,-0.006315,0.014026,-0.000216,-0.029183,0.008461,0.006624,-0.007019,0.018334,-0.009761,0.0046,0.02246,-0.013222,-0.00281,-0.007369,0.010699,0.022251,0.007819,-0.009646,0.009104,0.002308,-0.005024,0.006312,-0.014217,-0.000212,0.004667,-0.013725,-0.030186,-0.001987,0.013493,0.004583,0.009776,0.015491,0.026483,-0.00743,0.025161,-0.02069,0.005592,-0.002884
22752,213669705.55999997,MERCK & CO INC NEW,0.000127,0.010163,0.006036,-0.0065,-0.019879,0.003594,0.001919,-0.001787,-0.013045,0.00324,0.001679,0.020374,-0.005181,0.002032,0.00786,0.018616,0.000494,0.001851,-0.011211,-0.011214,0.004032,-0.005899,0.013256,0.010217,0.007523,-0.00306,0.012525,0.000243,0.006062,0.008797,-0.009676,0.005187,0.006282,0.014286,0.010297,-0.008903,-0.000355,0.011115,-0.003158,-0.019944,0.003471,0.000239,0.010734,0.008968,0.016255,-0.01496,-0.018224,0.009757,-0.000471,-0.045037,-0.015679,0.015427,0.007782,0.004045,0.009399,-0.015721,-0.002212,0.010097,-0.003413,0.0,-0.003914,0.013017,0.009456,-0.003363
89525,195799304.97,COMCAST CORP NEW,-0.002527,-0.017734,0.015006,0.000231,-0.012471,-0.004911,0.008696,0.005359,-0.020162,0.014901,-0.009788,0.016474,0.008104,-0.017455,0.011922,0.000231,-0.013164,-0.001404,-0.004687,-0.01295,-0.004294,-0.017729,-0.000976,0.010742,-0.002416,-0.003632,0.008019,-0.00458,-0.001695,0.00558,0.00579,0.014872,0.005909,0.016212,-0.002543,0.012517,-0.002747,0.000918,-0.019495,-0.014971,-0.002612,0.006667,0.01017,0.009131,0.010026,-0.000923,-0.015018,0.00821,0.018846,0.006623,0.012704,0.001792,0.008274,-0.014637,0.002926,-0.011221,-0.004766,0.010718,0.01241,-0.005794,0.000448,-0.008963,-0.003391,-0.020644
19561,191985392.1729,BOEING CO,-0.002356,-0.002654,0.001756,-0.01291,-0.038671,0.007054,-0.00991,0.001525,-0.048778,0.016807,0.007579,0.023637,0.00342,-0.006281,0.016894,-0.016641,-0.006321,0.012409,-5.6e-05,-0.017133,0.003068,-0.023609,-0.007962,0.016908,0.011984,0.005419,0.008727,0.000283,-0.012634,-0.006584,0.005273,-0.004873,0.022295,0.053705,-0.01444,0.017148,-0.008109,0.005782,-0.012487,0.015217,-0.029125,-2.7e-05,-0.020741,-0.006452,0.000875,0.003921,-0.01332,0.005611,-0.002237,0.019018,0.017632,-0.010183,0.003153,0.018663,-0.022759,0.045,-0.010441,-0.000937,-0.031201,-0.036909,-0.008877,-0.013884,0.02131,-0.018074
10104,187806609.7,ORACLE CORP,-0.008133,-0.005102,0.00348,0.001095,-0.015497,-0.000185,0.004816,0.007373,-0.022324,0.013101,0.007944,0.001466,-0.002562,-0.015413,0.009504,0.000554,-0.020664,-0.00584,-0.019329,-0.001159,0.00058,-0.021655,-0.007115,0.03543,0.001538,0.009405,0.01274,0.014082,-0.001296,-0.005933,0.004103,-0.010401,-0.002815,-0.004329,-0.004159,0.081815,-0.015266,0.011048,-0.011808,0.010523,0.001941,0.003523,0.018255,0.007757,0.006842,0.007136,0.004217,0.001176,0.009228,-0.00266,-0.003001,-0.004682,-0.011423,-0.010578,0.002242,-0.009979,0.001043,-0.002604,0.011488,0.003098,0.003603,-0.007521,-0.009817,-0.020699
13856,178700107.70000002,PEPSICO INC,-0.006326,-0.003222,0.006623,-0.003133,-0.010136,0.000317,0.000238,0.015549,-0.00664,0.001966,0.015227,0.007112,0.001842,-0.003984,-0.007231,0.007904,-0.000769,-0.003616,-0.01444,0.004231,0.003433,-0.004743,0.007656,0.000698,0.017975,0.011759,0.01129,0.000899,-0.002919,-0.00045,-0.001502,-0.00158,-0.001582,-0.003471,0.005982,0.009861,-0.001491,0.001344,-0.00246,-0.011135,-0.004761,-0.004252,0.005643,0.004247,0.01178,-0.007239,-0.003458,-0.006186,0.020267,-0.000446,-0.007964,0.006528,-0.002609,-0.007623,0.000753,-0.020997,0.001461,0.003531,-0.011703,-0.001703,0.017288,0.002362,-0.007983,-0.020463
43449,160896520.32,MCDONALDS CORP,-0.017209,0.002266,0.014953,0.006987,-0.004324,-5e-05,-0.001515,0.01143,-0.0048,-0.005125,0.005353,0.004621,-0.00385,-0.001154,0.004272,0.000601,-0.004951,-0.006031,-0.005562,-0.003305,0.016427,0.000954,0.002572,0.004276,0.002505,0.014591,0.011968,-0.020343,0.009737,0.008216,-0.002147,0.003912,-0.007209,0.003435,0.000196,0.002787,-0.004193,-0.001665,0.008778,-0.005639,0.008409,0.006739,-0.006549,0.015899,0.015412,-0.007377,0.004355,-0.00033,0.004291,-0.001455,0.001411,0.005728,-0.002288,-4.7e-05,0.010294,-0.009448,0.005284,-0.003209,-0.007139,0.007802,0.005316,-0.002783,-0.01228,-0.007629
70519,160757556.0,CITIGROUP INC,-0.010467,0.005718,0.010802,-0.003679,-0.031956,0.00088,-0.008649,0.003992,-0.051841,0.013669,-0.005976,0.017111,-0.013792,-0.001691,0.017241,-0.021489,-0.011754,0.007668,-0.009318,-0.001254,-0.00157,-0.022952,0.007401,0.052228,-0.001518,0.01049,-0.011735,0.021769,0.011323,-0.015763,0.004041,0.005963,-0.01393,0.021641,-0.005737,0.007546,-0.001909,-0.008239,-0.012906,0.010219,0.013835,0.027586,0.010139,-0.004241,0.005821,0.007763,-0.003782,0.006045,-0.006009,0.006748,0.002234,-0.000836,-0.005439,-0.007011,0.013697,-0.012119,0.002679,0.012375,0.014169,-0.022189,0.010786,-0.005543,-0.000697,-0.00767
