permno,mkt_cap,asset_name,2015-05-01,2015-05-04,2015-05-05,2015-05-06,2015-05-07,2015-05-08,2015-05-11,2015-05-12,2015-05-13,2015-05-14,2015-05-15,2015-05-18,2015-05-19,2015-05-20,2015-05-21,2015-05-22,2015-05-26,2015-05-27,2015-05-28,2015-05-29,2015-06-01,2015-06-02,2015-06-03,2015-06-04,2015-06-05,2015-06-08,2015-06-09,2015-06-10,2015-06-11,2015-06-12,2015-06-15,2015-06-16,2015-06-17,2015-06-18,2015-06-19,2015-06-22,2015-06-23,2015-06-24,2015-06-25,2015-06-26,2015-06-29,2015-06-30,2015-07-01,2015-07-02,2015-07-06,2015-07-07,2015-07-08,2015-07-09,2015-07-10,2015-07-13,2015-07-14,2015-07-15,2015-07-16,2015-07-17,2015-07-20,2015-07-21,2015-07-22,2015-07-23,2015-07-24,2015-07-27,2015-07-28,2015-07-29,2015-07-30,2015-07-31
14542,215165418.25071,GOOGLE INC,0.001042,0.005354,-0.018455,-0.012396,0.012361,0.01417,-0.004682,-0.012432,0.001096,0.016578,-0.008451,-0.002903,0.009506,0.003554,0.006008,-0.004424,-0.014423,0.014033,-1.8e-05,-0.01421,0.003533,0.009719,0.002096,-0.006681,-0.006279,-0.012188,-0.000266,0.018987,-0.003876,-0.004265,-0.009637,0.001802,0.002102,0.014114,-7.4e-05,0.002795,0.004255,-0.004884,-0.004853,-0.006614,-0.019128,-0.001937,0.002555,0.002989,-0.001032,0.004131,-0.015599,0.007449,0.018149,0.030974,0.026622,-0.001568,0.03504,0.160524,-0.014727,-0.001086,-0.000302,-0.026914,-0.03216,0.005934,0.00118,0.006258,0.001044,-0.011034
66093,213565609.08,A T & T INC,-0.006351,0.003196,-0.023458,-0.010083,-0.0003,0.009589,-0.005936,0.005076,0.00713,0.006785,0.00586,0.01573,-0.014339,0.007274,0.012998,-0.010265,-0.001152,0.008076,-0.004292,-0.007471,-0.005501,0.000291,0.019499,0.006851,-0.019847,0.000579,-0.002313,0.006085,0.004608,-0.006594,-0.006926,0.007556,0.00375,0.006322,-0.000857,0.001429,0.024829,-0.00362,0.01118,-0.001658,-0.00969,-0.006989,0.001408,0.004498,-0.003358,0.004493,-0.014258,-0.011498,0.00756,0.006638,0.006881,-0.011105,0.012381,-0.004266,-0.003142,-0.009456,-0.008678,-0.009921,0.01061,0.000875,0.000291,0.010486,0.003171,-0.001724
13407,212437875.37,FACEBOOK INC,0.002793,-0.002279,-0.015861,0.006962,0.004161,0.001084,-0.006369,-0.00705,0.012652,0.037353,-0.011675,0.00572,-0.003091,-0.000992,-0.000869,0.000745,-0.014962,0.015315,-0.005028,-0.011916,0.013891,0.00193,0.0248,-0.004731,0.001097,-0.017896,0.0,0.01847,-0.004017,-0.003666,-0.010058,0.004336,0.009006,0.013632,-0.004764,0.027027,0.037055,0.011152,-0.009903,0.000341,-0.025111,-0.000408,0.013351,0.004315,0.003036,-0.003769,-0.018001,0.002685,0.024103,0.024446,-0.004661,0.000892,0.012144,0.04535,0.030957,0.004902,-0.013721,-0.016488,0.015821,-0.028675,0.011893,0.01784,-0.018352,-0.012604
18163,208086793.20000002,PROCTER & GAMBLE CO,0.00981,0.000747,-0.003485,0.004121,-0.002488,0.009476,-0.008523,-0.003987,-0.003127,0.010916,0.005958,-0.003825,0.001115,-0.00433,-0.00087,-0.005721,-0.010131,0.003159,-0.000756,-0.011849,0.005868,-0.003931,0.000255,-0.005219,-0.009213,0.003616,0.015313,0.008112,-0.001634,-0.0068,-0.009509,0.012545,0.012389,0.009241,-0.003464,-0.001118,-0.008204,-0.003509,-0.001509,-0.00063,-0.012856,-0.001021,0.018916,0.002634,0.001501,0.020862,-0.008933,-0.004075,0.003595,0.011859,0.001587,0.001341,0.001826,-0.000729,-0.000608,-0.006814,-0.001679,-0.001608,-0.005081,-0.003986,0.003251,0.004861,-0.040065,-0.008916
26403,203611320.0,DISNEY WALT CO,0.016556,0.004615,-0.001981,-0.009837,-0.004192,0.00778,-0.013714,0.005893,-0.000458,0.006777,0.003366,0.000272,0.002085,-0.003256,0.001724,-0.001178,-0.007437,0.008498,0.00145,-0.001448,0.005346,-0.001893,0.003792,-0.007826,0.0,-0.009157,-0.007046,0.013638,0.005636,-0.006057,0.002092,0.007987,0.003872,0.015517,-0.005299,0.00808,0.007751,-0.005594,0.005977,0.004718,-0.016871,0.009642,0.014456,-0.00139,0.006349,0.0121,-0.016311,0.003559,0.007266,0.013827,-0.001694,0.003818,0.006509,-0.001764,0.006058,-0.002258,0.000168,-0.004441,0.000926,-0.00555,0.001776,0.01165,0.001585,-0.00025
90319,190600045.0,GOOGLE INC,0.004355,0.003048,-0.017718,-0.014667,0.013007,0.012748,-0.005775,-0.012917,0.001411,0.017999,-0.004934,0.000329,0.004774,0.00588,0.007783,-0.004113,-0.013219,0.012902,-0.000126,-0.015988,0.007133,0.008631,0.002419,-0.006483,-0.003915,-0.01101,-0.002429,0.019256,-0.004633,-0.004672,-0.008165,0.003444,0.003175,0.017527,0.002409,0.003874,0.006629,-0.008555,-0.00111,-0.008764,-0.021354,-0.002236,0.006037,0.007436,-0.003143,0.008083,-0.015145,0.005446,0.021041,0.028088,0.021776,-0.000377,0.030516,0.162584,-0.009691,0.003623,-0.00036,-0.029305,-0.029582,0.005345,0.002112,0.002683,0.004732,-0.010624
65875,190233681.89,VERIZON COMMUNICATIONS INC,-0.000595,0.002182,-0.008511,-0.008984,0.001813,0.008245,-0.006781,-0.003614,0.002217,0.004826,-0.003602,-0.003816,-0.001008,0.002825,0.004226,-0.005812,-0.00383,0.003035,-0.000605,-0.002019,-0.00445,-0.001625,-0.001221,-0.019968,-0.018087,0.004446,-0.002108,0.002746,0.006109,-0.010678,-0.005291,0.008936,-0.003163,0.010578,-0.006489,0.001475,0.005049,-0.010048,0.003172,0.003794,-0.01785,-0.003421,0.008367,0.004255,-0.00339,0.004464,-0.00254,-0.00687,0.015997,0.004255,0.004449,-0.001687,0.010564,-0.005018,0.010717,-0.023493,-0.011071,-0.002153,-0.006688,-0.004561,0.001309,0.0146,0.002362,0.002571
59408,187177584.6,BANK OF AMERICA CORP,0.0113,0.020484,-0.005474,-0.00367,-0.003069,0.012931,0.002432,-0.003639,0.002435,0.003036,-0.010291,0.009786,0.015748,-0.001789,-0.000597,0.001195,-0.014925,0.014545,-0.004182,-0.010198,0.00303,0.010272,0.01555,-0.00886,0.024434,-0.006399,0.013466,0.016176,-0.005685,0.0,-0.001144,0.004579,-0.010256,0.000576,-0.012083,0.017472,0.011448,-0.010187,-0.006861,0.002303,-0.029868,0.007697,0.011751,-0.011034,-0.005285,-0.014758,-0.026363,0.014154,0.01335,0.019162,0.006463,0.032108,0.015272,0.008357,0.001105,-0.002208,0.020465,-0.014634,-0.015402,-0.012849,0.011885,0.01566,-0.001652,-0.013789
11308,178698164.32,COCA COLA CO,0.008629,0.001222,-0.005127,-0.002209,0.000984,0.00688,-0.000976,-0.006107,0.008847,0.010962,0.000482,-0.004817,-0.000242,0.000968,-0.002902,-0.000485,-0.005338,0.003171,0.000486,-0.004375,-0.000488,0.001221,-0.002928,-0.006851,-0.012072,0.001496,0.000996,0.003234,0.002479,-0.003491,-0.009259,0.012377,0.00474,0.009436,-0.00615,0.00198,-0.00247,-0.004705,-0.00423,-0.0005,-0.015,-0.004315,0.006883,-0.000253,-0.001773,0.021055,-0.009689,0.001505,0.011774,0.006685,0.012543,-0.000972,0.00851,-0.005545,0.003152,-0.004592,-0.00704,-0.001467,-0.009794,0.002473,0.000247,0.000986,-0.000739,0.012821
70519,177375824.4,CITIGROUP INC,0.008252,0.007626,-0.015138,-0.009934,0.010223,0.013318,-0.000926,-0.004262,0.00856,0.00738,-0.006593,0.007928,0.012073,-0.007952,-0.000911,0.002371,-0.01328,0.011615,-0.005832,-0.008616,0.006842,0.004959,0.01663,-0.005393,0.016447,-0.010491,0.006289,0.018214,0.003332,-0.001748,-0.008055,0.007414,-0.009287,0.003891,-0.009338,0.012805,0.007726,-0.01272,-0.008295,0.00267,-0.025914,0.00656,0.007965,-0.005568,-0.005237,-0.01053,-0.031193,0.017235,0.015826,0.017962,0.006662,0.009837,0.037726,0.002731,0.001702,0.004248,0.020981,-0.007789,-0.019542,-0.012607,0.007074,0.009423,0.00017,-0.007133
17778,176550000.0,BERKSHIRE HATHAWAY INC DEL,0.011247,0.016172,-0.005882,-0.006331,0.009694,0.01902,-0.014941,-0.007971,-0.002755,0.00953,-0.002873,0.00222,0.005817,-0.003966,-0.005676,-0.005864,-0.005991,0.008067,0.000644,-0.012777,0.002793,-0.002693,-0.001024,-0.009388,-0.004823,-0.007374,-0.001429,0.008107,0.002554,-0.005568,-0.006927,0.002198,0.001859,0.018558,-0.008643,0.001791,-0.003199,-0.006607,-0.004276,0.001431,-0.023344,-0.000732,0.007396,-0.002142,-0.002054,0.012895,-0.009436,0.007537,0.009916,0.009152,0.000222,0.0096,0.010056,4.6e-05,0.002408,-0.00316,-0.001928,-0.008636,-0.006968,-0.006166,0.020719,-0.003585,0.001983,-0.003469
83443,175206510.75452003,BERKSHIRE HATHAWAY INC DEL,0.015226,0.019461,-0.010879,-0.005396,0.010641,0.020646,-0.014429,-0.009441,-0.00366,0.010537,-0.003567,0.003924,0.004869,-0.004094,-0.004591,-0.004612,-0.006708,0.007798,-6.9e-05,-0.012022,0.002448,-0.002232,0.001119,-0.01271,-0.004315,-0.008809,0.000788,0.008809,0.00355,-0.007569,-0.006344,0.002224,0.001861,0.01929,-0.011986,0.004044,-0.001413,-0.008774,-0.004568,0.002366,-0.023394,-0.00293,0.010359,-0.000945,-0.003639,0.011323,-0.011124,0.009861,0.010705,0.01188,-0.00191,0.010558,0.009186,-0.000278,0.004379,-0.006297,-0.000557,-0.009337,-0.006541,-0.003752,0.017766,-0.002095,-0.00049,-0.00077
10104,173182915.38,ORACLE CORP,0.017194,0.004958,-0.015026,-0.015027,0.005086,0.01219,-0.003863,-0.006159,0.005049,0.013473,-0.005183,0.002039,0.001808,-0.000677,-0.000226,-0.007904,-0.013658,0.018694,-0.006343,-0.008436,0.006898,-0.002055,0.006179,-0.004549,0.000914,-0.016206,-0.000696,0.0202,0.007738,0.001355,-0.013983,0.021043,0.006048,-0.048319,-0.026907,-0.002404,0.005302,-0.012227,-0.003398,-0.001705,-0.013906,-0.002969,-0.001489,0.002982,-0.001487,0.000249,-0.009711,0.010309,0.00448,0.010902,-0.00049,0.000245,0.004168,-0.013672,-0.011634,-0.009016,-0.003791,-0.010654,0.0,-0.012564,0.019995,0.012984,-0.003518,0.007314
77274,172972043.16,GILEAD SCIENCES INC,0.044772,0.00619,-0.02527,-0.006991,-0.004693,0.020238,0.008474,0.007925,0.007863,0.022089,0.00515,0.015554,-0.003964,-0.003527,0.009531,0.004406,-0.017366,0.024506,0.003468,-0.00514,0.016122,-0.001227,0.006231,-0.00628,0.000263,-0.002282,0.009235,0.025447,0.012408,-0.00873,0.00425,0.007701,-0.001596,0.0196,-0.011633,0.014107,0.005926,-0.001637,-0.014589,-0.006072,-0.033849,0.014075,-0.009139,-0.008361,0.005389,-0.004582,-0.019022,0.003719,0.003352,0.007122,0.024531,0.000256,0.012437,-0.004964,-0.000507,-0.003553,-0.002887,0.001873,-0.041051,-0.020296,0.022888,0.023348,0.018927,-0.000339
22752,166575089.12,MERCK & CO INC NEW,0.005037,0.01303,-0.002474,-0.003802,0.000664,0.007297,-0.012183,-0.009333,-0.004374,0.010139,0.007528,-0.003653,0.008499,-0.000991,-0.005954,-0.01198,-0.006905,0.008309,0.004036,0.019933,-0.002299,-0.008395,0.00249,-0.015234,-0.008071,-0.002034,-0.00051,0.013086,-0.004194,-0.017654,-0.01296,0.010329,0.003466,0.011742,-0.009387,0.013611,0.0034,-0.013383,-0.005838,0.01019,-0.020516,-0.006284,0.011769,0.001215,-0.002081,0.007646,-0.011036,0.000523,0.009934,-0.001381,0.00553,0.000516,0.010306,0.0,0.00306,-0.005593,-0.009204,-0.001032,-0.011366,-0.007316,0.0093,0.017733,-0.000342,0.007519
14541,166384693.44,CHEVRON CORP NEW,-0.018188,-0.006603,-0.002954,-0.000463,-0.00352,0.01004,-0.011873,0.001863,0.001302,0.006964,0.005994,-0.012774,-0.015284,0.00219,0.00228,-0.005688,-0.015254,-0.001743,0.001261,-0.002325,-0.003592,-0.000487,-0.003997,-0.007634,0.001973,-0.011517,0.0,0.014041,-0.006972,-0.012362,-0.005808,0.007554,-0.002799,0.004912,-0.007781,0.008244,-0.001994,-0.008193,-0.009368,0.002644,-0.019371,-0.002275,-0.003939,-0.002289,-0.011474,0.005276,-0.017949,0.002351,0.006718,0.002012,0.010042,-0.01371,0.002547,-0.014077,-0.002254,0.010329,-0.004153,-0.006096,-0.025178,-0.016115,0.036572,0.009199,-0.002359,-0.048909
12490,158674074.49530002,INTERNATIONAL BUSINESS MACHS COR,0.013895,0.001727,-0.005116,-0.009995,0.005528,0.009884,-0.009034,-0.003331,0.010144,0.010274,-0.004539,-0.001154,0.002427,0.001614,-0.002417,-0.006461,-0.012136,0.010992,-0.001686,-0.011997,0.003124,-0.003114,0.001592,-0.009063,-0.00582,-0.012306,0.002056,0.019556,-0.000829,-0.010606,-0.004372,0.003489,0.001978,0.006461,-0.007489,0.004431,0.005306,-0.009785,-0.00533,-0.003733,-0.015049,-0.001902,0.011251,0.003648,-0.002181,0.001639,-0.011152,0.004229,0.01892,0.014555,-0.004546,-0.000474,0.014656,0.00883,0.004116,-0.058596,-0.01668,0.008606,-0.012243,-0.004257,0.006161,0.006498,-0.000807,0.006399
66181,152019161.28,HOME DEPOT INC,0.024023,0.004655,-0.018172,0.002314,0.015973,0.022083,-0.005068,0.005541,-0.01182,0.006745,0.012596,0.008646,-0.017406,-0.002136,-0.000803,0.001339,-0.010967,0.011088,0.000267,-0.006863,0.002244,0.004567,0.014069,-0.015023,-0.009779,-0.003987,-0.003639,0.013238,0.002793,-0.0062,-0.005335,0.002,0.002177,0.012492,0.005186,0.005692,0.000973,-0.007333,-0.000979,0.003207,-0.018295,0.005337,0.008459,-0.005175,-0.001525,0.009702,-0.012456,0.003423,0.015443,0.015915,0.004003,0.001907,-0.007354,-0.002266,-0.00926,0.003968,0.009134,-0.002698,-0.008727,-0.004578,0.015654,0.013323,0.000773,0.004894
92611,147017496.58,VISA INC,-0.004239,-0.002889,0.005794,-0.004397,0.013857,0.043406,-0.006478,-0.004781,0.001165,0.019665,-0.006143,0.006181,0.002286,-0.005416,-0.005876,0.003604,-0.015513,0.013861,0.001007,-0.012651,0.006261,-0.001013,-0.001304,-0.010732,0.002346,-0.010092,0.003989,0.024724,0.000144,-0.004451,-0.010962,0.006417,-0.003768,0.010909,-0.011655,0.005823,0.004776,-0.008067,-0.003485,0.001894,-0.029527,0.006445,0.010424,0.005748,-0.001758,-0.005138,-0.015346,0.004795,0.020432,0.016077,0.008343,-0.001141,0.007855,0.004393,0.025677,-0.009354,-0.000694,-0.003057,0.042509,-0.012567,0.011914,0.016992,0.004868,-0.013616
76076,144503337.3,CISCO SYSTEMS INC,0.010406,0.001373,-0.009599,0.002769,-0.005696,0.014754,-0.000684,0.000685,0.004105,-0.010222,0.017212,0.007107,-0.00084,-0.003867,-0.006415,-0.005776,-0.010595,0.012435,0.001365,-0.001363,-0.004435,-0.003427,0.000344,-0.016501,-0.001049,-0.010672,-0.001238,0.014873,0.006978,-0.011088,-0.002102,0.008076,0.007663,0.009678,-0.006162,-0.0031,-0.005356,-0.009554,-0.003858,-0.004225,-0.026167,-0.002905,0.003642,-0.000731,-0.004025,0.005143,-0.013523,-0.002964,0.01375,0.018695,0.008636,0.002854,0.007471,-0.004943,-0.005323,-0.006778,-0.011135,0.017436,0.013924,-0.00669,0.0,0.006735,-0.003521,0.00424
13856,141537475.54999998,PEPSICO INC,0.004626,0.004081,-0.005524,0.000629,-0.003456,0.014714,-0.002072,-0.001557,0.002183,0.016492,0.002245,-0.001731,-0.00102,-0.002654,-0.005016,-0.009671,-0.004883,0.006159,0.007055,-0.006491,-0.00477,0.000834,-0.000495,-0.012172,-0.011579,-0.002257,0.002477,0.006662,0.004269,-0.00372,-0.011735,0.009823,0.005345,0.012547,-0.003885,0.007801,0.0,-0.003243,-0.004827,0.000844,-0.012854,-0.003736,0.012642,0.001481,-0.002747,0.021186,-0.008195,-0.010668,0.010149,0.017478,-0.000926,-0.00803,0.005708,-0.001238,0.005476,-0.003905,0.002476,-0.003087,-0.007123,-0.005406,0.004704,0.00437,0.001036,-0.002898
59328,137628300.0,INTEL CORP,0.026728,0.000299,-0.016452,-0.012868,0.000776,0.017212,-0.003354,-0.01346,0.012093,0.01011,0.000607,0.012731,-0.007782,0.006636,0.005394,-0.002981,-0.010314,0.018275,0.008899,0.013231,-0.016106,-0.018729,-0.016231,-0.012832,-0.014547,-0.01696,-0.001597,0.01824,0.000943,-0.016641,0.002235,0.007805,0.009957,0.013459,-0.009574,0.005925,-0.005425,-0.005454,0.002507,-0.030322,-0.02031,0.000823,-0.007726,0.012425,-0.016855,-0.004661,-0.013378,-0.019322,0.008296,0.019198,-0.002691,0.001349,0.007073,-0.014381,-0.012555,-0.013059,-0.004004,-0.00035,-0.01871,0.010335,0.021517,0.001727,-0.003447,0.001384
14008,133899367.5,AMGEN INC,0.015515,0.010913,-0.01647,-0.003073,-0.006606,0.028119,-0.007946,-0.012543,0.000948,0.022666,0.002346,0.006652,0.000734,0.002568,-0.000854,-0.001587,-0.027937,0.008993,-0.01926,-0.006927,0.004928,-0.003757,0.004411,0.00611,-0.005313,-0.00496,-0.010673,0.004845,0.015493,-0.011649,-0.000128,0.000833,-0.003712,0.028718,0.003747,0.009333,-0.003267,-0.011132,-0.007067,-0.004661,-0.040628,0.012665,0.009575,-0.011162,0.008091,0.005761,-0.019821,-0.006566,0.018439,0.010772,0.022856,0.007093,0.016142,0.001411,0.006554,-0.003894,0.00336,-0.000913,-0.033577,0.043824,0.043494,-0.007352,0.001283,0.02854
92602,132501878.58,PHILIP MORRIS INTERNATIONAL INC,-0.000958,-0.002159,-0.004807,0.0128,0.001669,0.014046,-0.012443,0.0,0.004755,0.026736,-0.002535,-0.006238,-0.004301,-0.002919,-0.003161,-0.011628,-0.00511,0.005972,0.000475,-0.014123,0.001445,-0.002885,-0.006389,-0.007158,-0.02603,0.005646,0.007486,0.019071,-0.000486,-0.004742,-0.007207,0.006768,0.000122,0.015642,-0.005414,0.005686,-0.009263,-0.00676,0.006064,0.000615,-0.01512,0.000624,0.014095,-0.001599,0.00037,0.015271,-0.010553,-0.004046,0.011325,0.002678,0.003642,-0.000121,0.031692,0.006331,-0.002563,-0.000818,-0.000234,-0.001052,-0.00913,0.010396,0.000818,-0.001752,-0.000702,0.00164
