permno,mkt_cap,asset_name,2016-12-01,2016-12-02,2016-12-05,2016-12-06,2016-12-07,2016-12-08,2016-12-09,2016-12-12,2016-12-13,2016-12-14,2016-12-15,2016-12-16,2016-12-19,2016-12-20,2016-12-21,2016-12-22,2016-12-23,2016-12-27,2016-12-28,2016-12-29,2016-12-30,2017-01-03,2017-01-04,2017-01-05,2017-01-06,2017-01-09,2017-01-10,2017-01-11,2017-01-12,2017-01-13,2017-01-17,2017-01-18,2017-01-19,2017-01-20,2017-01-23,2017-01-24,2017-01-25,2017-01-26,2017-01-27,2017-01-30,2017-01-31,2017-02-01,2017-02-02,2017-02-03,2017-02-06,2017-02-07,2017-02-08,2017-02-09,2017-02-10,2017-02-13,2017-02-14,2017-02-15,2017-02-16,2017-02-17,2017-02-21,2017-02-22,2017-02-23,2017-02-24,2017-02-27,2017-02-28
14320,1999822.42,QUNAR CAYMAN ISLANDS LTD,0.000999,-0.005655,0.0,0.002342,0.0,0.001335,0.0,-0.002,-0.000668,0.0,0.001337,-0.003672,0.00536,0.001333,-0.002662,0.0,0.001001,0.001667,0.0,-0.000333,0.002996,0.00166,-0.000331,0.001326,0.002979,0.00066,0.0,0.008905,-0.005557,0.001315,0.000985,-0.002296,0.001315,-0.000985,0.000329,0.002628,-0.001638,-0.000328,-0.000657,0.001314,-0.00164,0.006244,-0.000653,0.000654,0.003266,0.000977,0.004553,0.005503,0.047328,-0.05933,0.001634,0.004568,0.00747,-0.004513,-0.007772,-0.000979,-0.007187,-0.000987,0.002964,-0.001314
14159,1998728.82,FIREEYE INC,-0.035826,0.01454,0.035032,0.015385,0.031061,0.016899,-0.010838,-0.027027,0.0,-0.018769,0.008416,0.002276,0.006056,-0.023326,-0.033898,-0.031101,0.004938,0.014333,-0.035123,-0.010879,0.006768,0.033614,0.030081,-0.006314,-0.003971,0.011962,0.016549,0.005426,-0.002313,0.03864,-0.020833,-0.007599,0.004594,-0.006098,-0.006902,-0.0139,0.019577,-0.015361,-0.017161,0.028571,0.045525,-0.02952,-0.013688,-0.157286,-0.007319,0.023963,-0.009001,0.022707,0.017762,0.026178,0.011054,-0.013457,-0.032396,0.042291,-0.002536,-0.048305,0.007124,-0.006189,0.023132,-0.02087
90634,1998437.48,B OF I HOLDING INC,0.023276,-0.01737,0.025673,0.038162,0.044269,0.075322,0.005632,-0.025901,0.006827,-0.040328,0.008553,0.008112,0.03365,0.006016,0.0,-0.012311,0.030983,0.02867,-0.024177,-0.004818,-0.012794,-0.005254,0.034155,-0.008853,-0.008932,0.002426,-0.000692,0.010381,-0.018493,0.017097,-0.042539,0.006091,-0.024929,-0.008766,-0.030582,0.029267,0.027326,0.009705,0.011748,-0.002111,0.040197,0.008475,-0.036975,0.017452,-0.009605,0.0,-0.010391,0.033602,0.001016,0.026049,-0.001978,-0.003964,0.001327,-0.015568,-0.004038,0.022973,0.012219,0.006199,0.015564,0.007024
86810,1998405.84,TREX COMPANY INC,0.027816,0.004732,0.012364,-0.008142,-0.018177,0.025978,0.00844,-0.006494,0.004357,-0.023572,-0.007109,-0.003878,-0.011381,-0.000757,-0.000455,-0.013346,0.004304,0.012244,-0.003629,0.001214,-0.023947,0.042391,0.03173,-0.030754,-0.002979,0.005827,0.021093,0.00771,-0.009961,0.017644,-0.018771,0.01212,-0.022796,-0.000295,0.006498,0.031401,-0.004695,-0.023585,-0.002049,-0.011735,0.005344,-0.000886,-0.01862,0.032224,-0.009045,-0.013691,0.003731,0.012193,0.009108,0.002912,-0.004064,0.021571,0.006848,-0.01077,0.019195,-0.075053,0.010637,-0.003157,0.029864,-0.003954
16051,1996022.9000000001,ACACIA COMMUNICATIONS INC,-0.056165,0.01591,0.039904,0.015639,0.034788,-0.0372,-0.042788,0.008223,-0.027432,-0.002439,0.025829,-0.011025,0.003917,0.004652,-0.014937,-0.005004,0.001067,0.022835,-0.019199,-0.041578,-0.022324,-0.000648,0.019446,-0.035289,0.004449,0.043635,-0.095567,0.034063,0.033782,-0.005853,-0.027801,0.00942,0.054658,-0.013114,0.006724,0.075064,-0.054586,-0.025192,-0.021188,-0.044441,-0.001716,-0.054839,0.042925,-0.00157,-0.029869,-0.013144,0.026273,0.007644,-0.011644,0.099786,0.066548,-0.012023,-0.011245,0.037233,-0.000601,-0.064923,0.019447,-0.148037,-0.019245,-0.019811
13830,1992946.32,WEST CORP,0.005868,-0.02625,0.028241,0.005826,0.009516,0.031967,0.00278,-0.005148,-0.00199,-0.015556,0.012966,-0.0056,0.019308,0.003157,0.007868,-0.002732,-0.005871,0.007087,-0.023847,0.007209,-0.015507,0.010905,0.005993,-0.014297,-0.002417,-0.002019,0.005261,0.015298,-0.016257,0.016123,-0.0119,0.002007,-0.034054,0.025715,-0.004852,0.004876,0.007683,-0.010835,0.001217,-0.017828,0.001238,-0.018954,-0.01764,0.004275,-0.00298,-0.003843,-0.004286,0.05381,0.017974,-0.008427,-0.014569,0.000821,0.004309,0.001237,0.009885,0.00938,-0.003636,-0.012165,0.000411,-0.018876
85081,1991395.53,I N G GROEP N V,0.011054,-0.02551,0.041137,0.045977,0.005495,-0.003415,-0.009596,0.004152,-0.002068,-0.019337,0.001408,-0.005626,-0.007779,0.012117,0.006338,-0.002799,0.002105,-0.005602,-0.014085,-0.004286,0.011478,0.022695,0.013176,0.00616,-0.004762,-0.016405,0.00139,0.005552,-0.00069,0.009669,-0.017784,-0.008357,-0.003511,0.007752,-0.003497,0.002807,0.03359,-0.006771,-0.002727,-0.019822,0.002789,0.006259,0.017968,0.014936,-0.016722,-0.002041,-0.027267,0.021023,-0.018531,0.011189,0.004149,0.00551,0.002055,-0.017772,-0.010438,-0.004923,-0.008481,-0.013542,-0.000723,0.0
13145,1991362.56,GAZIT GLOBE LTD,-0.032751,0.014718,0.014607,-0.008859,0.021229,-0.00547,0.005501,-0.027352,0.03712,-0.022777,-0.016648,0.0,-0.019187,-0.010357,0.009302,-0.020737,0.0,0.012941,0.010453,-0.012644,0.005821,0.059028,0.019672,-0.022508,0.004386,0.015284,0.006452,0.005342,0.009564,0.013684,0.001038,-0.007261,-0.010449,0.0,0.001056,0.009494,-0.00627,-0.001052,0.003158,-0.019937,-0.007495,0.020496,0.02537,-0.010309,0.004167,0.006743,0.009789,0.027551,-0.000993,-0.001988,-0.003984,-0.018,0.023697,0.00371,-0.032706,0.03791,-0.009872,0.003988,0.024826,-0.007752
92326,1990166.5200000003,C V R ENERGY,0.034071,-0.031792,0.078209,0.02381,0.143321,0.171712,-0.052483,-0.011078,0.001723,-0.095484,0.019496,-0.009795,0.007065,0.000935,0.001869,0.104944,0.004221,-0.002102,0.016849,0.019884,0.031275,-0.021662,0.002415,-0.033333,-0.044038,-0.038679,0.015371,0.022262,-0.006969,-0.002193,0.021099,-0.000861,-0.015511,0.018818,-0.010739,0.04733,0.026534,-0.009693,-0.055465,-0.025043,-0.016386,-0.017109,-0.007787,0.009695,-0.013718,-0.007881,0.020094,-0.006871,-0.004613,-0.008341,0.021028,-0.014645,0.094752,0.007213,0.00337,-0.039043,0.015727,-0.024176,-0.002252,0.034763
14185,1982512.0,COOPER STANDARD HOLDINGS INC,0.006295,0.000209,0.016052,0.017542,0.008569,0.009696,0.034551,0.001627,0.002197,-0.033365,0.007988,0.005381,0.002141,0.024859,-0.008528,-0.004396,0.003648,0.006312,-0.018913,-0.003681,0.005153,0.004837,0.039469,-0.005927,-0.00559,0.001967,0.012529,-0.002678,-0.024537,0.003417,-0.028853,0.011202,-0.005491,0.006393,-0.002214,0.019389,0.014005,-0.017637,-0.00399,-0.020601,0.025222,0.010638,-0.017011,0.02027,-0.017243,-0.0041,-0.011203,0.011426,0.018861,0.009961,0.005675,0.010362,-0.015017,0.048712,0.046893,-0.017104,-0.013353,-0.008382,0.013032,-0.02651
82855,1981258.3,EL PASO ELECTRIC CO,-0.009989,0.008969,0.003333,0.005537,0.014317,0.009772,0.01828,0.001267,0.012739,-0.035639,0.017391,0.002137,0.00533,0.003181,-0.002114,-0.004237,0.002128,-0.003185,-0.01278,0.009709,-0.00641,0.003226,0.006431,0.0,-0.00213,-0.024546,0.008753,0.015184,-0.00641,0.0,-0.004301,0.0054,-0.016112,0.004367,-0.007609,-0.003286,-0.005495,-0.001105,-0.004425,-0.002222,0.022272,-0.013072,0.013245,0.007625,-0.010811,0.004372,0.006529,0.0,0.008649,0.0,-0.005359,-0.003233,0.010811,-0.003209,0.013949,0.0,0.02328,0.004137,0.00309,0.00308
15183,1979986.32,SPARK THERAPEUTICS INC,-0.095801,0.005428,0.011498,0.137887,-0.06237,0.033352,-0.067958,0.012697,-0.008929,0.000767,0.014365,0.000944,-0.040181,0.034198,-0.051881,-0.051313,0.091908,-0.00329,-0.017278,-0.00079,-0.013444,0.075752,0.108234,-0.013616,-0.003238,0.068388,-0.006241,-0.096457,0.02103,-0.002793,-0.051287,0.036347,-0.002848,0.02196,0.006813,0.013188,0.002226,-0.009057,0.025349,-0.01665,0.078502,0.015382,0.012338,0.001697,-0.006006,-0.017199,-0.005833,0.021725,-0.011485,-0.001413,0.018082,0.003398,-0.006157,-0.001239,0.003411,-0.05146,-0.014663,-0.008929,0.084751,-0.019071
89517,1974792.93,NUVEEN PFD SECURITIES INCOME FD,-0.017341,0.024706,0.0,0.005741,0.004566,-0.006818,0.003433,0.007982,0.00362,0.0,0.010216,0.005618,-0.004469,-0.002245,0.003375,0.004484,0.003348,-0.003337,0.024554,0.013072,0.001075,0.015038,-0.002116,-0.004242,-0.011715,0.010776,0.004264,0.006582,-0.005308,0.004269,0.005314,-0.005285,-0.005314,0.001068,0.008538,0.003175,-0.005274,0.006363,0.004215,0.004197,0.005225,0.0,0.006237,-0.011364,0.00418,0.006244,-0.005171,-0.004158,0.002088,0.006458,-0.005208,-0.003141,-0.002101,0.003158,0.005247,-0.002088,0.003138,0.003128,0.003118,0.004145
92771,1974273.6,H S N INC NEW,-0.015748,-0.014667,-0.013532,-0.00554,-0.001393,0.026499,-0.001359,-0.023129,0.011142,-0.004132,-0.005533,-0.009736,0.014045,0.015236,-0.00955,-0.046832,-0.013006,0.013177,-0.011561,0.0,0.002924,-0.001458,0.007299,-0.026087,-0.004464,-0.001495,0.016467,-0.022091,0.013554,0.007429,0.001475,0.005891,-0.020498,0.004484,0.005952,0.008876,0.014663,0.0,-0.001445,0.007236,0.012931,-0.011348,-0.008608,0.002894,0.008658,-0.001431,0.010029,0.02695,0.0,-0.013812,0.009804,0.012483,-0.015069,0.0,0.054242,0.077836,-0.050184,0.028351,0.015038,-0.069136
11481,1968687.5,EBIX INC,-0.031879,0.012998,0.01882,0.007557,0.003333,0.013289,-0.021312,-0.001675,0.003356,-0.008361,0.009275,-0.010025,0.005063,0.00084,-0.012584,-0.019541,0.008666,0.001718,-0.01801,0.033188,-0.035503,0.01227,0.02684,-0.005902,-0.011026,-0.006003,-0.013805,0.014873,-0.006034,0.001735,-0.008658,0.004367,-0.013044,0.0,0.003524,-0.001756,0.00088,-0.009666,0.004437,-0.018551,-0.0009,-0.009009,0.012727,0.017953,0.004409,0.005268,-0.008734,0.007048,0.016623,-0.006885,0.0,0.017331,0.002555,0.008496,-0.005055,0.00254,0.012669,0.001251,0.0,0.042535
13634,1967102.55,AMBARELLA INC,-0.002113,-0.112722,0.047549,0.002629,-0.009439,-0.019234,-0.020151,-0.025891,0.012818,0.0067,0.011093,-0.012434,0.009628,0.005502,-0.004195,-0.004762,0.020611,-0.015146,-0.009337,0.002957,-0.00258,-0.029374,0.020556,0.050727,-0.030529,-0.015562,-0.001116,-0.050456,-0.003725,0.016335,-0.040085,-0.003026,-0.015581,0.004317,-0.005526,0.049393,0.020788,-0.020173,-0.018235,-0.005792,-0.003415,0.008668,0.010192,0.020376,0.009112,0.030356,0.002424,0.019531,-0.005291,-0.004035,0.013812,0.013261,-0.009681,0.004164,0.040382,-0.001213,-0.010583,0.029809,0.017878,-0.013884
89215,1963842.5999999999,A M N HEALTHCARE SERVICES INC,0.001501,-0.004498,0.021084,0.042773,0.014144,0.020921,0.039618,0.031538,-0.007643,-0.001284,-0.020566,0.001312,0.02097,0.01027,0.002541,-0.00507,-0.001274,0.007653,0.002532,-0.018939,-0.010296,0.019506,0.005102,-0.027919,-0.01436,0.011921,-0.014398,0.023904,-0.038911,0.004049,-0.001344,-0.001346,-0.01752,0.015089,-0.012162,-0.012312,0.01108,-0.005479,0.002755,-0.021978,0.007022,0.008368,0.004149,0.024793,-0.017473,0.001368,0.001366,0.030014,-0.001324,0.011936,0.019659,0.006427,0.005108,0.034308,0.038084,-0.005917,-0.003571,-0.001195,0.0,-0.01555
13940,1961396.76,PORTOLA PHARMACEUTICALS INC,-0.037243,0.035797,0.035674,0.021529,-0.045311,0.005519,0.021954,-0.017186,0.009836,-0.01461,0.007139,0.026172,0.075452,-0.030632,-0.022426,-0.023462,0.33796,-0.090982,0.006585,-0.027911,0.006729,0.016934,0.081946,0.011341,0.019624,0.006677,-0.011315,-0.043015,0.028866,0.007615,-0.009547,0.027711,-0.006643,-0.023997,0.010883,0.005981,0.006738,-0.006299,0.013075,-0.001173,0.066954,0.01211,0.033358,0.027368,-0.031762,-0.002469,-0.032885,-0.006216,0.069169,0.037509,0.004643,0.015517,-0.01593,0.046581,0.030934,-0.015922,0.000622,0.041667,0.044478,-0.00886
90914,1958290.8,WEBMD HEALTH CORP,-0.012374,-0.00019,0.012151,0.004314,-0.004109,-0.005626,0.0,-0.000377,0.002642,0.00414,-0.00937,-0.03216,0.009187,-0.002518,-0.028738,-0.010596,0.006264,0.005422,-0.00739,0.002616,-0.005218,0.007262,0.015422,-0.005523,0.0,0.006743,0.010047,-0.002731,-0.006845,0.004136,-0.001373,-0.005892,0.0,0.003358,-0.024217,0.000605,-0.007461,-0.013409,-0.006796,0.025296,0.008898,-0.00902,0.012338,0.018581,0.000392,-0.006863,0.000197,-0.000197,0.001777,0.01084,-0.004484,0.004896,0.003898,-0.006795,0.000977,0.01406,0.005007,-0.000766,0.001918,-0.006699
18403,1954622.0,PENNEY J C CO INC,0.006336,0.029381,0.005097,0.016227,0.041916,0.011494,-0.033144,-0.040157,0.007143,-0.032421,-0.029319,-0.070119,0.008121,0.039125,0.002215,-0.054144,-0.011682,0.008274,-0.007034,-0.005903,-0.013064,0.002407,0.016807,-0.072019,-0.036896,-0.050198,-0.026426,0.007143,-0.015603,-0.025937,0.026627,-0.018732,-0.017621,0.023916,0.0,0.014599,-0.001439,-0.024496,-0.047267,0.015504,0.015267,-0.018045,0.029096,-0.004464,-0.008969,0.001508,0.051205,0.012894,0.009901,-0.016807,0.035613,0.005502,-0.038304,0.0,0.004267,-0.001416,-0.02695,-0.058309,0.027864,-0.045181
92924,1954482.45,DIGITALGLOBE INC,-0.017107,0.017405,0.001555,-0.006211,0.004688,0.006221,-0.001546,-0.068111,-0.009967,-0.010067,0.013559,-0.028428,0.027539,0.035176,-0.045307,0.00339,0.011824,-0.011686,-0.011824,-0.008547,-0.012069,0.034904,0.003373,-0.006723,-0.020305,-0.001727,0.008651,0.0,-0.003431,0.013769,-0.01528,-0.006897,0.0,-0.012153,-0.003515,0.005291,0.010526,0.003472,0.019031,-0.044143,-0.003552,0.019608,0.0,0.033217,-0.025381,-0.001736,-0.017391,0.019469,0.006944,0.005172,0.008576,0.015306,-0.008375,0.182432,-0.028571,0.0,0.001471,-0.082232,0.008,0.004762
10517,1950792.8,AARONS INC,0.008585,0.001021,0.015646,0.013396,0.055188,0.019966,-0.001844,0.011392,0.01583,0.000899,-0.002395,-0.016207,0.014948,0.02104,-0.004416,-0.04997,0.002801,0.001862,-0.008674,0.001562,-0.001872,-0.002813,0.021003,-0.038686,-0.014372,0.012638,0.03808,0.00185,-0.002769,-0.011108,-0.000936,0.009057,-0.096565,0.038369,0.011217,0.027733,0.00127,-0.018706,-0.013247,0.004257,0.008803,-0.004525,-0.004545,-0.02381,-0.004678,-0.003021,0.0,0.009091,0.002669,-0.01797,-0.003389,0.0017,0.002037,-0.087737,0.002228,0.002594,-0.005174,0.009658,0.005887,-0.002195
79878,1949925.12,UNIVERSAL FOREST PRODUCTS INC,0.001611,-0.006533,0.036722,0.003708,0.029458,0.001228,-0.001321,0.009067,-0.003557,-0.013432,-0.017233,-0.012207,0.009612,0.031183,0.008855,-0.001401,-0.011595,0.011258,-0.027692,-0.001058,-0.015797,0.01928,-0.001344,-0.016056,-0.008306,-0.008769,0.023857,0.004563,-0.028511,0.022384,-0.023061,0.014641,-0.03956,-0.003066,0.031064,0.0351,0.020653,-0.016471,-0.003541,-0.02324,0.0,-0.002458,-0.007688,0.012316,-0.0104,0.006246,-0.000887,0.019231,0.02419,-0.0188,-0.005584,0.036987,-0.007656,-0.01496,0.021588,-0.014119,-0.088676,-0.00614,0.020314,-0.016728
88790,1943580.5,ARRAY BIOPHARMA INC,-0.021618,0.036616,0.060901,-0.005741,0.005774,0.002296,-0.008018,0.006928,-0.036697,0.040476,-0.004577,0.005747,-0.004571,0.005741,-0.020548,0.003496,0.022067,-0.001136,-0.015927,0.003468,0.012673,-0.026166,0.071262,-0.038168,0.013605,0.051454,0.037234,-0.033846,0.073248,0.075173,0.034039,0.00089,-0.005333,0.015192,-0.015845,-0.010286,0.001356,-0.002708,0.01267,-0.051832,0.024505,-0.015639,0.015888,-0.01012,-0.012082,-0.009407,0.016144,0.173832,-0.045382,-0.018349,0.019541,-0.004167,-0.064435,0.016995,-0.043096,-0.012868,-0.035382,0.019305,0.082386,0.006124
37568,1943447.7,FRANKLIN ELECTRIC INC,0.035852,0.025958,0.033735,-0.011655,0.049528,-0.053933,0.002375,-0.005924,0.001192,-0.020238,0.001215,-0.033981,-0.007538,0.006329,-0.012579,-0.010191,0.002574,0.012837,-0.024081,0.002597,0.007772,0.01928,0.011349,-0.022444,-0.003827,-0.007682,0.025807,0.006289,-0.015,0.016497,-0.02372,0.012788,-0.012626,0.002558,-0.010204,0.027062,0.037641,-0.003628,0.0,-0.020631,0.002478,-0.002478,-0.007453,0.021277,-0.017157,0.01621,-0.030675,0.034177,0.001224,0.003667,-0.004872,0.00612,0.002433,-0.010922,0.06135,-0.002312,-0.022016,0.018957,0.006977,-0.032333
76837,1941309.3199999998,HAEMONETICS CORP MASS,-0.014131,0.015613,0.002016,0.005533,-0.001751,0.002506,0.00075,0.008242,-0.000248,-0.003469,0.020388,-0.002924,-0.017595,0.019652,-0.001464,-0.013438,0.005943,-0.000492,-0.017241,0.001754,0.005754,-0.014925,0.007323,-0.012033,0.005582,0.008327,0.012513,-0.009639,-0.000998,0.010492,-0.023239,0.000253,0.012652,0.001499,-0.009481,-0.009572,0.009156,-0.011341,0.014785,-0.01683,0.018396,0.02007,0.002459,0.01423,-0.080793,-0.022368,-0.006729,0.013279,0.006419,0.006112,0.001321,-0.000264,-0.00686,0.002922,0.010066,-0.012326,-0.004249,0.0008,0.001599,-0.006917
75937,1939697.7,LUXOTTICA GROUP S P A,0.012464,0.006818,0.020316,-0.008296,-0.005763,-0.009723,0.013029,-0.005965,0.015939,-0.004799,0.005007,-0.017531,-0.009016,0.003601,0.009443,-0.007671,0.003582,0.007139,-0.005783,0.003565,0.003926,-0.022905,-0.006099,-0.020134,-0.004892,-0.016126,0.010194,0.025129,0.003281,0.008465,0.082221,-0.011105,-0.026203,0.000183,-0.012262,-0.004262,0.002605,-0.012992,0.016924,-0.003513,-0.006124,-0.019791,0.024952,0.006319,-0.02844,0.008934,0.003014,0.001315,-0.003752,0.003577,0.006379,-0.008016,-0.008645,-0.010237,-0.005938,0.001349,0.005003,0.003255,0.006679,0.002085
75320,1938409.77,UNITED STATES CELLULAR CORP,0.005315,0.035422,0.014297,0.012333,0.020885,0.017048,-0.002395,-0.005281,0.000965,0.04918,-0.01057,-0.006038,0.016823,-0.009651,0.000464,0.006494,0.011751,0.008882,-0.012867,0.013035,-0.013093,0.044602,-0.000876,-0.002192,-0.007687,-0.009075,-0.002234,-0.006492,0.004507,-0.002243,-0.006745,0.008149,0.008532,-0.009127,-0.000674,-0.006745,0.003395,0.010377,0.009154,-0.006637,-0.006904,-0.043059,0.001406,0.010531,-0.028717,-0.001431,0.010267,0.007091,0.018775,0.002073,-0.002299,-0.002304,0.00739,0.014214,0.008816,0.012996,-0.008184,-0.087868,-0.045232,-0.04251
12374,1934866.7999999998,INPHI CORP,-0.112464,-0.001996,0.032242,0.011138,0.050048,0.023945,-0.028953,-0.025229,0.020471,0.005303,0.019725,0.022942,0.020009,0.016167,0.019941,-0.022671,-0.007448,0.01458,-0.024937,-0.008236,-0.024913,0.001345,-0.000224,-0.006716,-0.002705,0.010396,0.019682,0.016451,0.014674,0.013186,-0.020361,0.001714,-0.011979,0.004547,-0.010776,0.01329,0.003655,-0.009212,0.008,-0.006649,-0.010581,0.030991,0.005292,0.004211,0.002726,0.023003,0.000409,-0.0047,-0.019709,-0.007749,0.020051,0.029588,0.010852,0.006163,0.01561,-0.007199,-0.032138,-0.014375,-0.02424,-0.01179
16435,1927452.96,ADVANCED DISPOSAL SERVICES INC,0.004487,-0.002481,-0.013433,0.009581,-0.002997,-0.007014,0.022704,-0.000493,-0.014314,-0.028042,0.006182,0.031746,0.040695,0.020506,0.018692,-0.002294,0.010575,0.000455,-0.006367,0.011899,0.004975,0.010801,-0.0187,0.001815,0.007246,-0.008993,0.001815,-0.001359,-0.0322,0.017338,-0.003685,0.007859,-0.025229,0.013647,0.018106,0.00456,0.016795,-0.010714,-0.008123,-0.002275,0.012768,-0.00045,-0.010811,-0.006375,0.001375,-0.005034,0.017939,-0.010393,0.009132,-0.003167,-0.004539,0.018696,-0.0094,-0.004971,0.019982,-0.015138,-0.005425,-0.007273,0.007326,-0.005455
40416,1927164.8,AVON PRODUCTS INC,-0.048417,0.005871,0.021401,0.089524,-0.057692,0.025974,0.007233,-0.032316,0.029685,-0.018018,-0.001835,-0.020221,0.052533,-0.024956,0.003656,-0.04918,-0.009578,0.003868,-0.003854,-0.005803,-0.019455,0.049603,0.035917,-0.023723,0.028037,-0.036364,0.003774,0.015038,0.003704,0.01845,0.047102,-0.024222,-0.035461,0.023897,-0.02693,0.046126,-0.001764,-0.010601,-0.001786,0.026834,0.022648,-0.039182,0.0,0.019504,-0.024348,0.012478,-0.014085,0.030357,0.001733,0.025952,-0.013491,0.001709,-0.186007,-0.033543,0.015184,-0.047009,-0.047085,0.068235,0.004405,-0.035088
52337,1926390.9000000001,TENET HEALTHCARE CORP,-0.003283,-0.008564,0.019934,0.005212,-0.03046,0.018717,-0.003937,-0.003294,-0.006609,-0.043247,0.022253,0.029252,-0.009914,-0.012684,0.006085,-0.006048,0.030426,-0.014436,-0.020639,0.019715,-0.010667,0.037736,0.087662,-0.008955,-0.012048,0.051829,0.015652,0.028539,0.003885,0.007186,0.042261,-0.028963,-0.02115,0.00277,0.005525,0.004396,0.006017,-0.002175,-0.00327,-0.049754,0.012083,0.030699,-0.018753,0.030916,0.002181,-0.01741,0.015504,0.034351,0.0,0.001581,0.012632,0.032225,-0.019134,-0.005647,0.073825,-0.007212,0.00678,0.05772,0.030923,-0.148655
82575,1924295.0799999998,BANNER CORP,0.016305,-0.007927,0.006659,0.003024,0.000565,0.007156,0.010284,-0.027022,0.004946,-0.001893,0.01593,0.003173,0.00856,0.030627,-0.006266,0.005404,0.000179,0.007882,-0.003377,-0.00214,-0.002502,0.008601,0.025937,-0.025974,0.012317,-0.014283,0.022719,0.006647,-0.017202,0.016443,-0.025222,0.008744,-0.005307,0.010315,-0.006689,0.017721,0.010099,-0.005861,-0.004335,-0.021421,-0.001246,-0.008375,-0.012938,0.037684,-0.00807,-0.004775,-0.008353,0.012545,0.000177,0.014157,0.012563,0.003102,0.005669,-0.002562,0.011817,0.001862,0.002534,-0.010111,0.00698,-0.017413
15920,1919928.32,NOMAD FOODS LTD,-0.020191,-0.017354,0.024283,0.006466,0.0,0.004283,0.040512,-0.010246,-0.016563,-0.018947,-0.009657,0.021669,-0.00106,0.010616,0.003151,-0.015707,0.012766,0.007353,0.0,0.003128,-0.005198,0.034483,0.006061,-0.001004,-0.01206,-0.006104,0.001023,0.017382,-0.003015,0.034274,0.010721,-0.008679,0.0,0.001946,-0.005825,-0.001953,0.024462,-0.011461,-0.001932,-0.003872,-0.001944,0.006816,-0.005803,0.02821,0.00473,-0.012241,-0.009533,0.023099,0.005644,-0.008419,0.000943,0.010368,-0.005597,-0.003752,0.015066,0.000928,0.006487,0.000921,-0.00828,-0.001855
13343,1917929.0,M R C GLOBAL INC,0.010432,0.022616,0.014423,0.009479,0.001408,0.028129,0.003648,-0.014085,-0.018894,-0.029122,0.026609,-0.01885,-0.005283,0.030903,0.003747,-0.023332,0.0129,0.011793,-0.032168,-0.008671,-0.015549,0.034551,-0.004771,-0.025408,0.012789,-0.04711,0.025484,0.014414,-0.030377,0.041435,-0.037361,0.02369,0.022649,-0.002889,-0.018349,0.056567,0.023278,-0.016833,-0.007867,-0.027985,-0.013916,0.016058,-0.02682,0.022638,-0.013956,-0.011225,-0.004936,0.025298,-0.001935,0.001454,0.011617,-0.000957,0.006705,-0.024738,0.058537,-0.041014,-0.027871,-0.015324,0.048695,-0.032552
84386,1912303.96,BANCO SANTANDER CHILE NEW,-0.020314,-0.007069,0.026578,0.012483,0.026027,0.010236,0.034361,-0.01661,0.007363,-0.022356,-0.005717,-0.021672,-0.014919,0.00413,-0.014625,0.002319,-0.003239,0.003714,0.011101,0.002287,-0.001826,0.005944,0.0,0.001818,-0.004537,-0.002279,-0.009137,-0.003227,0.000925,0.009704,0.002288,0.002283,-0.001367,0.0,-0.003193,-0.004119,0.013787,0.0068,-0.002251,-0.023466,-0.002311,-0.010653,0.012172,0.010638,-0.003204,0.00505,-0.004568,0.000459,0.011468,-0.000453,-0.009528,0.006413,-0.004097,-0.00457,0.016988,-0.002257,0.0,-0.00724,0.003646,-0.001817
93035,1910649.6,SELECT MEDICAL HOLDINGS CORP,0.004115,-0.012295,0.016598,-0.008163,0.00823,0.028572,0.027778,0.011583,0.015267,-0.026316,0.050193,0.007353,-0.018248,0.011153,-0.007353,0.0,0.002222,0.005174,-0.01103,-0.003717,-0.011194,0.022642,0.02583,-0.014389,0.010949,0.061372,0.020408,-0.006667,-0.010067,0.01017,-0.006711,-0.006757,-0.003401,0.010239,-0.016892,0.006873,0.006826,-0.016949,-0.048276,-0.097826,0.0,-0.012048,-0.004065,0.044898,-0.011719,-0.01581,0.012048,0.015873,0.0,0.003906,0.023346,0.015209,-0.037453,-0.011673,0.023622,-0.007692,0.007752,0.088462,0.031802,-0.013699
77878,1909580.4000000001,L T C PROPERTIES INC,-0.022217,0.015073,0.006871,0.006383,0.02406,0.007903,-0.002331,0.002124,0.003179,-0.039299,-0.004838,0.024751,0.016606,0.001061,-0.022766,0.000218,0.004136,-0.001301,-0.007163,0.016178,0.010757,0.004683,0.006356,-0.004421,-0.001692,-0.006143,-0.004689,-0.000428,0.009426,-0.002547,0.011489,-0.003155,-0.009496,0.00877,0.012935,-0.003768,-0.007144,-0.011217,-0.002354,0.001502,-0.000214,-0.01757,0.00807,0.006491,-0.000215,-0.00043,0.002796,-0.01287,0.005215,-0.002162,-0.008666,0.008304,0.013928,0.002576,0.003854,0.005118,0.000849,0.008056,0.012618,0.001869
