permno,mkt_cap,asset_name,2015-03-02,2015-03-03,2015-03-04,2015-03-05,2015-03-06,2015-03-09,2015-03-10,2015-03-11,2015-03-12,2015-03-13,2015-03-16,2015-03-17,2015-03-18,2015-03-19,2015-03-20,2015-03-23,2015-03-24,2015-03-25,2015-03-26,2015-03-27,2015-03-30,2015-03-31,2015-04-01,2015-04-02,2015-04-06,2015-04-07,2015-04-08,2015-04-09,2015-04-10,2015-04-13,2015-04-14,2015-04-15,2015-04-16,2015-04-17,2015-04-20,2015-04-21,2015-04-22,2015-04-23,2015-04-24,2015-04-27,2015-04-28,2015-04-29,2015-04-30,2015-05-01,2015-05-04,2015-05-05,2015-05-06,2015-05-07,2015-05-08,2015-05-11,2015-05-12,2015-05-13,2015-05-14,2015-05-15,2015-05-18,2015-05-19,2015-05-20,2015-05-21,2015-05-22,2015-05-26,2015-05-27,2015-05-28,2015-05-29
65875,201640397.28,VERIZON COMMUNICATIONS INC,0.000404,0.001617,-0.009687,-0.003057,-0.012878,-0.001243,-0.014929,0.003578,0.022022,0.002257,0.008804,-0.006495,0.012053,-0.004845,0.005274,0.001614,-0.004633,-0.013762,-0.006362,0.002891,0.011532,-0.009976,0.005963,0.011243,0.003234,-0.007254,0.008322,-0.002443,0.004285,-0.003657,0.002855,0.00427,-0.00243,-0.00751,0.009816,-0.004253,0.008135,0.009683,-0.0004,0.000999,0.009385,-0.001583,-0.000594,-0.000595,0.002182,-0.008511,-0.008984,0.001813,0.008245,-0.006781,-0.003614,0.002217,0.004826,-0.003602,-0.003816,-0.001008,0.002825,0.004226,-0.005812,-0.00383,0.003035,-0.000605,-0.002019
84788,199884260.28681,AMAZON COM INC,0.014454,-0.00271,-0.004914,0.013352,-0.019957,-0.004025,-0.023906,-0.008498,0.021481,-0.00978,0.007475,-0.00383,0.008644,-0.005052,0.014066,-0.00893,-0.002719,-0.008367,-0.009731,0.008738,0.010875,-0.006647,-0.004958,0.005388,0.012868,-0.006975,0.018135,0.006139,-0.002321,-0.000758,0.007192,-0.00431,0.006754,-0.027148,0.037145,0.004287,-0.003528,0.000487,0.141311,-0.014693,-0.021092,0.00014,-0.017677,0.002584,0.000402,-0.004373,-0.004962,0.018564,0.015953,-0.001937,-0.004228,-0.009628,0.012674,-0.014528,-0.001784,-0.008301,0.005098,0.018332,-0.009267,-0.005051,0.013985,-0.011242,0.006236
14541,193689234.0,CHEVRON CORP NEW,-0.007312,-0.006988,0.0,-0.004089,-0.011267,0.003863,-0.010005,0.006122,-0.010817,-0.007811,0.014859,0.000388,0.034215,-0.018276,0.021766,-0.010371,-0.016239,0.014108,-0.003975,-0.009216,0.025125,-0.017961,-0.00181,0.004676,0.015578,0.015152,-0.017321,0.002719,-0.000374,-0.003835,0.021972,0.014425,-0.002264,-0.009532,0.010815,-0.005078,-0.002096,0.004292,-0.000909,-0.001547,0.012944,0.00549,-0.005997,-0.018188,-0.006603,-0.002954,-0.000463,-0.00352,0.01004,-0.011873,0.001863,0.001302,0.006964,0.005994,-0.012774,-0.015284,0.00219,0.00228,-0.005688,-0.015254,-0.001743,0.001261,-0.002325
10104,189923874.3,ORACLE CORP,0.004792,-0.014763,0.005302,0.004357,-0.03242,0.007315,-0.02038,-0.008369,0.003617,0.018261,0.024304,-0.01244,0.029391,0.00068,0.005661,-0.003603,-0.012203,-0.017845,0.001398,-0.008141,0.018762,-0.006676,-0.004867,-0.003959,0.007977,0.0,0.003492,0.002088,0.007176,-0.009883,-0.008124,0.029488,-0.012048,-0.010584,0.007442,0.002308,0.002994,-0.003674,-0.007144,0.012303,0.020408,0.005169,-0.024816,0.017194,0.004958,-0.015026,-0.015027,0.005086,0.01219,-0.003863,-0.006159,0.005049,0.013473,-0.005183,0.002039,0.001808,-0.000677,-0.000226,-0.007904,-0.013658,0.018694,-0.006343,-0.008436
26403,187271511.57,DISNEY WALT CO,0.01739,0.004344,-0.007334,-0.005115,-0.011521,0.01387,-0.020616,-0.00194,0.041598,-0.006812,0.008737,-0.003819,0.009443,-0.005557,0.009872,-0.001937,-0.010257,-0.019699,0.002286,0.002281,0.006067,-0.011591,0.005244,0.005311,-0.003491,-0.001893,0.008821,0.003855,0.001686,-0.004114,0.001408,0.003,0.010469,-0.013043,0.014341,-0.00499,0.002415,0.00982,0.004862,0.005752,-0.002179,-0.001001,-0.009926,0.016556,0.004615,-0.001981,-0.009837,-0.004192,0.00778,-0.013714,0.005893,-0.000458,0.006777,0.003366,0.000272,0.002085,-0.003256,0.001724,-0.001178,-0.007437,0.008498,0.00145,-0.001448
14542,182316845.87370002,GOOGLE INC,0.023173,0.004026,-0.000471,0.003418,-0.013288,0.002052,-0.02433,-0.006901,0.007856,-0.014743,0.013137,-0.006618,0.015721,-0.002699,0.004247,-0.002766,0.020365,-0.020002,-0.006469,-0.012303,0.006729,-0.0073,-0.009927,-0.012957,0.002306,0.000475,0.008547,-0.001532,-0.001424,-0.001556,-0.016284,0.004035,0.002385,-0.018265,0.02162,-0.002634,0.010104,0.014156,0.033017,-0.01445,-0.003043,-0.008308,-0.021381,0.001042,0.005354,-0.018455,-0.012396,0.012361,0.01417,-0.004682,-0.012432,0.001096,0.016578,-0.008451,-0.002903,0.009506,0.003554,0.006008,-0.004424,-0.014423,0.014033,-1.8e-05,-0.01421
66093,179366220.0,A T & T INC,0.002315,-0.00664,-0.011915,0.0,-0.015294,-0.003883,-0.017091,-0.004881,0.015635,-0.011168,0.009158,-0.00484,0.020973,-0.011611,0.000904,0.001505,-0.00631,-0.013608,0.006131,-0.002133,0.006718,-0.009706,0.007351,0.007297,0.006037,-0.005101,-0.001206,0.001225,0.002447,0.003357,-0.005779,0.006118,-0.004257,-0.007328,0.009843,-0.005178,0.006124,0.041692,-0.006427,0.002352,0.022587,-0.002869,-0.003452,-0.006351,0.003196,-0.023458,-0.010083,-0.0003,0.009589,-0.005936,0.005076,0.00713,0.006785,0.00586,0.01573,-0.014339,0.007274,0.012998,-0.010265,-0.001152,0.008076,-0.004292,-0.007471
11308,178532392.96,COCA COLA CO,-0.002309,-0.005787,-0.010477,-0.002353,-0.020755,-0.003131,-0.016912,-0.0145,0.01995,-0.016268,0.009521,0.00546,0.002222,-0.014286,0.015742,-0.000738,-0.003693,-0.000494,-0.002472,-0.006691,0.010729,0.000987,0.003206,0.0,0.012045,-0.003886,-0.002926,0.003913,-0.004141,-0.004403,-0.004668,-0.002715,0.00495,-0.007389,0.008933,0.002951,0.012997,-0.008715,-0.001465,-0.001467,-0.00147,-0.006868,0.001729,0.008629,0.001222,-0.005127,-0.002209,0.000984,0.00688,-0.000976,-0.006107,0.008847,0.010962,0.000482,-0.004817,-0.000242,0.000968,-0.002902,-0.000485,-0.005338,0.003171,0.000486,-0.004375
13407,178090153.43,FACEBOOK INC,0.009877,-0.001881,0.016269,0.003894,-0.014838,-0.007062,-0.023792,0.000258,0.017533,-0.011149,0.000256,0.016588,0.019467,0.022741,0.012689,0.007518,0.010423,-0.028016,0.001085,0.003494,-0.001261,-0.01178,-0.00669,-0.001347,0.010852,-0.001456,-0.000547,-0.001276,-0.001582,0.011824,0.006084,-0.009699,-0.004776,-0.018649,0.02866,0.006379,0.012078,-0.026232,-0.010678,0.004661,-0.015017,-0.002665,-0.021065,0.002793,-0.002279,-0.015861,0.006962,0.004161,0.001084,-0.006369,-0.00705,0.012652,0.037353,-0.011675,0.00572,-0.003091,-0.000992,-0.000869,0.000745,-0.014962,0.015315,-0.005028,-0.011916
17778,177210000.0,BERKSHIRE HATHAWAY INC DEL,-0.003685,-0.006194,-0.006338,0.008676,-0.003139,0.007719,-0.014059,0.00046,0.011025,-0.012642,0.01098,-0.00411,0.005028,-0.007733,0.001376,0.001585,-0.007505,-2.3e-05,-0.003502,0.003515,0.012442,-0.010014,-0.005517,0.000925,-0.001039,-0.003583,-0.003118,0.003234,-0.001446,0.003434,-0.007085,0.00119,-0.001514,-0.006382,0.005249,-0.003083,0.00632,-0.000228,-0.001164,-0.008882,0.012066,-0.003486,-0.004664,0.011247,0.016172,-0.005882,-0.006331,0.009694,0.01902,-0.014941,-0.007971,-0.002755,0.00953,-0.002873,0.00222,0.005817,-0.003966,-0.005676,-0.005864,-0.005991,0.008067,0.000644,-0.012777
83443,175525636.0,BERKSHIRE HATHAWAY INC DEL,-0.002239,-0.007819,-0.006921,0.007866,-0.00534,0.005851,-0.020119,0.001746,0.015547,-0.01167,0.013961,-0.008426,0.008636,-0.007671,0.004486,0.000206,-0.008725,-0.005059,-0.003692,0.006013,0.014525,-0.011371,-0.006028,0.000767,0.001393,-0.004869,0.001538,0.002582,-0.001044,-0.000279,-0.004949,-0.00028,-0.004274,-0.009852,0.009879,-0.006686,0.006022,0.003099,-0.002387,-0.007038,0.010135,-0.000772,-0.008426,0.015226,0.019461,-0.010879,-0.005396,0.010641,0.020646,-0.014429,-0.009441,-0.00366,0.010537,-0.003567,0.003924,0.004869,-0.004094,-0.004591,-0.004612,-0.006708,0.007798,-6.9e-05,-0.012022
59408,173284650.0,BANK OF AMERICA CORP,0.01265,0.001874,-0.009352,0.010101,0.01375,-0.003083,-0.0235,0.020266,-0.001241,0.0,0.002486,-0.00248,-0.006837,-0.023154,0.014734,-0.007576,-0.006997,-0.012812,0.000649,-0.007134,0.013717,-0.008376,0.0013,0.008436,-0.00193,-0.003224,0.009702,0.006406,0.000637,0.005089,0.001266,-0.011378,0.009591,-0.014566,0.000643,-0.004496,0.015484,-0.003177,-0.003187,-0.005115,0.005784,0.021086,-0.003129,0.0113,0.020484,-0.005474,-0.00367,-0.003069,0.012931,0.002432,-0.003639,0.002435,0.003036,-0.010291,0.009786,0.015748,-0.001789,-0.000597,0.001195,-0.014925,0.014545,-0.004182,-0.010198
22752,172027767.58,MERCK & CO INC NEW,0.000683,-0.004097,-0.007885,0.001728,-0.019662,0.007389,-0.011876,-0.009191,0.009989,0.000534,0.01637,-0.01138,0.020896,0.009714,0.006356,0.002561,-0.001703,-0.006311,-0.011329,0.002604,0.010217,-0.014741,-0.010786,0.004221,0.001401,0.004372,-0.004875,0.004899,-0.003134,-0.009083,0.018156,0.011946,-0.010436,-0.016598,0.012834,0.000868,0.00052,-0.00312,0.001565,-0.008681,0.050438,-0.005002,-0.002011,0.005037,0.01303,-0.002474,-0.003802,0.000664,0.007297,-0.012183,-0.009333,-0.004374,0.010139,0.007528,-0.003653,0.008499,-0.000991,-0.005954,-0.01198,-0.006905,0.008309,0.004036,0.019933
12490,167060113.25266,INTERNATIONAL BUSINESS MACHS COR,-0.009016,0.003427,-0.009998,0.01104,-0.016627,0.014322,-0.018411,-0.0064,0.007525,-0.023421,0.018149,-0.000764,0.018157,0.0,0.01921,0.010744,-0.009901,-0.023313,0.008731,-0.001183,0.014152,-0.01334,-0.008224,0.007978,0.00991,0.000185,-0.001357,0.003027,0.003203,-0.002947,-0.000493,0.011275,-0.006093,-0.01508,0.03417,-0.011435,0.006697,0.029511,-0.002702,0.005595,0.018685,0.00276,-0.017833,0.013895,0.001727,-0.005116,-0.009995,0.005528,0.009884,-0.009034,-0.003331,0.010144,0.010274,-0.004539,-0.001154,0.002427,0.001614,-0.002417,-0.006461,-0.012136,0.010992,-0.001686,-0.011997
77274,164992665.62,GILEAD SCIENCES INC,0.002898,-0.010016,0.002627,0.003445,-0.01552,-0.004322,-0.025057,0.001417,0.0097,-0.003202,0.016966,-0.00849,-0.001593,0.011568,0.008379,-0.019846,0.01147,-0.015285,0.012167,-0.000742,-0.003069,-0.025425,-0.004178,0.007266,-0.006502,0.009203,0.011957,0.012917,0.00603,0.005011,-0.000684,0.017807,-0.006633,-0.018967,-0.007151,0.045154,-0.009696,0.009839,-0.014353,-0.007281,0.007577,-0.013498,-0.01769,0.044772,0.00619,-0.02527,-0.006991,-0.004693,0.020238,0.008474,0.007925,0.007863,0.022089,0.00515,0.015554,-0.003964,-0.003527,0.009531,0.004406,-0.017366,0.024506,0.003468,-0.00514
70519,164086291.2,CITIGROUP INC,0.020412,0.004487,-0.001117,-0.00205,-0.009335,-0.002073,-0.032484,0.021472,0.033442,-0.009985,0.002802,0.002794,-0.002229,-0.024944,0.011455,-0.009438,-0.01029,-0.010782,-0.003698,-0.003712,0.012549,-0.002324,0.001941,0.004649,-0.004628,-0.001937,0.007182,0.004625,0.005755,0.004387,0.001329,0.009103,0.015223,-0.017586,0.00245,-0.013534,0.011814,0.00226,-0.006013,-0.00189,0.004167,0.013957,-0.008185,0.008252,0.007626,-0.015138,-0.009934,0.010223,0.013318,-0.000926,-0.004262,0.00856,0.00738,-0.006593,0.007928,0.012073,-0.007952,-0.000911,0.002371,-0.01328,0.011615,-0.005832,-0.008616
59328,163478240.0,INTEL CORP,0.024361,0.001028,0.000733,-0.01143,-0.01601,-0.014161,-0.031174,0.019874,-0.047325,0.004221,-0.003233,-0.007785,0.009807,-0.004856,0.018543,-0.003513,-0.013141,-0.02923,0.006357,0.06383,-0.016875,-0.006039,-0.014711,0.0,0.007465,0.007088,0.001599,-0.002236,0.022087,-0.006264,-0.007564,0.042553,0.001218,-0.012169,0.008007,-0.009166,0.008326,-0.010703,-0.008346,0.013092,0.016,-0.004089,-0.010187,0.026728,0.000299,-0.016452,-0.012868,0.000776,0.017212,-0.003354,-0.01346,0.012093,0.01011,0.000607,0.012731,-0.007782,0.006636,0.005394,-0.002981,-0.010314,0.018275,0.008899,0.013231
90319,157196672.68265,GOOGLE INC,0.022022,0.006565,-0.000803,0.005369,-0.014679,0.002095,-0.024822,-0.007431,0.009862,-0.014559,0.015624,-0.007175,0.015333,-0.004398,0.002271,0.000743,0.021526,-0.01825,-0.005926,-0.010805,0.00643,-0.011468,-0.009393,-0.014887,0.004877,0.001673,0.007305,-0.001494,0.000949,0.000182,-0.016149,0.002334,0.004584,-0.019834,0.022131,-0.002948,0.011521,0.015077,0.02906,-0.013144,-0.003091,-0.00528,-0.02248,0.004355,0.003048,-0.017718,-0.014667,0.013007,0.012748,-0.005775,-0.012917,0.001411,0.017999,-0.004934,0.000329,0.004774,0.00588,0.007783,-0.004113,-0.013219,0.012902,-0.000126,-0.015988
76076,149067406.59,CISCO SYSTEMS INC,0.023043,-0.02153,-0.007109,-0.001023,-0.012799,0.015039,-0.023842,-0.013957,-0.000708,-0.010623,0.012885,-0.0053,0.0,0.003908,0.006369,-0.001231,-0.014258,-0.019286,-0.013474,0.001477,0.019167,0.003074,-0.009991,-0.004404,0.003317,0.006245,0.005842,0.002722,0.015023,-0.00214,-0.006076,0.015822,0.012389,-0.023951,0.02024,0.007374,-0.00244,0.001922,0.005057,0.002429,0.014884,-0.009209,-0.007573,0.010406,0.001373,-0.009599,0.002769,-0.005696,0.014754,-0.000684,0.000685,0.004105,-0.010222,0.017212,0.007107,-0.00084,-0.003867,-0.006415,-0.005776,-0.010595,0.012435,0.001365,-0.001363
66181,144731905.92000002,HOME DEPOT INC,0.011939,-0.000431,-0.011286,0.010021,-0.012596,0.00699,-0.018221,0.004531,0.026798,-0.011025,0.014632,-0.007897,0.004326,-0.007926,0.020233,-0.012086,0.000689,-0.021266,-0.011524,0.01326,0.006763,-0.008898,-0.004225,0.012464,0.00358,-0.005655,0.011286,-0.008824,0.005848,-0.006942,-0.003408,-0.005261,-0.000705,-0.011202,0.00678,0.002747,-0.001591,0.008585,-0.002282,-0.020317,-0.007272,-0.016911,-0.015914,0.024023,0.004655,-0.018172,0.002314,0.015973,0.022083,-0.005068,0.005541,-0.01182,0.006745,0.012596,0.008646,-0.017406,-0.002136,-0.000803,0.001339,-0.010967,0.011088,0.000267,-0.006863
13856,142335597.93,PEPSICO INC,0.000202,-0.006061,-0.003913,-0.001335,-0.010902,-0.001352,-0.016764,-0.008472,0.022215,-0.014523,0.011981,-0.013829,0.005418,-0.005706,0.013177,0.005349,0.000104,-0.006259,0.003884,0.003346,0.005941,-0.009324,-0.005543,0.00631,0.008256,-0.002799,-0.001871,0.003332,-0.001557,-0.006965,0.010049,0.001451,-0.001863,-0.006636,0.007202,0.002902,0.005166,-0.015933,-0.00585,-0.007145,-0.000741,-0.000424,0.007841,0.004626,0.004081,-0.005524,0.000629,-0.003456,0.014714,-0.002072,-0.001557,0.002183,0.016492,0.002245,-0.001731,-0.00102,-0.002654,-0.005016,-0.009671,-0.004883,0.006159,0.007055,-0.006491
92611,134436361.08,VISA INC,0.025727,-0.010744,-0.00563,0.001388,-0.017474,0.007723,-0.022917,-0.001697,0.018244,-0.016878,0.015055,-0.016802,0.011985,-0.001607,0.008981,-0.004895,0.000298,-0.020417,-0.00213,-0.000762,0.001831,-0.003807,-0.003516,0.001688,-0.001379,0.009203,0.010638,-0.000902,-0.001505,-0.011004,-0.001219,0.002289,-0.000457,-0.017213,0.0031,0.009734,0.040704,-0.004264,-0.003544,-0.005631,-0.004918,0.008537,-0.019156,-0.004239,-0.002889,0.005794,-0.004397,0.013857,0.043406,-0.006478,-0.004781,0.001165,0.019665,-0.006143,0.006181,0.002286,-0.005416,-0.005876,0.003604,-0.015513,0.013861,0.001007,-0.012651
92602,128687475.14999999,PHILIP MORRIS INTERNATIONAL INC,-0.000121,-0.003014,-0.006409,-0.005598,-0.020316,0.004997,-0.014916,-0.018044,0.011694,-0.013718,0.003091,0.0,0.008602,0.003819,0.007482,0.005161,-0.016654,-0.010706,-0.004694,0.005895,0.000912,-0.019906,0.009823,0.015644,0.012167,-0.005882,-0.006432,0.008027,0.000514,-0.006547,0.009304,0.000256,0.087418,0.003531,-0.003284,-0.010944,-0.004283,-0.001673,-0.009575,-0.007976,0.009624,-0.00181,0.008945,-0.000958,-0.002159,-0.004807,0.0128,0.001669,0.014046,-0.012443,0.0,0.004755,0.026736,-0.002535,-0.006238,-0.004301,-0.002919,-0.003161,-0.011628,-0.00511,0.005972,0.000475,-0.014123
89525,124105669.36,COMCAST CORP NEW,0.008252,0.001503,0.007839,-0.001738,0.000746,0.003313,-0.030873,-0.010903,0.021874,-0.004719,0.011854,-0.010377,-0.002368,-0.004153,0.012001,-0.005551,-0.026218,-0.018152,-0.01088,0.000537,0.016446,-0.002473,0.010448,0.015422,0.00466,0.001804,0.014833,0.006928,0.003692,-0.017221,0.003317,0.015854,-0.004006,-0.020949,0.000856,0.006328,-0.00136,0.007999,0.006922,-0.012743,0.002038,-0.011186,-0.009942,0.011254,0.006335,-0.01361,-0.005519,0.004509,0.00846,-0.011043,-0.007617,-0.018229,0.00462,0.001769,0.005826,0.004564,0.005941,-0.000521,0.005735,0.012442,0.012801,-0.005224,-0.009656
78916,120406050.45,ACTAVIS PLC,0.020422,-0.003633,-0.000304,-0.001486,-0.019547,0.012693,-0.020436,0.018289,0.019702,0.001072,0.020238,0.00823,0.020942,0.001465,0.008428,-0.006592,-0.018541,-0.027497,0.002295,0.007434,0.003953,-0.023428,-0.003998,0.006545,-0.001776,-0.007655,-0.002639,-0.008515,0.008622,-0.002476,0.013943,0.002549,-0.008263,0.002024,-0.005656,-0.002844,0.002343,0.010636,-0.009887,-0.034596,0.010204,0.000451,-0.018631,0.024323,0.000242,-0.014009,-0.008539,0.014084,0.019213,0.030462,-0.016405,-0.003706,0.005986,-0.002891,-0.002832,0.009028,-0.003116,0.012504,0.000432,-0.004248,0.022395,0.020503,-0.020027
